Date,Expiry Date,Option Type,Strike Price,Open Price,High Price,Low Price,Close Price,Last Price,Settlement Price,Volume,Value  (₹ Lakhs) ,Premium Value  (₹ Lakhs) ,Open Interest,Change in OI
05-Sep-2025,25-Nov-2025,XX,"-","665.05","667.60","665.05","667.60","667.60","664.95",7500,"49,95,437.50","49,95,437.50",18750,5000
05-Sep-2025,30-Sep-2025,XX,"-","655.60","662.75","654.80","659.10","659.10","659.10",2417500,"1,59,46,97,125.00","1,59,46,97,125.00",22040000,-20000
04-Sep-2025,30-Sep-2025,XX,"-","648.90","668.60","643.70","656.15","656.55","656.15",5848750,"3,85,49,93,750.00","3,85,49,93,750.00",22060000,-695000
04-Sep-2025,28-Oct-2025,XX,"-","660.50","668.70","657.65","659.20","660.70","659.20",148750,"9,84,56,312.50","9,84,56,312.50",176250,-13750
04-Sep-2025,25-Nov-2025,XX,"-","667.00","668.70","661.00","662.00","662.85","662.00",15000,"99,75,312.50","99,75,312.50",13750,2500
03-Sep-2025,28-Oct-2025,XX,"-","640.35","645.00","640.35","641.70","641.35","641.70",51250,"3,29,30,187.50","3,29,30,187.50",190000,7500
03-Sep-2025,30-Sep-2025,XX,"-","637.50","642.25","636.50","638.60","639.10","638.60",1360000,"86,97,44,375.00","86,97,44,375.00",22755000,-77500
03-Sep-2025,25-Nov-2025,XX,"-","645.15","645.75","644.10","645.65","645.75","645.65",6250,"40,32,687.50","40,32,687.50",11250,6250
02-Sep-2025,28-Oct-2025,XX,"-","643.95","647.55","634.00","641.00","640.75","641.00",47500,"3,04,06,750.00","3,04,06,750.00",182500,5000
02-Sep-2025,30-Sep-2025,XX,"-","634.10","640.80","630.00","637.80","637.50","637.80",2123750,"1,35,29,44,000.00","1,35,29,44,000.00",22832500,-350000
02-Sep-2025,25-Nov-2025,XX,"-","641.20","646.00","641.20","645.00","645.00","644.60",7500,"48,33,375.00","48,33,375.00",5000,2500
01-Sep-2025,25-Nov-2025,XX,"-","642.00","642.00","641.40","641.40","641.40","639.90",2500,"16,04,250.00","16,04,250.00",2500,1250
01-Sep-2025,28-Oct-2025,XX,"-","638.40","640.45","635.90","638.70","639.00","638.70",83750,"5,34,40,750.00","5,34,40,750.00",177500,28750
01-Sep-2025,30-Sep-2025,XX,"-","630.50","637.50","629.90","635.20","635.20","635.20",1432500,"90,87,76,687.50","90,87,76,687.50",23182500,51250
29-Aug-2025,30-Sep-2025,XX,"-","633.50","639.25","628.70","630.05","630.55","630.05",1650000,"1,04,54,14,875.00","1,04,54,14,875.00",23131250,308750
29-Aug-2025,28-Oct-2025,XX,"-","641.00","641.00","632.35","632.95","633.00","632.95",48750,"3,10,92,937.50","3,10,92,937.50",148750,12500
29-Aug-2025,25-Nov-2025,XX,"-","635.40","635.40","635.40","635.40","635.40","635.40",1250,"7,94,250.00","7,94,250.00",1250,1250
28-Aug-2025,30-Sep-2025,XX,"-","642.40","647.15","636.20","637.70","638.35","637.70",3740000,"2,39,18,17,437.50","2,39,18,17,437.50",22822500,1297500
28-Aug-2025,28-Oct-2025,XX,"-","645.00","645.80","640.00","641.60","641.80","641.60",82500,"5,30,38,437.50","5,30,38,437.50",136250,46250
28-Aug-2025,28-Aug-2025,XX,"-","637.80","643.95","632.95","635.05","635.00","635.55",3315000,"2,10,87,29,750.00","2,10,87,29,750.00",1700000,-1623750
26-Aug-2025,30-Sep-2025,XX,"-","650.95","654.55","643.00","644.80","644.40","644.80",10007500,"6,52,17,18,375.00","6,52,17,18,375.00",21525000,6457500
26-Aug-2025,28-Aug-2025,XX,"-","647.00","651.30","639.55","641.50","641.20","641.50",9355000,"6,06,27,01,562.50","6,06,27,01,562.50",3323750,-7282500
26-Aug-2025,28-Oct-2025,XX,"-","654.00","657.90","647.00","647.95","648.00","647.95",75000,"4,90,22,375.00","4,90,22,375.00",90000,12500
25-Aug-2025,30-Sep-2025,XX,"-","626.50","654.65","619.60","650.80","650.45","650.80",13242500,"8,52,92,71,937.50","8,52,92,71,937.50",15067500,9315000
25-Aug-2025,28-Oct-2025,XX,"-","627.50","657.05","626.30","653.45","653.10","653.45",111250,"7,19,70,312.50","7,19,70,312.50",77500,-20000
25-Aug-2025,28-Aug-2025,XX,"-","621.00","650.90","612.90","647.15","647.50","647.15",14700000,"9,41,68,85,250.00","9,41,68,85,250.00",10606250,-9625000
22-Aug-2025,28-Oct-2025,XX,"-","638.40","638.40","623.30","625.20","623.30","625.20",46250,"2,90,97,000.00","2,90,97,000.00",97500,30000
22-Aug-2025,28-Aug-2025,XX,"-","627.05","632.55","616.15","619.50","619.20","619.50",6415000,"4,00,93,28,125.00","4,00,93,28,125.00",20231250,-4295000
22-Aug-2025,30-Sep-2025,XX,"-","630.85","636.35","619.95","623.15","622.75","623.15",5807500,"3,65,04,07,125.00","3,65,04,07,125.00",5752500,4568750
21-Aug-2025,30-Sep-2025,XX,"-","639.70","643.30","630.20","631.35","630.20","631.35",582500,"36,98,74,250.00","36,98,74,250.00",1183750,407500
21-Aug-2025,28-Oct-2025,XX,"-","640.00","640.00","636.00","636.55","636.55","634.55",10000,"63,81,750.00","63,81,750.00",67500,5000
21-Aug-2025,28-Aug-2025,XX,"-","640.00","640.45","625.90","627.70","627.25","627.70",1505000,"95,00,91,875.00","95,00,91,875.00",24526250,-78750
20-Aug-2025,28-Aug-2025,XX,"-","637.60","640.20","631.15","635.90","636.55","635.90",1670000,"1,06,31,61,000.00","1,06,31,61,000.00",24605000,-25000
20-Aug-2025,30-Sep-2025,XX,"-","641.00","643.50","635.60","639.15","639.65","639.15",298750,"19,12,17,000.00","19,12,17,000.00",776250,116250
20-Aug-2025,28-Oct-2025,XX,"-","641.20","644.05","640.85","642.20","642.15","642.20",25000,"1,60,68,812.50","1,60,68,812.50",62500,16250
19-Aug-2025,30-Sep-2025,XX,"-","640.55","642.45","630.15","638.65","638.05","638.65",342500,"21,76,80,062.50","21,76,80,062.50",660000,108750
19-Aug-2025,28-Aug-2025,XX,"-","636.70","638.45","626.55","634.85","634.40","634.85",2845000,"1,79,67,66,562.50","1,79,67,66,562.50",24630000,-72500
19-Aug-2025,28-Oct-2025,XX,"-","637.50","637.70","635.00","636.20","636.20","641.55",18750,"1,19,35,687.50","1,19,35,687.50",46250,11250
18-Aug-2025,28-Oct-2025,XX,"-","652.00","656.55","643.40","643.90","645.00","643.90",27500,"1,78,07,375.00","1,78,07,375.00",35000,10000
18-Aug-2025,30-Sep-2025,XX,"-","641.50","654.35","640.05","640.85","641.20","640.85",353750,"22,85,08,875.00","22,85,08,875.00",551250,36250
18-Aug-2025,28-Aug-2025,XX,"-","638.25","651.70","634.00","637.55","637.95","637.55",3958750,"2,54,77,87,375.00","2,54,77,87,375.00",24702500,-396250
14-Aug-2025,30-Sep-2025,XX,"-","656.55","675.00","634.65","637.55","637.50","637.55",563750,"36,59,52,875.00","36,59,52,875.00",515000,231250
14-Aug-2025,28-Oct-2025,XX,"-","665.00","666.60","639.15","640.35","641.00","640.35",35000,"2,28,58,812.50","2,28,58,812.50",25000,16250
14-Aug-2025,28-Aug-2025,XX,"-","645.50","672.35","630.40","633.80","634.55","633.80",10691250,"6,91,96,99,875.00","6,91,96,99,875.00",25098750,1108750
13-Aug-2025,30-Sep-2025,XX,"-","637.60","650.00","637.50","647.80","647.85","647.80",175000,"11,26,36,125.00","11,26,36,125.00",283750,13750
13-Aug-2025,28-Aug-2025,XX,"-","635.05","646.80","633.30","643.25","646.05","643.25",4218750,"2,69,82,52,312.50","2,69,82,52,312.50",23990000,632500
13-Aug-2025,28-Oct-2025,XX,"-","647.50","647.50","647.50","647.50","647.50","647.95",1250,"8,09,375.00","8,09,375.00",8750,1250
12-Aug-2025,28-Aug-2025,XX,"-","632.95","641.65","630.00","635.50","634.50","635.50",2640000,"1,67,87,33,250.00","1,67,87,33,250.00",23357500,402500
12-Aug-2025,30-Sep-2025,XX,"-","633.65","645.30","633.65","639.15","639.10","639.15",51250,"3,27,10,812.50","3,27,10,812.50",270000,18750
12-Aug-2025,28-Oct-2025,XX,"-","-","-","-","640.00","640.00","641.05",0,"-","-",7500,0
11-Aug-2025,30-Sep-2025,XX,"-","629.55","638.00","626.35","636.50","635.50","636.50",127500,"8,06,67,062.50","8,06,67,062.50",251250,17500
11-Aug-2025,28-Aug-2025,XX,"-","627.50","635.70","621.65","633.50","631.65","633.50",1580000,"99,52,06,375.00","99,52,06,375.00",22955000,176250
11-Aug-2025,28-Oct-2025,XX,"-","633.75","640.00","633.75","640.00","640.00","640.00",2500,"15,92,187.50","15,92,187.50",7500,1250
08-Aug-2025,28-Oct-2025,XX,"-","633.75","633.75","633.75","633.75","633.75","633.75",1250,"7,92,187.50","7,92,187.50",6250,0
08-Aug-2025,30-Sep-2025,XX,"-","639.30","641.40","630.25","630.75","630.25","630.75",72500,"4,60,55,062.50","4,60,55,062.50",233750,12500
08-Aug-2025,28-Aug-2025,XX,"-","640.45","640.45","625.05","627.40","625.50","627.40",2217500,"1,40,09,10,500.00","1,40,09,10,500.00",22778750,481250
07-Aug-2025,28-Aug-2025,XX,"-","629.05","643.10","626.20","639.35","642.75","639.35",4733750,"3,00,09,72,750.00","3,00,09,72,750.00",22297500,1306250
07-Aug-2025,30-Sep-2025,XX,"-","632.30","645.70","630.00","643.30","641.55","643.30",150000,"9,56,80,562.50","9,56,80,562.50",221250,5000
07-Aug-2025,28-Oct-2025,XX,"-","637.00","645.95","637.00","645.95","645.95","645.95",3750,"23,99,937.50","23,99,937.50",6250,2500
06-Aug-2025,30-Sep-2025,XX,"-","644.30","645.65","633.00","635.20","634.90","635.20",68750,"4,37,88,687.50","4,37,88,687.50",216250,21250
06-Aug-2025,28-Aug-2025,XX,"-","642.20","642.35","627.80","632.30","629.25","632.30",2456250,"1,55,65,41,437.50","1,55,65,41,437.50",20991250,237500
06-Aug-2025,28-Oct-2025,XX,"-","636.10","641.05","636.10","639.00","639.00","639.00",6250,"39,89,687.50","39,89,687.50",3750,-1250
05-Aug-2025,30-Sep-2025,XX,"-","654.05","654.05","641.40","647.50","647.65","647.50",63750,"4,13,05,000.00","4,13,05,000.00",195000,26250
05-Aug-2025,28-Aug-2025,XX,"-","650.70","652.60","638.00","643.50","643.95","643.50",1876250,"1,20,65,54,875.00","1,20,65,54,875.00",20753750,447500
05-Aug-2025,28-Oct-2025,XX,"-","651.50","651.50","650.00","650.00","650.00","650.00",2500,"16,26,875.00","16,26,875.00",5000,1250
04-Aug-2025,30-Sep-2025,XX,"-","648.80","663.00","648.80","656.10","656.05","656.10",63750,"4,19,08,812.50","4,19,08,812.50",168750,5000
04-Aug-2025,28-Aug-2025,XX,"-","648.00","659.55","644.50","652.25","653.15","652.25",2123750,"1,38,74,50,125.00","1,38,74,50,125.00",20306250,267500
04-Aug-2025,28-Oct-2025,XX,"-","657.00","657.00","657.00","657.00","657.00","658.10",1250,"8,21,250.00","8,21,250.00",3750,0
01-Aug-2025,30-Sep-2025,XX,"-","656.05","657.35","648.05","648.80","648.80","648.80",43750,"2,85,39,250.00","2,85,39,250.00",163750,7500
01-Aug-2025,28-Aug-2025,XX,"-","658.00","658.00","643.00","644.65","644.15","644.65",2383750,"1,54,59,04,187.50","1,54,59,04,187.50",20038750,383750
01-Aug-2025,28-Oct-2025,XX,"-","658.00","658.00","650.50","650.50","650.50","650.50",7500,"49,01,875.00","49,01,875.00",3750,3750
31-Jul-2025,31-Jul-2025,XX,"-","649.40","659.00","649.40","654.75","651.35","655.50",2997500,"1,96,74,56,625.00","1,96,74,56,625.00",750000,-2040000
31-Jul-2025,28-Aug-2025,XX,"-","658.60","662.80","653.45","657.95","658.20","657.95",3492500,"2,30,42,81,687.50","2,30,42,81,687.50",19655000,1413750
31-Jul-2025,30-Sep-2025,XX,"-","660.60","665.85","659.50","662.15","662.00","662.15",66250,"4,39,67,625.00","4,39,67,625.00",156250,25000
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
30-Jul-2025,28-Aug-2025,XX,"-","657.00","663.40","650.25","658.60","659.60","658.60",5568750,"3,66,31,79,437.50","3,66,31,79,437.50",18241250,4013750
30-Jul-2025,30-Sep-2025,XX,"-","658.60","666.60","654.55","662.65","663.25","662.65",58750,"3,88,41,062.50","3,88,41,062.50",131250,32500
30-Jul-2025,31-Jul-2025,XX,"-","650.80","659.90","646.95","655.30","655.95","655.30",5482500,"3,58,73,00,250.00","3,58,73,00,250.00",2790000,-4318750
29-Jul-2025,30-Sep-2025,XX,"-","655.10","665.50","649.15","660.40","659.65","660.40",42500,"2,79,13,250.00","2,79,13,250.00",98750,5000
29-Jul-2025,28-Aug-2025,XX,"-","647.60","663.05","644.65","656.95","657.00","656.95",9637500,"6,30,15,36,250.00","6,30,15,36,250.00",14227500,7217500
29-Jul-2025,31-Jul-2025,XX,"-","644.00","659.30","641.25","653.35","654.00","653.35",9810000,"6,37,51,72,750.00","6,37,51,72,750.00",7108750,-7512500
28-Jul-2025,30-Sep-2025,XX,"-","658.10","661.80","652.25","652.50","652.25","652.50",58750,"3,87,21,500.00","3,87,21,500.00",93750,10000
28-Jul-2025,28-Aug-2025,XX,"-","642.90","658.45","642.90","650.70","649.15","650.70",6587500,"4,31,51,76,500.00","4,31,51,76,500.00",7010000,4923750
28-Jul-2025,31-Jul-2025,XX,"-","656.80","656.80","645.20","647.35","645.85","647.35",7162500,"4,66,95,45,812.50","4,66,95,45,812.50",14621250,-5275000
25-Jul-2025,28-Aug-2025,XX,"-","658.45","661.80","650.30","652.55","652.60","652.55",913750,"59,70,65,312.50","59,70,65,312.50",2086250,575000
25-Jul-2025,30-Sep-2025,XX,"-","675.00","675.00","655.20","655.20","655.20","655.20",20000,"1,31,80,187.50","1,31,80,187.50",83750,6250
25-Jul-2025,31-Jul-2025,XX,"-","651.00","656.90","646.55","648.95","648.50","648.95",1986250,"1,29,14,31,875.00","1,29,14,31,875.00",19896250,-632500
24-Jul-2025,28-Aug-2025,XX,"-","659.15","669.30","658.00","660.65","660.50","660.65",502500,"33,29,64,937.50","33,29,64,937.50",1511250,32500
24-Jul-2025,31-Jul-2025,XX,"-","656.65","666.20","653.85","657.50","657.20","657.50",1813750,"1,19,75,46,250.00","1,19,75,46,250.00",20528750,-196250
24-Jul-2025,30-Sep-2025,XX,"-","663.10","672.50","663.10","664.20","664.20","664.20",32500,"2,17,21,187.50","2,17,21,187.50",77500,12500
23-Jul-2025,30-Sep-2025,XX,"-","671.00","671.00","664.30","665.00","665.00","666.70",21250,"1,41,66,562.50","1,41,66,562.50",65000,12500
23-Jul-2025,28-Aug-2025,XX,"-","666.35","668.25","660.00","664.70","665.80","664.70",710000,"47,05,77,875.00","47,05,77,875.00",1478750,425000
23-Jul-2025,31-Jul-2025,XX,"-","663.30","665.05","655.70","661.55","661.55","661.55",1968750,"1,29,77,87,875.00","1,29,77,87,875.00",20725000,-121250
22-Jul-2025,31-Jul-2025,XX,"-","679.70","683.70","661.25","662.90","663.50","662.90",2692500,"1,79,65,35,375.00","1,79,65,35,375.00",20846250,-310000
22-Jul-2025,28-Aug-2025,XX,"-","685.80","686.40","665.15","666.20","666.70","666.20",473750,"31,77,60,937.50","31,77,60,937.50",1053750,265000
22-Jul-2025,30-Sep-2025,XX,"-","684.55","684.55","669.00","669.05","669.00","669.05",42500,"2,85,96,062.50","2,85,96,062.50",52500,13750
21-Jul-2025,31-Jul-2025,XX,"-","678.35","683.35","676.00","680.55","681.70","680.55",1412500,"95,96,75,125.00","95,96,75,125.00",21156250,-158750
21-Jul-2025,28-Aug-2025,XX,"-","681.10","685.65","679.30","684.00","684.05","684.00",153750,"10,50,28,125.00","10,50,28,125.00",788750,25000
21-Jul-2025,30-Sep-2025,XX,"-","685.00","687.00","684.00","687.00","687.00","687.45",11250,"77,11,187.50","77,11,187.50",38750,1250
18-Jul-2025,30-Sep-2025,XX,"-","691.00","693.50","689.00","689.50","689.00","689.50",13750,"94,99,062.50","94,99,062.50",37500,1250
18-Jul-2025,28-Aug-2025,XX,"-","692.40","692.40","683.80","685.60","683.80","685.60",100000,"6,88,38,375.00","6,88,38,375.00",763750,2500
18-Jul-2025,31-Jul-2025,XX,"-","689.75","690.00","680.55","682.30","681.00","682.30",1245000,"85,28,61,875.00","85,28,61,875.00",21315000,-151250
17-Jul-2025,31-Jul-2025,XX,"-","694.15","695.85","688.25","691.45","691.90","691.45",1303750,"90,16,27,125.00","90,16,27,125.00",21466250,-38750
17-Jul-2025,28-Aug-2025,XX,"-","695.10","697.40","691.75","694.55","694.00","694.55",75000,"5,21,32,125.00","5,21,32,125.00",761250,1250
17-Jul-2025,30-Sep-2025,XX,"-","699.20","700.50","695.00","695.00","695.00","698.20",5000,"34,92,750.00","34,92,750.00",36250,2500
16-Jul-2025,28-Aug-2025,XX,"-","692.85","697.30","690.00","696.40","696.10","696.40",105000,"7,29,36,562.50","7,29,36,562.50",760000,-12500
16-Jul-2025,31-Jul-2025,XX,"-","689.90","695.50","686.55","694.15","693.90","694.15",1422500,"98,45,43,500.00","98,45,43,500.00",21505000,-103750
16-Jul-2025,30-Sep-2025,XX,"-","697.45","701.00","694.50","701.00","701.00","701.00",18750,"1,31,04,062.50","1,31,04,062.50",33750,1250
15-Jul-2025,31-Jul-2025,XX,"-","683.85","692.80","682.45","692.00","691.10","692.00",1571250,"1,08,26,77,687.50","1,08,26,77,687.50",21608750,-187500
15-Jul-2025,28-Aug-2025,XX,"-","687.40","695.70","687.40","694.50","695.00","694.50",83750,"5,79,35,937.50","5,79,35,937.50",772500,-5000
15-Jul-2025,30-Sep-2025,XX,"-","693.05","698.50","693.05","698.30","698.50","698.30",11250,"78,20,687.50","78,20,687.50",32500,5000
14-Jul-2025,30-Sep-2025,XX,"-","688.15","688.15","682.90","688.00","688.00","688.70",6250,"42,85,312.50","42,85,312.50",27500,1250
14-Jul-2025,28-Aug-2025,XX,"-","682.50","686.40","678.80","685.30","685.75","685.30",180000,"12,30,99,000.00","12,30,99,000.00",777500,12500
14-Jul-2025,31-Jul-2025,XX,"-","682.95","686.35","675.00","683.15","684.85","683.15",1848750,"1,25,73,52,562.50","1,25,73,52,562.50",21796250,-152500
11-Jul-2025,30-Sep-2025,XX,"-","689.00","691.00","685.00","687.00","687.00","687.00",7500,"51,58,875.00","51,58,875.00",26250,0
11-Jul-2025,28-Aug-2025,XX,"-","689.10","689.75","680.25","684.00","682.10","684.00",126250,"8,64,90,375.00","8,64,90,375.00",765000,38750
11-Jul-2025,31-Jul-2025,XX,"-","687.70","688.00","676.05","680.30","678.35","680.30",1473750,"1,00,46,15,312.50","1,00,46,15,312.50",21948750,-82500
10-Jul-2025,28-Aug-2025,XX,"-","688.20","692.15","684.30","691.55","691.55","691.55",157500,"10,84,72,687.50","10,84,72,687.50",726250,1250
10-Jul-2025,30-Sep-2025,XX,"-","693.20","695.35","687.05","695.35","695.35","695.35",10000,"69,02,375.00","69,02,375.00",26250,1250
10-Jul-2025,31-Jul-2025,XX,"-","679.90","689.45","679.50","688.25","688.95","688.25",1590000,"1,08,98,94,812.50","1,08,98,94,812.50",22031250,-206250
09-Jul-2025,28-Aug-2025,XX,"-","691.65","693.35","687.00","688.30","688.60","688.30",62500,"4,31,01,000.00","4,31,01,000.00",725000,3750
09-Jul-2025,31-Jul-2025,XX,"-","689.65","691.30","683.05","685.00","686.50","685.00",1375000,"94,34,86,500.00","94,34,86,500.00",22237500,-101250
09-Jul-2025,30-Sep-2025,XX,"-","690.50","691.00","690.50","691.00","691.00","692.50",2500,"17,26,875.00","17,26,875.00",25000,0
08-Jul-2025,30-Sep-2025,XX,"-","693.00","696.65","693.00","695.55","695.55","695.55",10000,"69,50,437.50","69,50,437.50",25000,0
08-Jul-2025,28-Aug-2025,XX,"-","688.25","694.20","687.40","692.75","692.10","692.75",120000,"8,30,90,750.00","8,30,90,750.00",721250,-1250
08-Jul-2025,31-Jul-2025,XX,"-","684.95","691.00","682.00","689.30","689.55","689.30",2280000,"1,56,97,69,812.50","1,56,97,69,812.50",22338750,-217500
07-Jul-2025,31-Jul-2025,XX,"-","716.00","717.75","682.00","685.70","685.00","685.70",7170000,"4,95,72,37,937.50","4,95,72,37,937.50",22556250,1108750
07-Jul-2025,28-Aug-2025,XX,"-","709.85","709.90","686.00","689.25","688.65","689.25",346250,"24,07,90,062.50","24,07,90,062.50",722500,153750
07-Jul-2025,30-Sep-2025,XX,"-","705.00","705.00","690.00","692.15","692.15","693.90",18750,"1,30,13,937.50","1,30,13,937.50",25000,13750
04-Jul-2025,31-Jul-2025,XX,"-","707.95","713.85","703.80","712.25","711.10","712.25",1645000,"1,16,67,38,437.50","1,16,67,38,437.50",21447500,72500
04-Jul-2025,28-Aug-2025,XX,"-","710.60","717.05","708.00","715.95","715.00","715.95",96250,"6,85,75,812.50","6,85,75,812.50",568750,17500
04-Jul-2025,30-Sep-2025,XX,"-","713.55","718.00","713.55","718.00","718.00","718.00",3750,"26,86,375.00","26,86,375.00",11250,1250
03-Jul-2025,30-Sep-2025,XX,"-","717.60","720.50","716.45","720.50","720.50","717.55",3750,"26,93,187.50","26,93,187.50",10000,3750
03-Jul-2025,28-Aug-2025,XX,"-","715.00","717.40","711.85","712.70","711.85","712.70",53750,"3,84,64,562.50","3,84,64,562.50",551250,20000
03-Jul-2025,31-Jul-2025,XX,"-","711.45","715.00","707.50","708.90","708.00","708.90",1132500,"80,53,44,687.50","80,53,44,687.50",21375000,93750
02-Jul-2025,31-Jul-2025,XX,"-","713.50","715.00","704.65","710.60","711.40","710.60",2122500,"1,50,67,56,562.50","1,50,67,56,562.50",21281250,390000
02-Jul-2025,28-Aug-2025,XX,"-","716.90","717.55","709.00","714.15","713.80","714.15",80000,"5,70,61,500.00","5,70,61,500.00",531250,12500
02-Jul-2025,30-Sep-2025,XX,"-","713.60","713.60","713.30","713.30","713.30","719.55",2500,"17,83,625.00","17,83,625.00",6250,2500
01-Jul-2025,28-Aug-2025,XX,"-","715.00","727.00","714.90","717.05","717.10","717.05",187500,"13,48,87,875.00","13,48,87,875.00",518750,16250
01-Jul-2025,31-Jul-2025,XX,"-","710.10","723.65","710.10","713.35","713.10","713.35",3693750,"2,64,68,73,812.50","2,64,68,73,812.50",20891250,167500
01-Jul-2025,30-Sep-2025,XX,"-","-","-","-","710.00","710.00","720.75",0,"-","-",3750,0
30-Jun-2025,28-Aug-2025,XX,"-","717.00","717.15","708.00","709.80","708.85","709.80",72500,"5,16,02,937.50","5,16,02,937.50",502500,10000
30-Jun-2025,31-Jul-2025,XX,"-","712.20","714.80","703.90","706.45","705.75","706.45",2160000,"1,52,87,89,000.00","1,52,87,89,000.00",20723750,381250
30-Jun-2025,30-Sep-2025,XX,"-","712.30","712.30","710.00","710.00","710.00","712.85",5000,"35,57,187.50","35,57,187.50",3750,2500
27-Jun-2025,28-Aug-2025,XX,"-","721.50","721.50","712.80","715.45","716.05","715.45",95000,"6,80,75,687.50","6,80,75,687.50",492500,20000
27-Jun-2025,31-Jul-2025,XX,"-","719.00","719.00","708.50","711.90","712.70","711.90",3328750,"2,37,37,57,125.00","2,37,37,57,125.00",20342500,95000
27-Jun-2025,30-Sep-2025,XX,"-","718.65","718.65","718.65","718.65","718.65","721.50",1250,"8,98,312.50","8,98,312.50",1250,1250
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,26-Jun-2025,XX,"-","714.80","718.00","705.40","709.80","708.00","711.10",3833750,"2,71,87,43,750.00","2,71,87,43,750.00",2002500,-2238750
26-Jun-2025,31-Jul-2025,XX,"-","717.65","721.85","709.10","715.00","714.00","715.00",5590000,"3,98,83,12,000.00","3,98,83,12,000.00",20247500,2392500
26-Jun-2025,28-Aug-2025,XX,"-","721.75","725.20","713.00","718.60","718.40","718.60",63750,"4,57,81,375.00","4,57,81,375.00",472500,10000
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
25-Jun-2025,31-Jul-2025,XX,"-","698.30","722.50","695.90","717.30","715.30","717.30",10061250,"7,20,79,35,875.00","7,20,79,35,875.00",17855000,6281250
25-Jun-2025,28-Aug-2025,XX,"-","702.35","723.35","702.35","721.95","721.00","721.95",105000,"7,54,31,000.00","7,54,31,000.00",462500,26250
25-Jun-2025,26-Jun-2025,XX,"-","715.45","718.40","678.35","713.25","711.15","713.25",7366250,"5,24,51,83,312.50","5,24,51,83,312.50",4241250,-5436250
24-Jun-2025,28-Aug-2025,XX,"-","705.70","708.70","703.65","704.80","705.70","704.80",462500,"32,62,46,062.50","32,62,46,062.50",436250,403750
24-Jun-2025,31-Jul-2025,XX,"-","697.05","706.90","697.05","700.40","702.00","700.40",6470000,"4,54,90,79,875.00","4,54,90,79,875.00",11573750,4923750
24-Jun-2025,26-Jun-2025,XX,"-","704.85","704.85","694.65","696.55","699.00","696.55",6387500,"4,46,86,16,187.50","4,46,86,16,187.50",9677500,-4847500
23-Jun-2025,26-Jun-2025,XX,"-","688.95","701.90","682.00","694.90","693.00","694.90",6890000,"4,77,05,63,625.00","4,77,05,63,625.00",14525000,-4878750
23-Jun-2025,31-Jul-2025,XX,"-","692.55","705.00","684.90","698.40","696.35","698.40",6827500,"4,74,82,36,500.00","4,74,82,36,500.00",6650000,5187500
23-Jun-2025,28-Aug-2025,XX,"-","692.00","705.35","689.30","700.20","700.00","700.20",22500,"1,57,01,125.00","1,57,01,125.00",32500,1250
20-Jun-2025,31-Jul-2025,XX,"-","684.80","701.80","684.80","696.50","693.35","696.50",1060000,"73,92,79,125.00","73,92,79,125.00",1462500,506250
20-Jun-2025,26-Jun-2025,XX,"-","683.00","699.20","682.30","694.85","690.30","694.85",3342500,"2,32,01,89,500.00","2,32,01,89,500.00",19403750,-241250
