Date,Expiry Date,Option Type,Strike Price,Open Price,High Price,Low Price,Close Price,Last Price,Settlement Price,Volume,Value  (₹ Lakhs) ,Premium Value  (₹ Lakhs) ,Open Interest,Change in OI
07-Aug-2025,28-Oct-2025,XX,"-","340.50","344.00","336.40","343.40","344.00","343.40",37125,"1,26,41,131.25","1,26,41,131.25",60500,27500
07-Aug-2025,30-Sep-2025,XX,"-","338.55","345.65","335.05","344.95","345.35","344.95",111375,"3,78,90,943.75","3,78,90,943.75",706750,23375
07-Aug-2025,28-Aug-2025,XX,"-","340.25","346.80","335.65","345.70","345.75","345.70",2173875,"74,17,06,487.50","74,17,06,487.50",14158375,-141625
06-Aug-2025,28-Oct-2025,XX,"-","342.25","343.25","342.25","343.25","343.25","350.85",2750,"9,42,562.50","9,42,562.50",33000,1375
06-Aug-2025,28-Aug-2025,XX,"-","350.95","353.05","343.30","345.05","345.20","345.05",1108250,"38,40,30,418.75","38,40,30,418.75",14300000,13750
06-Aug-2025,30-Sep-2025,XX,"-","348.50","351.55","341.95","343.80","343.95","343.80",82500,"2,85,15,368.75","2,85,15,368.75",683375,24750
05-Aug-2025,28-Oct-2025,XX,"-","350.00","354.50","350.00","351.00","351.00","356.55",12375,"43,56,343.75","43,56,343.75",31625,9625
05-Aug-2025,30-Sep-2025,XX,"-","349.20","355.30","347.90","349.10","349.00","349.10",93500,"3,28,68,962.50","3,28,68,962.50",658625,-1375
05-Aug-2025,28-Aug-2025,XX,"-","352.55","357.80","349.05","351.00","350.55","351.00",1258125,"44,44,22,618.75","44,44,22,618.75",14286250,6875
04-Aug-2025,28-Oct-2025,XX,"-","341.95","350.75","341.95","350.75","350.75","350.75",13750,"47,74,068.75","47,74,068.75",22000,8250
04-Aug-2025,28-Aug-2025,XX,"-","345.45","353.50","342.90","352.65","352.60","352.65",1434125,"50,09,14,700.00","50,09,14,700.00",14279375,-82500
04-Aug-2025,30-Sep-2025,XX,"-","344.15","351.80","342.05","351.45","351.70","351.45",110000,"3,83,47,100.00","3,83,47,100.00",660000,-11000
01-Aug-2025,30-Sep-2025,XX,"-","348.60","348.60","341.55","342.00","343.70","342.00",159500,"5,49,74,287.50","5,49,74,287.50",671000,31625
01-Aug-2025,28-Oct-2025,XX,"-","346.50","346.50","344.00","344.45","344.45","350.55",13750,"47,39,556.25","47,39,556.25",13750,13750
01-Aug-2025,28-Aug-2025,XX,"-","348.60","349.95","342.55","344.15","346.00","344.15",2028125,"70,12,69,181.25","70,12,69,181.25",14361875,-200750
31-Jul-2025,28-Aug-2025,XX,"-","352.70","354.45","345.55","348.75","348.50","348.75",4268000,"1,49,77,63,712.50","1,49,77,63,712.50",14562625,820875
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,30-Sep-2025,XX,"-","349.20","353.40","347.10","348.85","347.10","348.85",209000,"7,33,18,162.50","7,33,18,162.50",639375,100375
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,31-Jul-2025,XX,"-","353.20","355.50","344.00","347.10","347.30","348.15",4059000,"1,42,28,68,700.00","1,42,28,68,700.00",2033625,-1035375
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
31-Jul-2025,28-Oct-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
30-Jul-2025,30-Sep-2025,XX,"-","357.20","357.80","352.10","354.05","354.20","354.05",105875,"3,75,38,737.50","3,75,38,737.50",539000,41250
30-Jul-2025,28-Aug-2025,XX,"-","358.90","359.35","353.20","355.20","355.20","355.20",4507250,"1,60,49,71,500.00","1,60,49,71,500.00",13741750,2193125
30-Jul-2025,31-Jul-2025,XX,"-","361.90","362.35","356.35","358.65","357.80","358.65",4507250,"1,61,87,18,956.25","1,61,87,18,956.25",3069000,-2710125
29-Jul-2025,30-Sep-2025,XX,"-","350.00","358.00","349.00","357.20","358.00","357.20",103125,"3,64,53,450.00","3,64,53,450.00",497750,33000
29-Jul-2025,28-Aug-2025,XX,"-","349.40","359.60","348.40","357.65","359.00","357.65",7176125,"2,53,88,51,287.50","2,53,88,51,287.50",11548625,3170750
29-Jul-2025,31-Jul-2025,XX,"-","351.60","361.55","351.10","360.20","361.50","360.20",7184375,"2,56,27,25,825.00","2,56,27,25,825.00",5779125,-4735500
28-Jul-2025,30-Sep-2025,XX,"-","359.00","362.65","350.50","350.90","351.45","350.90",68750,"2,45,04,150.00","2,45,04,150.00",464750,35750
28-Jul-2025,28-Aug-2025,XX,"-","357.95","364.70","351.00","352.05","352.40","352.05",5702125,"2,03,82,26,231.25","2,03,82,26,231.25",8377875,2827000
28-Jul-2025,31-Jul-2025,XX,"-","362.55","368.75","353.95","354.90","355.10","354.90",6243875,"2,25,32,46,600.00","2,25,32,46,600.00",10514625,-3304125
25-Jul-2025,31-Jul-2025,XX,"-","376.65","376.65","362.10","364.70","364.10","364.70",3209250,"1,18,18,36,768.75","1,18,18,36,768.75",13818750,-244750
25-Jul-2025,30-Sep-2025,XX,"-","371.00","371.00","357.95","359.60","359.25","359.60",147125,"5,36,83,850.00","5,36,83,850.00",429000,44000
25-Jul-2025,28-Aug-2025,XX,"-","374.15","374.15","359.10","361.50","360.05","361.50",2189000,"79,99,86,687.50","79,99,86,687.50",5550875,1038125
24-Jul-2025,28-Aug-2025,XX,"-","372.25","377.15","371.00","374.30","374.10","374.30",1472625,"55,07,20,843.75","55,07,20,843.75",4512750,822250
24-Jul-2025,31-Jul-2025,XX,"-","374.40","379.60","373.60","377.05","377.05","377.05",2235750,"84,20,31,506.25","84,20,31,506.25",14063500,6875
24-Jul-2025,30-Sep-2025,XX,"-","371.40","375.00","370.20","373.35","372.60","373.35",81125,"3,02,36,868.75","3,02,36,868.75",385000,28875
23-Jul-2025,28-Aug-2025,XX,"-","370.00","373.70","365.35","372.55","373.65","372.55",1032625,"38,17,15,193.75","38,17,15,193.75",3690500,306625
23-Jul-2025,30-Sep-2025,XX,"-","370.50","371.10","364.50","370.65","370.50","370.65",38500,"1,42,35,443.75","1,42,35,443.75",356125,13750
23-Jul-2025,31-Jul-2025,XX,"-","372.50","375.35","367.50","374.40","374.95","374.40",2510750,"93,32,52,100.00","93,32,52,100.00",14056625,-413875
22-Jul-2025,28-Aug-2025,XX,"-","376.90","378.15","368.80","369.45","369.25","369.45",765875,"28,47,53,975.00","28,47,53,975.00",3383875,419375
22-Jul-2025,30-Sep-2025,XX,"-","376.00","376.00","368.00","368.05","368.50","368.05",71500,"2,64,83,325.00","2,64,83,325.00",342375,37125
22-Jul-2025,31-Jul-2025,XX,"-","379.05","380.10","371.45","372.15","371.80","372.15",1414875,"52,93,91,912.50","52,93,91,912.50",14470500,236500
21-Jul-2025,31-Jul-2025,XX,"-","374.95","380.80","371.85","378.70","378.90","378.70",1575750,"59,47,13,693.75","59,47,13,693.75",14234000,-262625
21-Jul-2025,30-Sep-2025,XX,"-","370.00","375.75","370.00","375.65","375.50","375.65",38500,"1,44,21,137.50","1,44,21,137.50",305250,8250
21-Jul-2025,28-Aug-2025,XX,"-","371.80","378.60","370.10","377.05","376.65","377.05",382250,"14,33,23,606.25","14,33,23,606.25",2964500,67375
18-Jul-2025,31-Jul-2025,XX,"-","380.85","381.90","373.70","375.00","373.95","375.00",1619750,"61,03,78,312.50","61,03,78,312.50",14496625,-39875
18-Jul-2025,28-Aug-2025,XX,"-","379.05","379.05","371.55","372.60","371.90","372.60",441375,"16,53,43,337.50","16,53,43,337.50",2897125,233750
18-Jul-2025,30-Sep-2025,XX,"-","377.00","377.00","372.00","373.00","372.00","373.00",17875,"66,90,750.00","66,90,750.00",297000,12375
17-Jul-2025,28-Aug-2025,XX,"-","381.10","382.75","378.20","378.95","378.20","378.95",430375,"16,39,72,737.50","16,39,72,737.50",2663375,200750
17-Jul-2025,30-Sep-2025,XX,"-","380.00","381.05","377.70","377.85","377.70","377.85",22000,"83,45,631.25","83,45,631.25",284625,11000
17-Jul-2025,31-Jul-2025,XX,"-","384.10","384.65","380.15","381.05","380.40","381.05",1161875,"44,46,48,531.25","44,46,48,531.25",14536500,-81125
16-Jul-2025,31-Jul-2025,XX,"-","382.75","385.45","379.20","383.60","383.10","383.60",2183500,"83,56,37,412.50","83,56,37,412.50",14617625,-169125
16-Jul-2025,30-Sep-2025,XX,"-","377.40","380.95","375.90","380.10","380.15","380.10",49500,"1,87,48,468.75","1,87,48,468.75",273625,-6875
16-Jul-2025,28-Aug-2025,XX,"-","377.85","382.75","376.70","381.25","381.10","381.25",638000,"24,25,15,006.25","24,25,15,006.25",2462625,265375
15-Jul-2025,31-Jul-2025,XX,"-","384.70","389.70","376.60","382.55","383.35","382.55",9017250,"3,43,79,62,756.25","3,43,79,62,756.25",14786750,1718750
15-Jul-2025,30-Sep-2025,XX,"-","387.45","389.00","374.30","379.25","381.55","379.25",290125,"11,01,70,225.00","11,01,70,225.00",280500,173250
15-Jul-2025,28-Aug-2025,XX,"-","383.25","389.00","374.00","380.05","379.65","380.05",2556125,"96,75,61,581.25","96,75,61,581.25",2197250,1112375
14-Jul-2025,30-Sep-2025,XX,"-","381.00","381.50","378.40","380.85","380.85","380.85",17875,"67,85,625.00","67,85,625.00",107250,9625
14-Jul-2025,31-Jul-2025,XX,"-","382.60","383.50","378.75","381.65","381.15","381.65",1375000,"52,41,48,350.00","52,41,48,350.00",13068000,195250
14-Jul-2025,28-Aug-2025,XX,"-","381.35","381.80","378.00","380.85","380.85","380.85",268125,"10,18,42,606.25","10,18,42,606.25",1084875,119625
11-Jul-2025,31-Jul-2025,XX,"-","385.50","386.00","378.05","379.90","378.05","379.90",1830125,"69,84,31,181.25","69,84,31,181.25",12872750,189750
11-Jul-2025,28-Aug-2025,XX,"-","381.50","384.50","377.00","378.90","377.00","378.90",239250,"9,10,06,437.50","9,10,06,437.50",965250,57750
11-Jul-2025,30-Sep-2025,XX,"-","383.65","383.65","378.90","379.45","379.20","379.45",24750,"94,10,362.50","94,10,362.50",97625,16500
10-Jul-2025,30-Sep-2025,XX,"-","383.65","383.65","383.65","383.65","383.65","390.00",8250,"31,65,112.50","31,65,112.50",81125,8250
10-Jul-2025,28-Aug-2025,XX,"-","386.05","390.00","383.30","384.60","384.65","384.60",178750,"6,89,44,150.00","6,89,44,150.00",907500,63250
10-Jul-2025,31-Jul-2025,XX,"-","386.60","391.55","383.50","384.85","385.00","384.85",2098250,"81,07,90,268.75","81,07,90,268.75",12683000,85250
09-Jul-2025,30-Sep-2025,XX,"-","387.00","389.00","384.00","385.65","386.25","385.65",19250,"74,36,962.50","74,36,962.50",72875,8250
09-Jul-2025,28-Aug-2025,XX,"-","385.65","391.85","383.50","385.10","385.00","385.10",258500,"10,01,65,450.00","10,01,65,450.00",844250,77000
09-Jul-2025,31-Jul-2025,XX,"-","386.45","392.45","383.70","385.60","385.10","385.60",2006125,"77,86,48,062.50","77,86,48,062.50",12597750,281875
08-Jul-2025,31-Jul-2025,XX,"-","389.10","392.00","383.35","386.55","386.85","386.55",1377750,"53,26,14,775.00","53,26,14,775.00",12315875,83875
08-Jul-2025,30-Sep-2025,XX,"-","390.45","390.45","384.00","385.90","386.00","385.90",13750,"53,00,350.00","53,00,350.00",64625,8250
08-Jul-2025,28-Aug-2025,XX,"-","389.35","391.50","383.00","386.05","386.10","386.05",250250,"9,66,58,168.75","9,66,58,168.75",767250,79750
07-Jul-2025,30-Sep-2025,XX,"-","389.00","389.00","388.00","388.50","388.50","388.50",5500,"21,36,062.50","21,36,062.50",56375,2750
07-Jul-2025,28-Aug-2025,XX,"-","392.00","394.05","387.35","388.45","388.25","388.45",158125,"6,15,94,912.50","6,15,94,912.50",687500,70125
07-Jul-2025,31-Jul-2025,XX,"-","392.00","394.90","387.10","388.70","388.95","388.70",1886500,"73,65,65,500.00","73,65,65,500.00",12232000,540375
04-Jul-2025,31-Jul-2025,XX,"-","389.25","394.85","387.25","392.65","391.85","392.65",1452000,"56,84,48,925.00","56,84,48,925.00",11691625,-273625
04-Jul-2025,28-Aug-2025,XX,"-","388.40","394.15","387.50","392.25","391.55","392.25",266750,"10,43,26,268.75","10,43,26,268.75",617375,41250
04-Jul-2025,30-Sep-2025,XX,"-","390.65","392.90","390.65","392.90","392.90","392.90",4125,"16,17,137.50","16,17,137.50",53625,2750
03-Jul-2025,31-Jul-2025,XX,"-","392.00","394.60","386.55","389.65","390.45","389.65",1788875,"69,93,22,043.75","69,93,22,043.75",11965250,93500
03-Jul-2025,30-Sep-2025,XX,"-","389.05","393.90","388.00","392.25","392.25","396.55",5500,"21,49,400.00","21,49,400.00",50875,0
03-Jul-2025,28-Aug-2025,XX,"-","387.80","393.05","387.20","389.40","390.00","389.40",78375,"3,05,92,650.00","3,05,92,650.00",576125,11000
02-Jul-2025,30-Sep-2025,XX,"-","396.25","397.00","390.50","391.10","391.10","398.65",11000,"43,19,287.50","43,19,287.50",50875,4125
02-Jul-2025,28-Aug-2025,XX,"-","393.95","397.10","387.95","390.60","390.45","390.60",185625,"7,25,06,637.50","7,25,06,637.50",565125,39875
02-Jul-2025,31-Jul-2025,XX,"-","394.95","397.80","387.85","391.30","391.70","391.30",2381500,"93,12,36,006.25","93,12,36,006.25",11871750,369875
01-Jul-2025,31-Jul-2025,XX,"-","397.45","401.00","391.80","395.10","395.25","395.10",2462625,"97,29,68,768.75","97,29,68,768.75",11501875,148500
01-Jul-2025,30-Sep-2025,XX,"-","397.05","398.00","393.15","394.35","394.35","402.00",38500,"1,52,22,143.75","1,52,22,143.75",46750,23375
01-Jul-2025,28-Aug-2025,XX,"-","398.15","400.50","391.80","394.70","394.60","394.70",277750,"10,97,50,300.00","10,97,50,300.00",525250,57750
30-Jun-2025,28-Aug-2025,XX,"-","402.15","406.00","396.40","397.70","397.50","397.70",213125,"8,51,81,318.75","8,51,81,318.75",467500,53625
30-Jun-2025,31-Jul-2025,XX,"-","400.85","405.35","395.30","397.10","396.85","397.10",4233625,"1,69,02,43,912.50","1,69,02,43,912.50",11353375,1240250
30-Jun-2025,30-Sep-2025,XX,"-","404.50","406.90","397.90","399.20","398.20","399.20",26125,"1,04,70,487.50","1,04,70,487.50",23375,8250
27-Jun-2025,28-Aug-2025,XX,"-","404.00","407.30","398.00","399.20","400.50","399.20",148500,"5,97,87,750.00","5,97,87,750.00",413875,66000
27-Jun-2025,30-Sep-2025,XX,"-","406.00","406.00","399.15","399.95","400.45","399.95",16500,"66,23,512.50","66,23,512.50",15125,15125
27-Jun-2025,31-Jul-2025,XX,"-","402.25","407.30","396.85","397.90","399.30","397.90",2769250,"1,11,16,91,900.00","1,11,16,91,900.00",10113125,448250
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,31-Jul-2025,XX,"-","400.45","405.00","397.65","401.30","401.70","401.30",4060375,"1,62,65,29,643.75","1,62,65,29,643.75",9664875,658625
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,28-Aug-2025,XX,"-","404.00","405.00","398.70","401.85","402.05","401.85",67375,"2,70,39,306.25","2,70,39,306.25",347875,24750
26-Jun-2025,26-Jun-2025,XX,"-","401.65","405.00","397.80","399.10","400.00","399.55",3597000,"1,43,91,74,962.50","1,43,91,74,962.50",1177000,-1764125
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
26-Jun-2025,30-Sep-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
25-Jun-2025,31-Jul-2025,XX,"-","399.10","403.50","396.30","399.25","398.90","399.25",4972000,"1,98,65,61,775.00","1,98,65,61,775.00",9006250,2550625
25-Jun-2025,26-Jun-2025,XX,"-","399.85","404.90","397.60","399.85","399.60","399.85",4677750,"1,87,52,92,168.75","1,87,52,92,168.75",2941125,-1468500
25-Jun-2025,28-Aug-2025,XX,"-","401.00","403.45","397.65","400.00","400.25","400.00",64625,"2,58,62,375.00","2,58,62,375.00",323125,33000
24-Jun-2025,26-Jun-2025,XX,"-","395.05","403.35","395.05","397.60","398.50","397.60",5168625,"2,06,50,72,487.50","2,06,50,72,487.50",4409625,-2513500
24-Jun-2025,28-Aug-2025,XX,"-","398.00","403.35","396.35","396.70","396.35","396.70",61875,"2,47,61,275.00","2,47,61,275.00",290125,19250
24-Jun-2025,31-Jul-2025,XX,"-","397.75","403.50","395.30","396.80","397.65","396.80",5348750,"2,13,49,24,893.75","2,13,49,24,893.75",6455625,2486000
23-Jun-2025,31-Jul-2025,XX,"-","387.40","395.00","384.35","391.80","390.80","391.80",4548500,"1,77,84,37,856.25","1,77,84,37,856.25",3969625,1355750
23-Jun-2025,26-Jun-2025,XX,"-","386.50","396.00","384.70","392.35","391.60","392.35",5373500,"2,10,32,59,537.50","2,10,32,59,537.50",6923125,-2970000
23-Jun-2025,28-Aug-2025,XX,"-","385.55","394.25","385.55","392.20","392.15","392.20",78375,"3,06,66,075.00","3,06,66,075.00",270875,27500
20-Jun-2025,26-Jun-2025,XX,"-","379.05","391.70","379.05","390.00","390.35","390.00",3115750,"1,20,43,83,262.50","1,20,43,83,262.50",9893125,162250
20-Jun-2025,31-Jul-2025,XX,"-","385.15","391.80","380.00","390.20","390.85","390.20",1358500,"52,55,62,400.00","52,55,62,400.00",2613875,415250
20-Jun-2025,28-Aug-2025,XX,"-","388.15","391.50","380.80","390.70","389.40","390.70",177375,"6,83,75,243.75","6,83,75,243.75",243375,16500
19-Jun-2025,28-Aug-2025,XX,"-","397.00","397.00","383.80","384.50","384.00","384.50",52250,"2,03,61,343.75","2,03,61,343.75",226875,8250
19-Jun-2025,26-Jun-2025,XX,"-","395.20","399.50","380.50","383.05","382.05","383.05",4448125,"1,72,64,57,700.00","1,72,64,57,700.00",9730875,-126500
19-Jun-2025,31-Jul-2025,XX,"-","396.25","399.65","381.20","383.35","383.15","383.35",1277375,"49,73,57,918.75","49,73,57,918.75",2198625,302500
18-Jun-2025,31-Jul-2025,XX,"-","403.50","404.15","395.45","397.55","397.05","397.55",1010625,"40,35,59,200.00","40,35,59,200.00",1896125,294250
18-Jun-2025,28-Aug-2025,XX,"-","400.00","403.40","397.00","398.10","397.40","398.10",59125,"2,36,62,993.75","2,36,62,993.75",218625,5500
18-Jun-2025,26-Jun-2025,XX,"-","399.55","403.65","394.75","397.25","395.75","397.25",3136375,"1,25,09,49,906.25","1,25,09,49,906.25",9857375,404250
17-Jun-2025,28-Aug-2025,XX,"-","415.30","415.30","403.10","403.60","403.45","403.60",83875,"3,44,03,531.25","3,44,03,531.25",213125,6875
17-Jun-2025,31-Jul-2025,XX,"-","412.35","414.50","401.00","402.10","401.70","402.10",1016125,"41,43,27,168.75","41,43,27,168.75",1601875,353375
17-Jun-2025,26-Jun-2025,XX,"-","405.65","413.00","399.50","400.75","400.25","400.75",3661625,"1,48,48,72,675.00","1,48,48,72,675.00",9453125,361625
16-Jun-2025,26-Jun-2025,XX,"-","407.55","412.95","396.60","409.90","410.60","409.90",3950375,"1,59,94,50,668.75","1,59,94,50,668.75",9091500,272250
16-Jun-2025,31-Jul-2025,XX,"-","408.60","413.85","398.70","411.45","411.95","411.45",596750,"24,31,53,831.25","24,31,53,831.25",1248500,127875
16-Jun-2025,28-Aug-2025,XX,"-","406.70","414.40","400.05","413.45","413.80","413.45",56375,"2,31,24,268.75","2,31,24,268.75",206250,13750
13-Jun-2025,31-Jul-2025,XX,"-","405.00","413.15","403.10","409.05","409.85","409.05",367125,"14,98,89,368.75","14,98,89,368.75",1120625,61875
13-Jun-2025,26-Jun-2025,XX,"-","404.00","412.75","401.60","407.10","407.85","407.10",3573625,"1,45,43,64,931.25","1,45,43,64,931.25",8819250,31625
13-Jun-2025,28-Aug-2025,XX,"-","407.00","415.05","406.95","412.85","412.85","412.85",50875,"2,09,33,618.75","2,09,33,618.75",192500,6875
12-Jun-2025,26-Jun-2025,XX,"-","430.25","433.80","410.30","413.50","413.55","413.50",5548125,"2,32,94,88,768.75","2,32,94,88,768.75",8787625,746625
12-Jun-2025,31-Jul-2025,XX,"-","430.90","433.75","412.80","415.30","416.20","415.30",583000,"24,55,76,925.00","24,55,76,925.00",1058750,174625
12-Jun-2025,28-Aug-2025,XX,"-","434.00","435.35","416.00","417.45","417.45","417.45",45375,"1,92,84,925.00","1,92,84,925.00",185625,20625
11-Jun-2025,28-Aug-2025,XX,"-","438.00","441.25","431.50","434.55","433.90","434.55",42625,"1,85,25,650.00","1,85,25,650.00",165000,19250
11-Jun-2025,26-Jun-2025,XX,"-","427.35","437.75","424.65","429.50","429.90","429.50",4791875,"2,06,61,14,600.00","2,06,61,14,600.00",8041000,258500
11-Jun-2025,31-Jul-2025,XX,"-","431.60","439.80","427.00","432.25","431.20","432.25",268125,"11,62,43,943.75","11,62,43,943.75",884125,16500
10-Jun-2025,26-Jun-2025,XX,"-","435.90","438.65","424.00","427.15","427.20","427.15",4306500,"1,84,69,87,862.50","1,84,69,87,862.50",7782500,287375
10-Jun-2025,28-Aug-2025,XX,"-","438.85","438.85","430.00","431.50","431.75","431.50",56375,"2,44,09,756.25","2,44,09,756.25",145750,39875
10-Jun-2025,31-Jul-2025,XX,"-","437.05","441.00","426.35","429.40","429.55","429.40",518375,"22,30,22,387.50","22,30,22,387.50",867625,198000
09-Jun-2025,26-Jun-2025,XX,"-","432.65","444.85","430.00","433.35","435.30","433.35",7192625,"3,13,64,05,731.25","3,13,64,05,731.25",7495125,1194875
09-Jun-2025,28-Aug-2025,XX,"-","436.70","447.10","434.70","437.75","439.15","437.75",56375,"2,47,76,881.25","2,47,76,881.25",105875,33000
09-Jun-2025,31-Jul-2025,XX,"-","435.90","446.90","432.30","435.40","437.80","435.40",442750,"19,39,92,562.50","19,39,92,562.50",669625,115500
06-Jun-2025,26-Jun-2025,XX,"-","430.35","435.05","420.25","430.85","430.00","430.85",4354625,"1,86,40,24,731.25","1,86,40,24,731.25",6300250,620125
06-Jun-2025,31-Jul-2025,XX,"-","433.45","436.80","422.80","432.90","432.40","432.90",225500,"9,67,98,350.00","9,67,98,350.00",554125,71500
06-Jun-2025,28-Aug-2025,XX,"-","425.30","435.00","424.00","433.35","433.30","433.35",17875,"76,72,500.00","76,72,500.00",72875,9625
05-Jun-2025,31-Jul-2025,XX,"-","439.15","439.55","428.00","432.50","432.05","432.50",244750,"10,60,54,025.00","10,60,54,025.00",482625,101750
05-Jun-2025,26-Jun-2025,XX,"-","432.00","438.00","426.00","430.40","429.85","430.40",5304750,"2,28,68,21,831.25","2,28,68,21,831.25",5680125,431750
05-Jun-2025,28-Aug-2025,XX,"-","434.90","436.00","429.00","432.95","432.65","432.95",55000,"2,38,10,531.25","2,38,10,531.25",63250,23375
04-Jun-2025,26-Jun-2025,XX,"-","406.05","437.00","402.90","432.70","434.35","432.70",11921250,"5,10,43,84,656.25","5,10,43,84,656.25",5248375,2382875
04-Jun-2025,31-Jul-2025,XX,"-","407.80","437.95","405.00","434.40","435.30","434.40",444125,"19,04,36,262.50","19,04,36,262.50",380875,126500
04-Jun-2025,28-Aug-2025,XX,"-","407.30","437.40","407.30","434.75","435.60","434.75",66000,"2,84,07,018.75","2,84,07,018.75",39875,31625
03-Jun-2025,28-Aug-2025,XX,"-","408.75","410.55","403.50","403.50","403.50","410.10",11000,"44,82,775.00","44,82,775.00",8250,4125
03-Jun-2025,26-Jun-2025,XX,"-","409.45","415.00","403.80","405.20","405.10","405.20",2158750,"88,19,68,450.00","88,19,68,450.00",2865500,477125
03-Jun-2025,31-Jul-2025,XX,"-","409.50","414.20","404.70","405.85","407.45","405.85",86625,"3,54,26,737.50","3,54,26,737.50",254375,59125
02-Jun-2025,26-Jun-2025,XX,"-","407.80","412.55","398.65","408.65","408.50","408.65",2541000,"1,03,09,07,900.00","1,03,09,07,900.00",2388375,974875
02-Jun-2025,31-Jul-2025,XX,"-","403.50","412.25","399.90","409.05","409.30","409.05",74250,"3,02,11,706.25","3,02,11,706.25",195250,45375
02-Jun-2025,28-Aug-2025,XX,"-","406.00","406.00","406.00","406.00","406.00","413.40",1375,"5,58,250.00","5,58,250.00",4125,1375
30-May-2025,31-Jul-2025,XX,"-","426.20","426.20","406.80","409.90","408.30","409.90",171875,"7,07,90,087.50","7,07,90,087.50",149875,149875
30-May-2025,28-Aug-2025,XX,"-","408.00","408.00","408.00","408.00","408.00","408.00",2750,"11,22,000.00","11,22,000.00",2750,2750
30-May-2025,26-Jun-2025,XX,"-","417.95","429.85","404.95","408.05","407.70","408.05",2839375,"1,18,06,12,468.75","1,18,06,12,468.75",1413500,1413500
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,31-Jul-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,28-Aug-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
29-May-2025,26-Jun-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
