FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,FH_HIGH_PRICE,FH_LOW_PRICE
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,403.0,413.9,402.3,409.0,411.0,398.65,409.0,234000.0,95299700.0,160000.0,4000.0,2000.0,08-Dec-2023,2023-12-07T18:30:00.000+00:00,405.45,95299700.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,397.05,410.95,397.0,407.8,409.3,396.75,407.8,31570000.0,12789854000.0,39238000.0,626000.0,2000.0,08-Dec-2023,2023-12-07T18:30:00.000+00:00,405.45,12789854000.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,399.95,413.65,399.9,410.7,411.55,399.55,410.7,1950000.0,794848500.0,1452000.0,-68000.0,2000.0,08-Dec-2023,2023-12-07T18:30:00.000+00:00,405.45,794848500.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,411.95,415.6,408.1,412.85,412.7,410.7,412.85,988000.0,407056700.0,1702000.0,250000.0,2000.0,11-Dec-2023,2023-12-10T18:30:00.000+00:00,408.35,407056700.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,410.0,413.7,405.5,410.1,410.45,407.8,410.1,15858000.0,6488770200.0,39156000.0,-82000.0,2000.0,11-Dec-2023,2023-12-10T18:30:00.000+00:00,408.35,6488770200.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,413.0,415.05,408.0,411.85,412.0,409.0,411.85,124000.0,51007900.0,170000.0,10000.0,2000.0,11-Dec-2023,2023-12-10T18:30:00.000+00:00,408.35,51007900.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,415.85,415.9,407.9,413.95,415.1,412.85,413.95,916000.0,377103500.0,1792000.0,90000.0,2000.0,12-Dec-2023,2023-12-11T18:30:00.000+00:00,408.2,377103500.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,414.0,414.0,404.75,411.1,412.5,410.1,411.1,18476000.0,7553969100.0,38952000.0,-204000.0,2000.0,12-Dec-2023,2023-12-11T18:30:00.000+00:00,408.2,7553969100.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,416.0,416.0,406.85,412.95,414.7,411.85,412.95,170000.0,69892000.0,172000.0,2000.0,2000.0,12-Dec-2023,2023-12-11T18:30:00.000+00:00,408.2,69892000.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,414.7,452.7,414.65,450.55,452.0,413.95,450.55,5984000.0,2626948600.0,2070000.0,278000.0,2000.0,13-Dec-2023,2023-12-12T18:30:00.000+00:00,444.8,2626948600.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,416.0,451.1,416.0,449.85,450.3,412.95,449.85,608000.0,265761600.0,226000.0,54000.0,2000.0,13-Dec-2023,2023-12-12T18:30:00.000+00:00,444.8,265761600.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,412.3,449.9,411.3,447.8,448.95,411.1,447.8,62222000.0,27070209500.0,40974000.0,2022000.0,2000.0,13-Dec-2023,2023-12-12T18:30:00.000+00:00,444.8,27070209500.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,453.2,459.25,438.55,448.2,449.0,450.55,448.2,3850000.0,1723657000.0,2628000.0,558000.0,2000.0,14-Dec-2023,2023-12-13T18:30:00.000+00:00,442.1,1723657000.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,448.5,456.55,435.4,445.0,445.85,447.8,445.0,35514000.0,15798558700.0,40570000.0,-404000.0,2000.0,14-Dec-2023,2023-12-13T18:30:00.000+00:00,442.1,15798558700.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,454.4,455.5,438.0,447.8,448.4,449.85,447.8,396000.0,177328300.0,362000.0,136000.0,2000.0,14-Dec-2023,2023-12-13T18:30:00.000+00:00,442.1,177328300.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,448.4,448.5,429.75,437.3,439.15,447.8,437.3,278000.0,121782300.0,448000.0,86000.0,2000.0,15-Dec-2023,2023-12-14T18:30:00.000+00:00,431.85,121782300.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,449.2,450.0,429.75,437.55,438.15,448.2,437.55,3848000.0,1683293200.0,3562000.0,934000.0,2000.0,15-Dec-2023,2023-12-14T18:30:00.000+00:00,431.85,1683293200.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,445.9,446.95,425.95,434.25,435.35,445.0,434.25,27718000.0,12051570700.0,39552000.0,-1018000.0,2000.0,15-Dec-2023,2023-12-14T18:30:00.000+00:00,431.85,12051570700.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,434.0,446.55,430.6,441.65,441.4,437.3,441.65,384000.0,169315500.0,588000.0,140000.0,2000.0,18-Dec-2023,2023-12-17T18:30:00.000+00:00,435.1,169315500.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,437.4,446.7,429.0,440.55,441.0,437.55,440.55,2832000.0,1245397700.0,4306000.0,744000.0,2000.0,18-Dec-2023,2023-12-17T18:30:00.000+00:00,435.1,1245397700.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,433.4,443.2,425.25,436.9,438.15,434.25,436.9,20888000.0,9106487500.0,39548000.0,-4000.0,2000.0,18-Dec-2023,2023-12-17T18:30:00.000+00:00,435.1,9106487500.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,441.15,444.6,430.0,440.65,441.6,440.55,440.65,3640000.0,1594310100.0,4980000.0,674000.0,2000.0,19-Dec-2023,2023-12-18T18:30:00.000+00:00,435.15,1594310100.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,443.0,444.05,431.4,441.45,442.0,441.65,441.45,312000.0,136882100.0,614000.0,26000.0,2000.0,19-Dec-2023,2023-12-18T18:30:00.000+00:00,435.15,136882100.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,438.15,441.25,426.4,437.15,438.35,436.9,437.15,24218000.0,10512574200.0,36922000.0,-2626000.0,2000.0,19-Dec-2023,2023-12-18T18:30:00.000+00:00,435.15,10512574200.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,441.6,442.5,406.65,410.2,408.35,441.45,410.2,486000.0,205638500.0,672000.0,58000.0,2000.0,20-Dec-2023,2023-12-19T18:30:00.000+00:00,404.45,205638500.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,438.2,440.65,402.2,405.95,404.0,437.15,405.95,36008000.0,15094366200.0,34618000.0,-2304000.0,2000.0,20-Dec-2023,2023-12-19T18:30:00.000+00:00,404.45,15094366200.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,442.0,444.0,405.35,408.9,407.5,440.65,408.9,8778000.0,3710057700.0,6756000.0,1776000.0,2000.0,20-Dec-2023,2023-12-19T18:30:00.000+00:00,404.45,3710057700.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,407.5,418.9,394.15,416.3,418.5,408.9,416.3,12104000.0,4928696600.0,9336000.0,2580000.0,2000.0,21-Dec-2023,2023-12-20T18:30:00.000+00:00,412.2,4928696600.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,400.0,419.15,394.8,417.1,418.5,410.2,417.1,764000.0,310103600.0,654000.0,-18000.0,2000.0,21-Dec-2023,2023-12-20T18:30:00.000+00:00,412.2,310103600.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,400.05,416.65,391.1,414.0,416.0,405.95,414.0,33030000.0,13345421100.0,34806000.0,188000.0,2000.0,21-Dec-2023,2023-12-20T18:30:00.000+00:00,412.2,13345421100.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,415.65,419.75,399.25,407.2,408.0,414.0,407.2,29666000.0,12155954700.0,26882000.0,-7924000.0,2000.0,22-Dec-2023,2023-12-21T18:30:00.000+00:00,406.6,12155954700.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,419.0,421.8,404.45,410.5,411.7,417.1,410.5,396000.0,163298000.0,736000.0,82000.0,2000.0,22-Dec-2023,2023-12-21T18:30:00.000+00:00,406.6,163298000.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,423.05,423.05,402.4,409.95,410.4,416.3,409.95,18478000.0,7621876500.0,16522000.0,7186000.0,2000.0,22-Dec-2023,2023-12-21T18:30:00.000+00:00,406.6,7621876500.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,407.7,422.5,406.0,418.95,419.0,407.2,418.95,27938000.0,11667566600.0,18374000.0,-8508000.0,2000.0,26-Dec-2023,2023-12-25T18:30:00.000+00:00,419.0,11667566600.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,409.6,426.0,408.6,422.1,422.45,409.95,422.1,22746000.0,9573056300.0,23830000.0,7308000.0,2000.0,26-Dec-2023,2023-12-25T18:30:00.000+00:00,419.0,9573056300.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,414.05,426.6,412.9,422.85,422.95,410.5,422.85,496000.0,209255300.0,846000.0,110000.0,2000.0,26-Dec-2023,2023-12-25T18:30:00.000+00:00,419.0,209255300.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,422.5,424.3,411.0,414.3,415.2,422.1,414.3,19380000.0,8059961300.0,31456000.0,7626000.0,2000.0,27-Dec-2023,2023-12-26T18:30:00.000+00:00,410.5,8059961300.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,417.5,421.25,407.5,410.65,411.55,418.95,410.65,17302000.0,7135039100.0,9454000.0,-8920000.0,2000.0,27-Dec-2023,2023-12-26T18:30:00.000+00:00,410.5,7135039100.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,424.0,424.0,412.0,415.05,416.0,422.85,415.05,314000.0,130939400.0,914000.0,68000.0,2000.0,27-Dec-2023,2023-12-26T18:30:00.000+00:00,410.5,130939400.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,416.0,420.95,411.5,415.35,415.05,415.05,415.35,476000.0,198186300.0,1072000.0,158000.0,2000.0,28-Dec-2023,2023-12-27T18:30:00.000+00:00,410.25,198186300.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,416.05,420.35,410.15,414.3,414.7,414.3,414.3,23490000.0,9773255600.0,38248000.0,6792000.0,2000.0,28-Dec-2023,2023-12-27T18:30:00.000+00:00,410.25,9773255600.0,,
FUTSTK,RECLTD,28-Dec-2023,0,XX,N,412.2,416.4,406.65,410.65,410.4,410.65,410.25,14406000.0,5941657100.0,2370000.0,-7084000.0,2000.0,28-Dec-2023,2023-12-27T18:30:00.000+00:00,410.25,5941657100.0,,
FUTSTK,RECLTD,28-Mar-2024,0,FF,,,,,,,,,,,,,,28-Dec-2023,2023-12-27T18:30:00.000+00:00,410.25,,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,416.0,417.3,410.5,417.1,417.0,417.8,417.1,20000.0,8293200.0,14000.0,14000.0,2000.0,29-Dec-2023,2023-12-28T18:30:00.000+00:00,412.85,8293200.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,415.95,418.45,408.6,416.05,415.15,414.3,416.05,14750000.0,6104261100.0,38278000.0,30000.0,2000.0,29-Dec-2023,2023-12-28T18:30:00.000+00:00,412.85,6104261100.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,416.15,419.0,409.5,416.4,416.1,415.35,416.4,492000.0,203768200.0,1138000.0,66000.0,2000.0,29-Dec-2023,2023-12-28T18:30:00.000+00:00,412.85,203768200.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,415.1,436.35,413.7,428.35,427.9,416.05,428.35,26454000.0,11334919300.0,39818000.0,1540000.0,2000.0,01-Jan-2024,2023-12-31T18:30:00.000+00:00,,11334919300.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,415.6,436.45,415.45,428.6,428.1,416.4,428.6,1154000.0,495000700.0,1166000.0,28000.0,2000.0,01-Jan-2024,2023-12-31T18:30:00.000+00:00,,495000700.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,418.75,437.5,418.75,430.75,428.85,417.1,430.75,146000.0,63081300.0,100000.0,86000.0,2000.0,01-Jan-2024,2023-12-31T18:30:00.000+00:00,,63081300.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,427.8,427.8,417.0,425.25,426.0,430.75,425.25,150000.0,63174100.0,146000.0,46000.0,2000.0,02-Jan-2024,2024-01-01T18:30:00.000+00:00,,63174100.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,428.95,428.95,415.0,423.3,424.9,428.6,423.3,1076000.0,453266100.0,1346000.0,180000.0,2000.0,02-Jan-2024,2024-01-01T18:30:00.000+00:00,,453266100.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,429.35,429.8,413.65,422.15,424.75,428.35,422.15,20394000.0,8561534300.0,40648000.0,830000.0,2000.0,02-Jan-2024,2024-01-01T18:30:00.000+00:00,,8561534300.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,421.9,434.5,420.0,427.35,427.0,425.25,427.35,100000.0,42765600.0,146000.0,0.0,2000.0,03-Jan-2024,2024-01-02T18:30:00.000+00:00,,42765600.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,421.65,434.65,417.2,425.75,427.3,422.15,425.75,24468000.0,10419487000.0,40060000.0,-588000.0,2000.0,03-Jan-2024,2024-01-02T18:30:00.000+00:00,,10419487000.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,423.45,435.0,418.1,426.25,427.6,423.3,426.25,1488000.0,635018800.0,1488000.0,142000.0,2000.0,03-Jan-2024,2024-01-02T18:30:00.000+00:00,,635018800.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,432.0,441.4,431.75,440.85,441.0,427.35,440.85,178000.0,78079600.0,164000.0,18000.0,2000.0,04-Jan-2024,2024-01-03T18:30:00.000+00:00,,78079600.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,427.85,440.85,427.85,438.95,438.5,426.25,438.95,1252000.0,547029900.0,1544000.0,56000.0,2000.0,04-Jan-2024,2024-01-03T18:30:00.000+00:00,,547029900.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,426.6,440.7,426.6,438.8,438.8,425.75,438.8,23452000.0,10244527700.0,39266000.0,-794000.0,2000.0,04-Jan-2024,2024-01-03T18:30:00.000+00:00,,10244527700.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,440.7,442.55,431.0,436.9,437.2,438.95,436.9,868000.0,379430100.0,1564000.0,20000.0,2000.0,05-Jan-2024,2024-01-04T18:30:00.000+00:00,,379430100.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,443.2,443.25,433.3,438.55,438.6,440.85,438.55,98000.0,42972300.0,182000.0,18000.0,2000.0,05-Jan-2024,2024-01-04T18:30:00.000+00:00,,42972300.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,440.95,442.55,430.05,436.15,436.3,438.8,436.15,15226000.0,6643370700.0,38966000.0,-300000.0,2000.0,05-Jan-2024,2024-01-04T18:30:00.000+00:00,,6643370700.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,441.2,449.5,438.15,439.7,440.0,438.55,439.7,218000.0,96423100.0,204000.0,22000.0,2000.0,08-Jan-2024,2024-01-07T18:30:00.000+00:00,,96423100.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,436.15,447.05,433.9,436.85,437.8,436.15,436.85,20434000.0,8992124700.0,39496000.0,530000.0,2000.0,08-Jan-2024,2024-01-07T18:30:00.000+00:00,,8992124700.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,436.85,447.5,435.65,438.0,438.8,436.9,438.0,1246000.0,549472100.0,1780000.0,216000.0,2000.0,08-Jan-2024,2024-01-07T18:30:00.000+00:00,,549472100.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,438.65,444.65,426.7,429.25,428.0,436.85,429.25,22752000.0,9852283700.0,39830000.0,334000.0,2000.0,09-Jan-2024,2024-01-08T18:30:00.000+00:00,,9852283700.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,444.0,447.0,431.15,432.6,432.05,439.7,432.6,130000.0,56801100.0,232000.0,28000.0,2000.0,09-Jan-2024,2024-01-08T18:30:00.000+00:00,,56801100.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,442.2,445.8,428.0,430.15,429.0,438.0,430.15,1550000.0,672153300.0,2124000.0,344000.0,2000.0,09-Jan-2024,2024-01-08T18:30:00.000+00:00,,672153300.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,429.0,429.0,414.0,424.15,425.5,430.15,424.15,2068000.0,868406300.0,2286000.0,162000.0,2000.0,10-Jan-2024,2024-01-09T18:30:00.000+00:00,,868406300.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,427.0,427.8,416.5,427.15,427.8,432.6,427.15,158000.0,66596300.0,282000.0,50000.0,2000.0,10-Jan-2024,2024-01-09T18:30:00.000+00:00,,66596300.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,427.2,428.95,412.4,423.1,424.85,429.25,423.1,22498000.0,9432026100.0,39628000.0,-202000.0,2000.0,10-Jan-2024,2024-01-09T18:30:00.000+00:00,,9432026100.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,425.5,433.15,420.3,424.85,425.1,423.1,424.85,15346000.0,6547452700.0,41162000.0,1534000.0,2000.0,11-Jan-2024,2024-01-10T18:30:00.000+00:00,,6547452700.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,432.1,435.0,425.0,428.6,428.45,427.15,428.6,60000.0,25826500.0,284000.0,2000.0,2000.0,11-Jan-2024,2024-01-10T18:30:00.000+00:00,,25826500.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,428.0,434.3,421.05,425.4,425.9,424.15,425.4,1468000.0,627790300.0,2680000.0,394000.0,2000.0,11-Jan-2024,2024-01-10T18:30:00.000+00:00,,627790300.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,425.0,434.05,424.0,433.55,433.0,428.6,433.55,98000.0,42168300.0,282000.0,-2000.0,2000.0,12-Jan-2024,2024-01-11T18:30:00.000+00:00,,42168300.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,426.5,431.4,419.65,429.8,429.85,424.85,429.8,13170000.0,5616446900.0,40554000.0,-608000.0,2000.0,12-Jan-2024,2024-01-11T18:30:00.000+00:00,,5616446900.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,426.7,431.45,420.0,430.1,430.35,425.4,430.1,1100000.0,469224600.0,2738000.0,58000.0,2000.0,12-Jan-2024,2024-01-11T18:30:00.000+00:00,,469224600.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,437.45,448.0,434.35,444.6,444.6,433.55,444.6,256000.0,112905200.0,264000.0,-18000.0,2000.0,15-Jan-2024,2024-01-14T18:30:00.000+00:00,,112905200.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,432.0,446.15,431.15,441.75,441.75,429.8,441.75,24866000.0,10910551700.0,39722000.0,-832000.0,2000.0,15-Jan-2024,2024-01-14T18:30:00.000+00:00,,10910551700.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,432.55,446.15,431.5,442.05,442.3,430.1,442.05,3088000.0,1355817400.0,2968000.0,230000.0,2000.0,15-Jan-2024,2024-01-14T18:30:00.000+00:00,,1355817400.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,442.4,449.05,431.5,439.45,439.6,442.05,439.45,5406000.0,2386990500.0,4630000.0,1662000.0,2000.0,16-Jan-2024,2024-01-15T18:30:00.000+00:00,,2386990500.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,443.5,448.55,430.65,438.4,438.95,441.75,438.4,31802000.0,13982980200.0,37686000.0,-2036000.0,2000.0,16-Jan-2024,2024-01-15T18:30:00.000+00:00,,13982980200.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,443.65,450.55,435.0,441.6,441.55,444.6,441.6,266000.0,117858700.0,296000.0,32000.0,2000.0,16-Jan-2024,2024-01-15T18:30:00.000+00:00,,117858700.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,432.5,440.45,425.35,427.65,428.05,438.4,427.65,18254000.0,7903195900.0,38642000.0,956000.0,2000.0,17-Jan-2024,2024-01-16T18:30:00.000+00:00,,7903195900.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,431.5,440.0,425.75,427.95,429.2,439.45,427.95,4124000.0,1786428200.0,6010000.0,1380000.0,2000.0,17-Jan-2024,2024-01-16T18:30:00.000+00:00,,1786428200.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,432.45,442.0,429.0,432.2,432.15,441.6,432.2,162000.0,70471400.0,350000.0,54000.0,2000.0,17-Jan-2024,2024-01-16T18:30:00.000+00:00,,70471400.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,430.0,431.05,415.9,428.55,431.05,432.2,428.55,326000.0,138161000.0,434000.0,84000.0,2000.0,18-Jan-2024,2024-01-17T18:30:00.000+00:00,,138161000.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,424.7,430.75,412.85,427.15,429.85,427.95,427.15,6418000.0,2705670600.0,7440000.0,1430000.0,2000.0,18-Jan-2024,2024-01-17T18:30:00.000+00:00,,2705670600.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,425.1,432.0,411.8,427.05,429.25,427.65,427.05,23234000.0,9798029300.0,37600000.0,-1042000.0,2000.0,18-Jan-2024,2024-01-17T18:30:00.000+00:00,,9798029300.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,433.95,455.65,429.75,453.55,455.0,427.05,453.55,43948000.0,19570946400.0,36644000.0,-956000.0,2000.0,19-Jan-2024,2024-01-18T18:30:00.000+00:00,,19570946400.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,435.0,458.0,430.3,456.15,457.4,427.15,456.15,19068000.0,8515949700.0,10922000.0,3482000.0,2000.0,19-Jan-2024,2024-01-18T18:30:00.000+00:00,,8515949700.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,435.25,460.0,434.35,458.6,459.9,428.55,458.6,738000.0,331182500.0,356000.0,-78000.0,2000.0,19-Jan-2024,2024-01-18T18:30:00.000+00:00,,331182500.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,459.5,474.3,457.0,463.4,461.0,456.15,463.4,16522000.0,7726169600.0,14528000.0,3606000.0,2000.0,20-Jan-2024,2024-01-19T18:30:00.000+00:00,,7726169600.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,462.4,476.8,459.7,465.8,465.0,458.6,465.8,602000.0,282938500.0,472000.0,116000.0,2000.0,20-Jan-2024,2024-01-19T18:30:00.000+00:00,,282938500.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,458.0,471.2,454.0,459.5,457.3,453.55,459.5,30022000.0,13920190300.0,36010000.0,-634000.0,2000.0,20-Jan-2024,2024-01-19T18:30:00.000+00:00,,13920190300.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,481.45,485.3,421.1,441.45,447.65,465.8,441.45,1294000.0,585122300.0,748000.0,276000.0,2000.0,23-Jan-2024,2024-01-22T18:30:00.000+00:00,,585122300.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,476.4,480.95,415.55,434.1,441.4,459.5,434.1,69082000.0,30763401800.0,20694000.0,-15316000.0,2000.0,23-Jan-2024,2024-01-22T18:30:00.000+00:00,,30763401800.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,479.8,488.0,418.0,436.85,444.6,463.4,436.85,53710000.0,24069580700.0,21546000.0,7018000.0,2000.0,23-Jan-2024,2024-01-22T18:30:00.000+00:00,,24069580700.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,438.95,473.3,435.55,468.45,468.75,434.1,468.45,44374000.0,20487584600.0,13242000.0,-7452000.0,2000.0,24-Jan-2024,2024-01-23T18:30:00.000+00:00,,20487584600.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,443.05,476.95,437.8,472.15,472.5,436.85,472.15,58370000.0,27204818800.0,31606000.0,10060000.0,2000.0,24-Jan-2024,2024-01-23T18:30:00.000+00:00,,27204818800.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,443.9,478.8,441.1,474.15,474.4,441.45,474.15,1338000.0,626867400.0,724000.0,-24000.0,2000.0,24-Jan-2024,2024-01-23T18:30:00.000+00:00,,626867400.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,475.95,479.7,467.55,476.45,477.0,474.15,476.45,726000.0,343880000.0,810000.0,86000.0,2000.0,25-Jan-2024,2024-01-24T18:30:00.000+00:00,,343880000.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,475.8,477.8,465.55,473.8,473.5,472.15,473.8,32148000.0,15159392000.0,36686000.0,5080000.0,2000.0,25-Jan-2024,2024-01-24T18:30:00.000+00:00,,15159392000.0,,
FUTSTK,RECLTD,25-Jan-2024,0,XX,N,472.85,474.0,462.3,470.45,469.6,468.45,470.15,17566000.0,8221660200.0,4784000.0,-8458000.0,2000.0,25-Jan-2024,2024-01-24T18:30:00.000+00:00,,8221660200.0,,
FUTSTK,RECLTD,25-Apr-2024,0,XX,,,,,,,,,,,,,,25-Jan-2024,2024-01-24T18:30:00.000+00:00,,,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,479.4,510.7,478.0,506.0,506.95,476.45,506.0,2122000.0,1057415100.0,930000.0,120000.0,2000.0,29-Jan-2024,2024-01-28T18:30:00.000+00:00,,1057415100.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,476.65,508.5,475.0,503.6,504.85,473.8,503.6,47060000.0,23363345200.0,37810000.0,1124000.0,2000.0,29-Jan-2024,2024-01-28T18:30:00.000+00:00,,23363345200.0,,
FUTSTK,RECLTD,25-Apr-2024,0,XX,N,483.0,513.55,483.0,509.3,509.9,478.6,509.3,372000.0,188048000.0,172000.0,172000.0,2000.0,29-Jan-2024,2024-01-28T18:30:00.000+00:00,,188048000.0,,
FUTSTK,RECLTD,29-Feb-2024,0,XX,N,503.3,514.5,491.0,495.35,496.65,503.6,495.35,34218000.0,17106177900.0,37740000.0,-70000.0,2000.0,30-Jan-2024,2024-01-29T18:30:00.000+00:00,,17106177900.0,,
FUTSTK,RECLTD,25-Apr-2024,0,XX,N,510.25,517.0,497.0,500.75,501.9,509.3,500.75,178000.0,89770800.0,242000.0,70000.0,2000.0,30-Jan-2024,2024-01-29T18:30:00.000+00:00,,89770800.0,,
FUTSTK,RECLTD,28-Mar-2024,0,XX,N,507.45,516.7,493.4,497.85,498.5,506.0,497.85,1802000.0,905582300.0,1050000.0,120000.0,2000.0,30-Jan-2024,2024-01-29T18:30:00.000+00:00,,905582300.0,,
