FH_TIMESTAMP,FH_SYMBOL,FH_INSTRUMENT,FH_EXPIRY_DT,FH_CLOSING_PRICE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_TOT_TRADED_VAL,FH_UNDERLYING_VALUE,FH_MARKET_LOT,SOURCE,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TOT_TRADED_QTY,FH_SETTLE_PRICE,FH_MARKET_TYPE
17-Jul-2025,LODHA,FUTSTK,,1435.667724609375,1442.0467223407304,1450.2197333385764,1428.491306535627,1043937.0,1435.667724609375,450,YFINANCE,,,,,,,,,
18-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1446.1,1447.8,1461.6,1443.6,988680870.0,1444.9,450,,,XX,1444.1,1445.5,5426100.0,-102600.0,1514.0,1446.1,N
18-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1446.2,1449.6,1461.8,1444.5,73828485.0,1444.9,450,,,XX,1446.4,1445.4,93600.0,4950.0,113.0,1446.2,N
18-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1448.4,1455.0,1455.0,1448.4,1306530.0,1444.9,450,,,XX,1448.4,1449.0,15300.0,900.0,2.0,1448.4,N
18-Jul-2025,LODHA,FUTSTK,,1440.1529541015625,1442.2460304338545,1453.9075426203829,1436.3653899427386,802788.0,1440.1529541015625,450,YFINANCE,,,,,,,,,
21-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1452.5,1445.2,1455.5,1432.2,577687365.0,1448.7,450,,,XX,1452.0,1446.1,5356800.0,-69300.0,888.0,1452.5,N
21-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1454.0,1440.0,1455.8,1436.9,62517690.0,1448.7,450,,,XX,1454.0,1446.2,110250.0,16650.0,96.0,1454.0,N
21-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1450.0,1448.4,1451.5,1448.4,1304955.0,1448.7,450,,,XX,1451.5,1448.4,14400.0,-900.0,2.0,1450.0,N
21-Jul-2025,LODHA,FUTSTK,,1443.9404296875,1438.6579151724704,1446.2329219944809,1426.2986294790503,319633.0,1443.9404296875,450,YFINANCE,,,,,,,,,
22-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1443.0,1452.1,1461.7,1436.0,514462725.0,1442.3,450,,,XX,1442.4,1452.5,5347800.0,-9000.0,792.0,1443.0,N
22-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1445.0,1459.8,1459.8,1440.0,46809900.0,1442.3,450,,,XX,1445.7,1454.0,119250.0,9000.0,72.0,1445.0,N
22-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1448.2,1445.0,1449.1,1445.0,1953630.0,1442.3,450,,,XX,1449.1,1450.0,15750.0,1350.0,3.0,1448.2,N
22-Jul-2025,LODHA,FUTSTK,,1437.5615234375,1456.6983951855057,1456.6983951855057,1429.2887435484197,371182.0,1437.5615234375,450,YFINANCE,,,,,,,,,
23-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1338.0,1406.2,1410.0,1334.9,6650253450.0,1334.0,450,,,XX,1336.3,1443.0,6067350.0,719550.0,10868.0,1338.0,N
23-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1340.0,1386.8,1404.2,1336.5,1887800580.0,1334.0,450,,,XX,1339.0,1445.0,935100.0,815850.0,3089.0,1340.0,N
23-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1341.7,1387.0,1387.0,1340.0,48981780.0,1334.0,450,,,XX,1342.1,1448.2,40950.0,25200.0,80.0,1341.7,N
23-Jul-2025,LODHA,FUTSTK,,1329.6173095703125,1395.4004748114223,1399.3873333108836,1325.7300981994847,17783631.0,1329.6173095703125,450,YFINANCE,,,,,,,,,
24-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1329.1,1335.7,1340.1,1308.5,1680569595.0,1326.1,450,,,XX,1325.2,1338.0,6049800.0,-17550.0,2827.0,1329.1,N
24-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1331.3,1339.6,1339.6,1310.3,561908205.0,1326.1,450,,,XX,1327.3,1340.0,1116450.0,181350.0,943.0,1331.3,N
24-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1332.6,1342.0,1342.0,1313.0,23857920.0,1326.1,450,,,XX,1331.0,1341.7,46350.0,5400.0,40.0,1332.6,N
24-Jul-2025,LODHA,FUTSTK,,1321.7431640625,1331.6106626178464,1332.607377185674,1300.0148594854109,1321225.0,1321.7431640625,450,YFINANCE,,,,,,,,,
25-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1282.6,1321.5,1321.5,1277.0,3581956170.0,1279.4,450,,,XX,1278.0,1329.1,5875650.0,-174150.0,6131.0,1282.6,N
25-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1283.7,1320.5,1320.5,1280.1,1298010465.0,1279.4,450,,,XX,1280.4,1331.3,1697850.0,581400.0,2218.0,1283.7,N
25-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1287.7,1314.9,1319.0,1286.0,39376350.0,1279.4,450,,,XX,1286.3,1332.6,65250.0,18900.0,67.0,1287.7,N
25-Jul-2025,LODHA,FUTSTK,,1275.1966552734375,1313.271103480747,1315.164885512571,1270.9107339208497,2664662.0,1275.1966552734375,450,YFINANCE,,,,,,,,,
28-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1207.3,1279.5,1280.8,1193.6,6650068590.0,1203.2,450,,,XX,1202.9,1282.6,4461300.0,-1414350.0,12050.0,1207.3,N
28-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1207.8,1283.7,1283.7,1190.3,6460601400.0,1203.2,450,,,XX,1201.7,1283.7,4662900.0,2965050.0,11696.0,1207.8,N
28-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1209.0,1244.6,1258.2,1200.3,115430085.0,1203.2,450,,,XX,1205.0,1287.7,101250.0,36000.0,208.0,1209.0,N
28-Jul-2025,LODHA,FUTSTK,,1199.2469482421875,1275.7946775637151,1279.7815359311016,1186.6883687187722,7197953.0,1199.2469482421875,450,YFINANCE,,,,,,,,,
29-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1248.8,1218.4,1258.5,1216.8,3569301540.0,1246.5,450,,,XX,1252.0,1207.3,3347550.0,-1113750.0,6383.0,1248.8,N
29-Jul-2025,LODHA,FUTSTK,28-Aug-2025,1251.6,1219.0,1260.4,1215.0,4101112260.0,1246.5,450,,,XX,1253.0,1207.8,6257700.0,1594800.0,7315.0,1251.6,N
29-Jul-2025,LODHA,FUTSTK,30-Sep-2025,1256.5,1235.0,1262.1,1227.9,57277620.0,1246.5,450,,,XX,1259.6,1209.0,99450.0,-1800.0,102.0,1256.5,N
29-Jul-2025,LODHA,FUTSTK,,1242.40478515625,1207.1210629527368,1251.873574132571,1207.1210629527368,4143162.0,1242.40478515625,450,YFINANCE,,,,,,,,,
30-Jul-2025,LODHA,FUTSTK,31-Jul-2025,1238.4,1249.0,1255.7,1233.1,2629682280.0,1238.2,450,,,XX,1236.2,1248.8,1732500.0,-1615050.0,4709.0,1238.4,N
