FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,Unnamed: 15
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1155.1,1162.0,1138.0,1142.45,1140.1,1154.65,1142.45,112700.0,129726310.0,112000.0,28700.0,700.0,09-Apr-2024,2024-04-08T18:30:00.000+00:00,1128.35,129726310.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,0.0,0.0,0.0,1160.05,1160.05,1160.05,1146.3,0.0,0.0,2800.0,0.0,700.0,09-Apr-2024,2024-04-08T18:30:00.000+00:00,1128.35,0.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1131.45,1205.9,1131.45,1201.8,1204.0,1133.85,1201.8,10591700.0,12499820760.0,9698500.0,1544200.0,700.0,10-Apr-2024,2024-04-09T18:30:00.000+00:00,,12499820760.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1141.7,1214.9,1141.7,1210.35,1212.0,1142.45,1210.35,437500.0,519016505.0,166600.0,54600.0,700.0,10-Apr-2024,2024-04-09T18:30:00.000+00:00,,519016505.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1160.0,1221.1,1160.0,1218.95,1219.0,1160.05,1218.95,19600.0,23666405.0,13300.0,10500.0,700.0,10-Apr-2024,2024-04-09T18:30:00.000+00:00,,23666405.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1195.95,1206.95,1181.5,1184.0,1184.9,1201.8,1184.0,2810500.0,3350611670.0,9638300.0,-60200.0,700.0,12-Apr-2024,2024-04-11T18:30:00.000+00:00,,3350611670.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1210.6,1215.4,1191.0,1193.1,1193.0,1210.35,1193.1,175000.0,210239505.0,193200.0,26600.0,700.0,12-Apr-2024,2024-04-11T18:30:00.000+00:00,,210239505.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1218.95,1218.95,1202.0,1202.0,1202.0,1218.95,1202.0,3500.0,4248965.0,14000.0,700.0,700.0,12-Apr-2024,2024-04-11T18:30:00.000+00:00,,4248965.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1176.0,1178.4,1147.7,1152.8,1151.7,1184.0,1152.8,2240000.0,2598762985.0,9591400.0,-46900.0,700.0,15-Apr-2024,2024-04-14T18:30:00.000+00:00,1148.95,2598762985.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1188.0,1188.9,1157.05,1161.3,1161.0,1193.1,1161.3,235900.0,275845465.0,240100.0,46900.0,700.0,15-Apr-2024,2024-04-14T18:30:00.000+00:00,1148.95,275845465.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1176.15,1181.8,1165.6,1168.0,1168.0,1202.0,1168.0,9100.0,10688755.0,12600.0,-1400.0,700.0,15-Apr-2024,2024-04-14T18:30:00.000+00:00,1148.95,10688755.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1145.8,1166.15,1141.9,1154.65,1155.15,1152.8,1154.65,1405600.0,1624278250.0,9608200.0,16800.0,700.0,16-Apr-2024,2024-04-15T18:30:00.000+00:00,1150.85,1624278250.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1155.1,1174.45,1151.75,1163.3,1165.0,1161.3,1163.3,287000.0,334117945.0,365400.0,125300.0,700.0,16-Apr-2024,2024-04-15T18:30:00.000+00:00,1150.85,334117945.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1164.6,1182.5,1164.0,1168.3,1168.3,1168.0,1168.3,9100.0,10673145.0,14000.0,1400.0,700.0,16-Apr-2024,2024-04-15T18:30:00.000+00:00,1150.85,10673145.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1145.5,1168.0,1145.5,1150.8,1155.9,1154.65,1150.8,1569400.0,1819135780.0,9596300.0,-11900.0,700.0,18-Apr-2024,2024-04-17T18:30:00.000+00:00,1148.9,1819135780.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1168.5,1175.65,1155.0,1159.05,1160.4,1163.3,1159.05,366800.0,428348480.0,527100.0,161700.0,700.0,18-Apr-2024,2024-04-17T18:30:00.000+00:00,1148.9,428348480.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1176.1,1180.65,1165.1,1166.0,1166.9,1168.3,1166.0,5600.0,6567785.0,13300.0,-700.0,700.0,18-Apr-2024,2024-04-17T18:30:00.000+00:00,1148.9,6567785.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1140.35,1155.9,1119.15,1123.65,1123.75,1150.8,1123.65,2403100.0,2706526620.0,8796200.0,-800100.0,700.0,19-Apr-2024,2024-04-18T18:30:00.000+00:00,1123.1,2706526620.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1151.95,1154.0,1127.75,1131.6,1132.05,1159.05,1131.6,1526000.0,1730441090.0,1519700.0,992600.0,700.0,19-Apr-2024,2024-04-18T18:30:00.000+00:00,1123.1,1730441090.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1153.9,1154.8,1139.0,1140.8,1140.8,1166.0,1138.7,16800.0,19222840.0,20300.0,7000.0,700.0,19-Apr-2024,2024-04-18T18:30:00.000+00:00,1123.1,19222840.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1124.95,1165.75,1121.0,1162.75,1165.35,1123.65,1162.75,4636800.0,5321166130.0,6833400.0,-1962800.0,700.0,22-Apr-2024,2024-04-21T18:30:00.000+00:00,1159.8,5321166130.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1129.35,1173.35,1129.0,1169.9,1173.35,1131.6,1169.9,4652900.0,5380809140.0,4347000.0,2827300.0,700.0,22-Apr-2024,2024-04-21T18:30:00.000+00:00,1159.8,5380809140.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1139.0,1180.0,1138.6,1179.35,1180.0,1140.8,1179.35,28700.0,33349050.0,25200.0,4900.0,700.0,22-Apr-2024,2024-04-21T18:30:00.000+00:00,1159.8,33349050.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1165.35,1175.85,1148.3,1171.5,1169.55,1162.75,1171.5,5099500.0,5925861515.0,3014200.0,-3819200.0,700.0,23-Apr-2024,2024-04-22T18:30:00.000+00:00,1170.05,5925861515.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1173.4,1184.35,1156.0,1179.8,1178.25,1169.9,1179.8,4907000.0,5741423485.0,7946400.0,3599400.0,700.0,23-Apr-2024,2024-04-22T18:30:00.000+00:00,1170.05,5741423485.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1175.0,1190.0,1166.55,1188.7,1188.1,1179.35,1188.7,15400.0,18148410.0,28000.0,2800.0,700.0,23-Apr-2024,2024-04-22T18:30:00.000+00:00,1170.05,18148410.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1167.45,1198.45,1166.35,1186.2,1186.7,1171.5,1186.2,3123400.0,3694135620.0,1451100.0,-1563100.0,700.0,24-Apr-2024,2024-04-23T18:30:00.000+00:00,1182.9,3694135620.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1169.2,1204.15,1169.2,1192.75,1191.9,1179.8,1192.75,3658900.0,4354925330.0,9566200.0,1619800.0,700.0,24-Apr-2024,2024-04-23T18:30:00.000+00:00,1182.9,4354925330.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1188.7,1211.3,1188.7,1203.0,1203.0,1188.7,1203.0,25200.0,30201500.0,32200.0,4200.0,700.0,24-Apr-2024,2024-04-23T18:30:00.000+00:00,1182.9,30201500.0,
FUTSTK,MCDOWELL-N,25-Apr-2024,0.0,XX,N,1180.6,1203.15,1179.25,1197.7,1197.15,1186.2,1194.85,2061500.0,2454712645.0,459900.0,-991200.0,700.0,25-Apr-2024,2024-04-24T18:30:00.000+00:00,,2454712645.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1202.7,1212.0,1187.05,1206.1,1204.95,1192.75,1206.1,3794000.0,4551061025.0,10563000.0,996800.0,700.0,25-Apr-2024,2024-04-24T18:30:00.000+00:00,,4551061025.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1205.0,1219.1,1197.0,1212.5,1219.1,1203.0,1212.5,20300.0,24529330.0,38500.0,6300.0,700.0,25-Apr-2024,2024-04-24T18:30:00.000+00:00,,24529330.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1202.3,1228.9,1196.8,1209.9,1208.15,1206.1,1209.9,2625000.0,3185390600.0,10392200.0,-170800.0,700.0,26-Apr-2024,2024-04-25T18:30:00.000+00:00,1198.95,3185390600.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1211.0,1235.65,1206.0,1218.4,1219.05,1212.5,1218.4,103600.0,126731815.0,50400.0,11900.0,700.0,26-Apr-2024,2024-04-25T18:30:00.000+00:00,1198.95,126731815.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1245.0,1245.0,1232.6,1232.6,1232.6,1216.85,1232.6,5600.0,6945365.0,5600.0,5600.0,700.0,26-Apr-2024,2024-04-25T18:30:00.000+00:00,1198.95,6945365.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1211.55,1212.05,1179.4,1191.0,1189.45,1209.9,1191.0,1641500.0,1954181740.0,10498600.0,106400.0,700.0,29-Apr-2024,2024-04-28T18:30:00.000+00:00,1180.5,1954181740.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1216.0,1219.65,1189.5,1199.3,1199.0,1218.4,1199.3,83300.0,99896650.0,60900.0,10500.0,700.0,29-Apr-2024,2024-04-28T18:30:00.000+00:00,1180.5,99896650.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1204.95,1204.95,1199.5,1199.5,1199.5,1232.6,1201.25,2100.0,2526510.0,6300.0,700.0,700.0,29-Apr-2024,2024-04-28T18:30:00.000+00:00,1180.5,2526510.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1193.85,1210.3,1178.9,1185.05,1184.25,1191.0,1185.05,2084600.0,2491546225.0,10627400.0,128800.0,700.0,30-Apr-2024,2024-04-29T18:30:00.000+00:00,1177.0,2491546225.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1201.0,1217.0,1189.7,1194.2,1190.7,1199.3,1194.2,56700.0,68269390.0,65800.0,4900.0,700.0,30-Apr-2024,2024-04-29T18:30:00.000+00:00,1177.0,68269390.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1200.05,1200.05,1200.0,1200.05,1200.0,1199.5,1200.05,2100.0,2520035.0,7700.0,1400.0,700.0,30-Apr-2024,2024-04-29T18:30:00.000+00:00,1177.0,2520035.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1188.65,1213.75,1184.2,1203.3,1205.95,1185.05,1203.3,2999500.0,3598287665.0,10526600.0,-100800.0,700.0,02-May-2024,2024-05-01T18:30:00.000+00:00,1194.9,3598287665.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1199.0,1221.4,1193.15,1209.95,1210.05,1194.2,1209.95,59500.0,71890945.0,72100.0,6300.0,700.0,02-May-2024,2024-05-01T18:30:00.000+00:00,1194.9,71890945.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1203.5,1212.75,1203.5,1212.75,1212.75,1200.05,1215.15,2100.0,2540300.0,9100.0,1400.0,700.0,02-May-2024,2024-05-01T18:30:00.000+00:00,1194.9,2540300.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1204.95,1222.75,1189.85,1215.5,1214.0,1203.3,1215.5,3511900.0,4235556220.0,11017300.0,490700.0,700.0,03-May-2024,2024-05-02T18:30:00.000+00:00,1208.3,4235556220.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1209.8,1230.0,1198.25,1223.25,1222.2,1209.95,1223.25,84000.0,101994515.0,88200.0,16100.0,700.0,03-May-2024,2024-05-02T18:30:00.000+00:00,1208.3,101994515.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1223.0,1232.1,1223.0,1232.1,1232.1,1212.75,1232.1,1400.0,1718570.0,9800.0,700.0,700.0,03-May-2024,2024-05-02T18:30:00.000+00:00,1208.3,1718570.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1220.95,1251.0,1205.3,1237.45,1233.0,1215.5,1237.45,4580800.0,5648774145.0,11574500.0,557200.0,700.0,06-May-2024,2024-05-05T18:30:00.000+00:00,1231.7,5648774145.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1229.35,1257.0,1214.05,1244.75,1241.0,1223.25,1244.75,202300.0,250979715.0,128100.0,39900.0,700.0,06-May-2024,2024-05-05T18:30:00.000+00:00,1231.7,250979715.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1240.0,1263.05,1237.0,1254.3,1253.75,1232.1,1254.3,21700.0,27208090.0,18900.0,9100.0,700.0,06-May-2024,2024-05-05T18:30:00.000+00:00,1231.7,27208090.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1241.7,1247.0,1203.2,1209.25,1204.4,1237.45,1209.25,3224900.0,3938317600.0,11055800.0,-518700.0,700.0,07-May-2024,2024-05-06T18:30:00.000+00:00,1202.45,3938317600.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1243.6,1252.85,1211.5,1217.75,1216.15,1244.75,1217.75,133700.0,164353630.0,130900.0,2800.0,700.0,07-May-2024,2024-05-06T18:30:00.000+00:00,1202.45,164353630.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1250.0,1255.0,1225.0,1225.0,1225.0,1254.3,1225.0,7700.0,9558115.0,21700.0,2800.0,700.0,07-May-2024,2024-05-06T18:30:00.000+00:00,1202.45,9558115.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1207.05,1252.0,1203.0,1242.75,1244.0,1209.25,1242.75,3989300.0,4932747400.0,10533600.0,-522200.0,700.0,08-May-2024,2024-05-07T18:30:00.000+00:00,1237.8,4932747400.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1214.65,1259.0,1211.05,1250.3,1247.45,1217.75,1250.3,142100.0,176595685.0,135800.0,4900.0,700.0,08-May-2024,2024-05-07T18:30:00.000+00:00,1237.8,176595685.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1245.0,1266.2,1245.0,1258.95,1256.95,1225.0,1258.95,7700.0,9697520.0,21700.0,0.0,700.0,08-May-2024,2024-05-07T18:30:00.000+00:00,1237.8,9697520.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1242.4,1245.75,1196.25,1199.8,1199.5,1242.75,1199.8,2233000.0,2709069370.0,10183600.0,-350000.0,700.0,09-May-2024,2024-05-08T18:30:00.000+00:00,1194.75,2709069370.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1252.25,1254.75,1204.45,1208.05,1210.15,1250.3,1208.05,114100.0,139958175.0,149100.0,13300.0,700.0,09-May-2024,2024-05-08T18:30:00.000+00:00,1194.75,139958175.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1265.0,1265.0,1211.9,1214.05,1214.05,1258.95,1213.3,13300.0,16325995.0,22400.0,700.0,700.0,09-May-2024,2024-05-08T18:30:00.000+00:00,1194.75,16325995.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1202.15,1226.85,1199.4,1209.0,1206.85,1199.8,1209.0,1713600.0,2078559980.0,10244500.0,60900.0,700.0,10-May-2024,2024-05-09T18:30:00.000+00:00,,2078559980.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1208.3,1234.15,1208.3,1217.0,1215.2,1208.05,1217.0,80500.0,98393645.0,137900.0,-11200.0,700.0,10-May-2024,2024-05-09T18:30:00.000+00:00,,98393645.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1232.4,1242.0,1221.5,1225.2,1225.25,1214.05,1225.2,17500.0,21542955.0,22400.0,0.0,700.0,10-May-2024,2024-05-09T18:30:00.000+00:00,,21542955.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1201.95,1210.0,1182.25,1197.5,1196.65,1209.0,1197.5,1437100.0,1716874145.0,10211600.0,-32900.0,700.0,13-May-2024,2024-05-12T18:30:00.000+00:00,1189.75,1716874145.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1207.8,1213.15,1190.75,1205.35,1203.8,1217.0,1205.35,75600.0,90953170.0,154000.0,16100.0,700.0,13-May-2024,2024-05-12T18:30:00.000+00:00,1189.75,90953170.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1221.0,1221.0,1202.25,1202.25,1202.25,1225.2,1207.25,2800.0,3383485.0,21000.0,-1400.0,700.0,13-May-2024,2024-05-12T18:30:00.000+00:00,1189.75,3383485.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1192.55,1203.05,1180.0,1182.25,1183.25,1197.5,1182.25,1437100.0,1705826080.0,10395000.0,183400.0,700.0,14-May-2024,2024-05-13T18:30:00.000+00:00,1175.6,1705826080.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1204.85,1208.25,1189.0,1190.1,1190.0,1205.35,1190.1,159600.0,190436540.0,219800.0,65800.0,700.0,14-May-2024,2024-05-13T18:30:00.000+00:00,1175.6,190436540.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1208.05,1210.8,1197.95,1198.25,1198.0,1202.25,1198.25,15400.0,18501420.0,30100.0,9100.0,700.0,14-May-2024,2024-05-13T18:30:00.000+00:00,1175.6,18501420.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1186.3,1189.95,1170.95,1178.85,1180.4,1182.25,1178.85,1362900.0,1605606835.0,10499300.0,104300.0,700.0,15-May-2024,2024-05-14T18:30:00.000+00:00,1174.25,1605606835.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1190.1,1193.5,1178.55,1187.4,1186.9,1190.1,1187.4,106400.0,126247800.0,251300.0,31500.0,700.0,15-May-2024,2024-05-14T18:30:00.000+00:00,1174.25,126247800.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1194.45,1201.95,1188.95,1196.35,1196.35,1198.25,1196.35,15400.0,18384345.0,32200.0,2100.0,700.0,15-May-2024,2024-05-14T18:30:00.000+00:00,1174.25,18384345.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1180.45,1191.0,1169.0,1183.45,1183.6,1178.85,1183.45,1925000.0,2272429285.0,10646300.0,147000.0,700.0,16-May-2024,2024-05-15T18:30:00.000+00:00,,2272429285.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1191.9,1197.85,1177.2,1189.65,1191.35,1187.4,1189.65,126700.0,150553865.0,274400.0,23100.0,700.0,16-May-2024,2024-05-15T18:30:00.000+00:00,,150553865.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1198.7,1206.0,1187.0,1196.85,1196.85,1196.35,1196.85,11900.0,14229215.0,36400.0,4200.0,700.0,16-May-2024,2024-05-15T18:30:00.000+00:00,,14229215.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1186.65,1195.05,1172.2,1187.6,1187.25,1183.45,1187.6,1793400.0,2124828475.0,11141900.0,495600.0,700.0,17-May-2024,2024-05-16T18:30:00.000+00:00,1182.55,2124828475.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1188.1,1202.0,1180.4,1195.1,1193.0,1189.65,1195.1,143500.0,171155390.0,317100.0,42700.0,700.0,17-May-2024,2024-05-16T18:30:00.000+00:00,1182.55,171155390.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1200.0,1210.0,1198.95,1203.9,1203.9,1196.85,1203.9,12600.0,15160005.0,38500.0,2100.0,700.0,17-May-2024,2024-05-16T18:30:00.000+00:00,1182.55,15160005.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1187.5,1187.5,1180.0,1181.7,1180.1,1187.6,1181.7,132300.0,156443980.0,11167800.0,25900.0,700.0,18-May-2024,2024-05-17T18:30:00.000+00:00,,156443980.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1198.75,1198.75,1188.4,1190.55,1189.95,1195.1,1190.55,22400.0,26697860.0,324800.0,7700.0,700.0,18-May-2024,2024-05-17T18:30:00.000+00:00,,26697860.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1202.7,1202.7,1197.5,1197.5,1197.5,1203.9,1197.25,3500.0,4201575.0,39900.0,1400.0,700.0,18-May-2024,2024-05-17T18:30:00.000+00:00,,4201575.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1177.45,1188.95,1165.6,1175.45,1175.35,1181.7,1175.45,1782900.0,2099332130.0,11242000.0,74200.0,700.0,21-May-2024,2024-05-20T18:30:00.000+00:00,1171.0,2099332130.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1185.8,1195.95,1175.0,1183.4,1184.5,1190.55,1183.4,273000.0,323601565.0,413000.0,88200.0,700.0,21-May-2024,2024-05-20T18:30:00.000+00:00,1171.0,323601565.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1196.0,1204.0,1184.25,1192.85,1192.85,1197.5,1192.85,22400.0,26724530.0,56000.0,16100.0,700.0,21-May-2024,2024-05-20T18:30:00.000+00:00,1171.0,26724530.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1169.4,1191.0,1165.9,1187.95,1184.0,1175.45,1187.95,3472700.0,4093944680.0,11681600.0,439600.0,700.0,22-May-2024,2024-05-21T18:30:00.000+00:00,1187.25,4093944680.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1180.95,1199.45,1175.0,1196.45,1192.5,1183.4,1196.45,417900.0,495387340.0,475300.0,62300.0,700.0,22-May-2024,2024-05-21T18:30:00.000+00:00,1187.25,495387340.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1185.15,1208.0,1185.15,1206.7,1200.0,1192.85,1206.7,39200.0,47053020.0,63000.0,7000.0,700.0,22-May-2024,2024-05-21T18:30:00.000+00:00,1187.25,47053020.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1191.95,1192.0,1168.55,1177.9,1174.0,1187.95,1177.9,3907400.0,4601273495.0,11155200.0,-526400.0,700.0,23-May-2024,2024-05-22T18:30:00.000+00:00,1174.15,4601273495.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1202.75,1202.75,1177.0,1184.8,1182.0,1196.45,1184.8,760200.0,901143740.0,742700.0,267400.0,700.0,23-May-2024,2024-05-22T18:30:00.000+00:00,1174.15,901143740.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1205.0,1205.0,1188.5,1194.75,1193.2,1206.7,1194.75,46900.0,56053550.0,81900.0,18900.0,700.0,23-May-2024,2024-05-22T18:30:00.000+00:00,1174.15,56053550.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1174.2,1192.85,1167.05,1181.7,1183.0,1177.9,1181.7,3590300.0,4243881460.0,10592400.0,-562800.0,700.0,24-May-2024,2024-05-23T18:30:00.000+00:00,1178.35,4243881460.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1185.0,1200.0,1176.1,1189.7,1188.15,1184.8,1189.7,1360800.0,1618512595.0,1520400.0,777700.0,700.0,24-May-2024,2024-05-23T18:30:00.000+00:00,1178.35,1618512595.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1194.75,1208.0,1191.65,1197.5,1196.95,1194.75,1197.5,22400.0,26882135.0,73500.0,-8400.0,700.0,24-May-2024,2024-05-23T18:30:00.000+00:00,1178.35,26882135.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1206.3,1215.25,1153.25,1160.1,1155.9,1181.7,1160.1,5271700.0,6214029570.0,8472800.0,-2119600.0,700.0,27-May-2024,2024-05-26T18:30:00.000+00:00,1157.7,6214029570.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1204.85,1224.6,1160.1,1168.05,1164.0,1189.7,1168.05,3648400.0,4310185600.0,3765300.0,2244900.0,700.0,27-May-2024,2024-05-26T18:30:00.000+00:00,1157.7,4310185600.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1212.0,1218.2,1169.9,1173.95,1169.9,1197.5,1173.95,70000.0,83552000.0,100800.0,27300.0,700.0,27-May-2024,2024-05-26T18:30:00.000+00:00,1157.7,83552000.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1168.2,1196.0,1162.7,1191.2,1188.0,1160.1,1191.2,6185200.0,7301267785.0,5695900.0,-2776900.0,700.0,28-May-2024,2024-05-27T18:30:00.000+00:00,1190.15,7301267785.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1177.0,1203.0,1170.95,1198.05,1195.25,1168.05,1198.05,4961600.0,5896862965.0,5406100.0,1640800.0,700.0,28-May-2024,2024-05-27T18:30:00.000+00:00,1190.15,5896862965.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1187.15,1205.0,1175.0,1202.45,1199.6,1173.95,1202.45,57400.0,68628000.0,98000.0,-2800.0,700.0,28-May-2024,2024-05-27T18:30:00.000+00:00,1190.15,68628000.0,
FUTSTK,MCDOWELL-N,30-May-2024,0.0,XX,N,1183.9,1189.1,1172.15,1180.95,1178.55,1191.2,1180.95,2130100.0,2515347310.0,4203500.0,-1492400.0,700.0,29-May-2024,2024-05-28T18:30:00.000+00:00,1180.15,2515347310.0,
FUTSTK,MCDOWELL-N,27-Jun-2024,0.0,XX,N,1195.35,1197.5,1180.45,1188.35,1185.85,1198.05,1188.35,2505300.0,2977581845.0,6664700.0,1258600.0,700.0,29-May-2024,2024-05-28T18:30:00.000+00:00,1180.15,2977581845.0,
FUTSTK,MCDOWELL-N,25-Jul-2024,0.0,XX,N,1200.15,1200.15,1187.0,1188.85,1191.0,1202.45,1188.85,19600.0,23366280.0,100800.0,2800.0,700.0,29-May-2024,2024-05-28T18:30:00.000+00:00,1180.15,23366280.0,
