FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_TIMESTAMP,Unnamed: 15,FH_MARKET_LOT,FH_MARKET_TYPE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,FH_HIGH_PRICE,FH_LOW_PRICE
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,116.7,116.7,113.9,114.2,114.2,1201.0,8265.17,25494000.0,318000.0,13-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,116.0,116.0,113.3,113.5,113.5,98.0,669.75,2442000.0,156000.0,13-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,113.0,113.0,111.95,112.05,112.05,10.0,67.38,330000.0,42000.0,13-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,114.6,115.9,112.75,113.3,113.3,1152.0,7876.32,25206000.0,-288000.0,14-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,114.55,115.0,112.05,112.55,112.55,132.0,896.43,2646000.0,204000.0,14-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,112.5,113.0,110.75,111.05,111.05,16.0,107.44,378000.0,48000.0,14-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,112.85,114.05,112.55,113.7,113.7,653.0,4449.89,25038000.0,-168000.0,15-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,112.65,113.0,111.9,112.8,112.8,154.0,1041.3,3186000.0,540000.0,15-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,111.3,111.6,110.95,111.3,111.3,16.0,106.86,438000.0,60000.0,15-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,114.5,114.8,111.4,111.8,111.8,1251.0,8471.27,24840000.0,-198000.0,16-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,113.8,113.9,110.35,110.7,110.7,309.0,2073.9,4152000.0,966000.0,16-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,111.9,112.0,109.2,109.3,109.3,13.0,86.4,456000.0,18000.0,16-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,111.15,114.1,110.1,113.0,113.0,2224.0,14993.17,26484000.0,1644000.0,17-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,110.25,112.5,109.0,111.1,111.1,554.0,3677.11,5508000.0,1356000.0,17-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,108.0,110.5,108.0,109.8,109.8,24.0,157.23,480000.0,24000.0,17-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,113.05,113.75,109.5,111.0,111.0,1462.0,9751.18,26484000.0,0.0,20-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,111.2,111.2,108.05,109.65,109.65,608.0,4005.23,6636000.0,1128000.0,20-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,107.75,109.1,106.7,108.5,108.5,212.0,1381.63,1572000.0,1092000.0,20-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,112.6,116.45,111.75,116.1,116.1,1994.0,13695.93,24582000.0,-1902000.0,21-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,110.25,113.7,109.85,113.35,113.35,1433.0,9631.68,9024000.0,2388000.0,21-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,109.8,112.5,109.05,112.3,112.3,287.0,1916.53,2412000.0,840000.0,21-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,115.05,116.65,114.6,115.35,115.35,1253.0,8696.09,24228000.0,-354000.0,22-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,113.45,113.75,111.8,112.25,112.25,825.0,5579.67,11466000.0,2442000.0,22-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,111.8,112.5,111.1,111.5,111.5,175.0,1174.14,2958000.0,546000.0,22-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,116.8,117.25,114.65,116.95,116.95,1201.0,8394.18,24420000.0,192000.0,23-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,112.95,114.15,111.8,113.8,113.8,973.0,6619.06,14532000.0,3066000.0,23-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,110.95,113.1,110.95,112.85,112.85,145.0,977.84,3576000.0,618000.0,23-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,117.7,118.6,117.1,118.2,118.2,881.0,6236.99,23622000.0,-798000.0,24-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,114.0,115.5,114.0,115.15,115.15,688.0,4738.34,15714000.0,1182000.0,24-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,114.0,114.9,112.95,114.55,114.55,160.0,1094.04,4146000.0,570000.0,24-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,119.55,120.25,118.85,119.6,119.6,1174.0,8419.93,22188000.0,-1434000.0,27-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,117.55,117.6,115.95,116.95,116.95,1151.0,8067.61,18216000.0,2502000.0,27-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,115.9,116.9,115.45,116.5,116.5,183.0,1274.69,5124000.0,978000.0,27-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,119.5,120.95,119.2,120.55,120.55,1520.0,10956.75,19050000.0,-3138000.0,28-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,116.05,117.85,116.05,117.65,117.65,1420.0,9972.5,21432000.0,3216000.0,28-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,116.2,117.5,116.0,116.95,116.95,200.0,1399.68,5874000.0,750000.0,28-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,120.15,120.5,118.85,120.2,120.2,1239.0,8917.86,17616000.0,-1434000.0,29-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,116.6,117.65,115.85,117.45,117.45,1417.0,9961.72,25626000.0,4194000.0,29-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,116.3,117.0,115.5,116.95,116.95,246.0,1721.77,6942000.0,1068000.0,29-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,30-Jun-2022,0.0,XX,121.25,124.05,120.7,123.8,123.75,2064.0,15117.78,13470000.0,-4146000.0,30-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,118.05,120.8,117.6,120.15,120.15,2921.0,20858.64,28764000.0,3138000.0,30-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,118.0,120.3,117.25,120.05,120.05,375.0,2672.6,8544000.0,1602000.0,30-Jun-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,118.6,121.75,115.85,121.5,121.5,4127.0,29561.23,31044000.0,2280000.0,01-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,118.0,121.7,116.0,121.5,121.5,344.0,2454.16,8370000.0,-174000.0,01-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,119.55,119.55,119.55,119.55,127.35,1.0,7.17,6000.0,6000.0,01-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,121.9,124.8,121.4,124.65,124.65,1504.0,11105.95,30888000.0,-156000.0,04-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,122.05,124.9,121.7,124.75,124.75,141.0,1044.46,8226000.0,-144000.0,04-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,123.5,123.5,123.5,123.5,130.7,1.0,7.41,12000.0,6000.0,04-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,125.2,126.9,122.25,123.35,123.35,5587.0,41632.2,29190000.0,-1698000.0,05-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,126.25,126.55,122.45,123.55,123.55,461.0,3431.03,7428000.0,-798000.0,05-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,124.05,124.05,123.5,123.5,129.85,2.0,14.85,18000.0,6000.0,05-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,123.55,125.4,122.95,125.25,125.25,771.0,5753.97,29502000.0,312000.0,06-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,123.55,125.4,123.1,125.3,125.3,107.0,798.45,7296000.0,-132000.0,06-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,124.7,124.85,124.7,124.85,131.25,2.0,14.97,24000.0,6000.0,06-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,125.75,126.2,124.5,125.45,125.45,921.0,6936.11,28200000.0,-1302000.0,07-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,125.85,126.25,124.6,125.7,125.7,184.0,1388.04,6750000.0,-546000.0,07-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,0.0,0.0,0.0,124.85,131.55,0.0,0.0,24000.0,0.0,07-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,125.8,126.8,125.35,126.35,126.35,892.0,6747.05,28290000.0,90000.0,08-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,125.9,126.95,125.5,126.45,126.45,164.0,1243.23,6108000.0,-642000.0,08-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,126.4,126.4,126.4,126.4,132.4,1.0,7.58,24000.0,0.0,08-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,125.9,127.2,125.25,126.2,126.2,1149.0,8689.52,29316000.0,1026000.0,11-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,126.4,127.15,125.5,126.3,126.3,112.0,847.75,6102000.0,-6000.0,11-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,125.95,125.95,125.95,125.95,132.0,1.0,7.55,30000.0,6000.0,11-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,125.6,125.85,123.95,124.2,124.2,1100.0,8234.01,28212000.0,-1104000.0,12-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,125.75,126.05,124.2,124.35,124.35,164.0,1229.41,6024000.0,-78000.0,12-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,125.0,125.4,124.5,124.65,124.65,9.0,67.44,66000.0,36000.0,12-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,124.25,124.4,121.9,122.3,122.3,950.0,7004.52,28134000.0,-78000.0,13-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,124.35,124.4,122.1,122.45,122.45,169.0,1252.55,5916000.0,-108000.0,13-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,124.55,124.55,122.25,122.25,123.55,9.0,66.77,120000.0,54000.0,13-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,122.45,123.0,120.75,121.75,121.75,623.0,4546.5,27804000.0,-330000.0,14-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,122.55,123.1,120.9,121.75,121.75,62.0,453.12,5946000.0,30000.0,14-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,122.1,122.5,121.4,121.9,121.9,16.0,116.9,150000.0,30000.0,14-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,122.05,122.25,120.5,122.1,122.1,595.0,4336.39,27408000.0,-396000.0,15-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,122.25,122.35,120.75,122.2,122.2,97.0,706.58,6000000.0,54000.0,15-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,122.25,122.25,120.9,122.05,122.05,15.0,109.27,192000.0,42000.0,15-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,122.5,124.5,122.1,124.25,124.25,833.0,6183.19,26994000.0,-414000.0,18-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,122.6,124.6,122.4,124.3,124.3,148.0,1099.62,5796000.0,-204000.0,18-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,122.95,124.6,122.65,124.4,124.4,21.0,155.73,228000.0,36000.0,18-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,124.2,126.85,123.5,126.45,126.45,1098.0,8260.58,25518000.0,-1476000.0,19-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,124.6,126.9,123.9,126.6,126.6,329.0,2476.95,5094000.0,-702000.0,19-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,124.3,125.6,124.3,125.6,127.35,3.0,22.5,222000.0,-6000.0,19-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,126.9,127.2,125.05,125.6,125.6,1039.0,7861.86,24414000.0,-1104000.0,20-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,127.05,127.3,125.2,125.6,125.6,358.0,2712.36,4800000.0,-294000.0,20-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,126.75,126.75,126.7,126.7,126.4,3.0,22.8,228000.0,6000.0,20-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,125.55,126.5,124.75,126.3,126.3,584.0,4405.64,24018000.0,-396000.0,21-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,126.15,126.45,124.9,126.3,126.3,242.0,1824.86,4716000.0,-84000.0,21-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,125.5,126.2,125.25,125.95,127.2,14.0,105.53,276000.0,48000.0,21-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,126.4,127.0,125.95,126.6,126.6,635.0,4820.07,23424000.0,-594000.0,22-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,126.55,127.15,125.9,126.8,126.8,374.0,2842.23,4764000.0,48000.0,22-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,126.7,127.05,126.6,126.8,126.8,15.0,114.06,318000.0,42000.0,22-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,127.5,128.9,126.4,128.5,128.5,1692.0,12963.1,20394000.0,-3030000.0,25-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,127.45,129.25,126.7,128.8,128.8,1484.0,11394.52,8160000.0,3396000.0,25-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,126.7,129.3,126.7,129.0,129.35,51.0,392.91,492000.0,174000.0,25-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,128.3,129.0,126.6,126.8,126.8,1225.0,9374.07,16728000.0,-3666000.0,26-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,128.65,129.3,127.0,127.15,127.15,987.0,7569.81,10854000.0,2694000.0,26-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,129.3,129.3,127.15,127.2,127.2,10.0,76.64,552000.0,60000.0,26-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,127.0,129.45,126.85,129.3,129.3,1764.0,13606.3,10218000.0,-6510000.0,27-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,127.45,129.9,127.15,129.7,129.7,1732.0,13400.12,16518000.0,5664000.0,27-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,127.55,130.0,127.3,129.8,129.8,23.0,177.72,606000.0,54000.0,27-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,28-Jul-2022,0.0,XX,129.4,130.2,128.9,129.55,129.5,1846.0,14348.52,4818000.0,-5400000.0,28-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,130.4,130.5,129.3,130.0,130.0,2119.0,16523.73,20712000.0,4194000.0,28-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,130.0,130.5,129.65,129.9,130.7,32.0,249.66,720000.0,114000.0,28-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,130.85,132.4,130.2,131.85,131.85,952.0,7503.9,21006000.0,294000.0,29-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,130.55,131.85,130.5,131.8,131.8,23.0,180.98,720000.0,0.0,29-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,131.5,131.6,131.5,131.6,132.75,2.0,15.78,12000.0,12000.0,29-Jul-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,132.45,133.75,131.75,133.6,133.6,696.0,5545.72,21306000.0,300000.0,01-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,132.3,133.8,132.1,133.7,133.7,12.0,95.64,726000.0,6000.0,01-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,0.0,0.0,0.0,131.6,134.55,0.0,0.0,12000.0,0.0,01-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,133.4,135.65,133.4,135.15,135.15,762.0,6159.65,21882000.0,576000.0,02-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,134.55,135.6,134.15,135.3,135.3,17.0,137.69,750000.0,24000.0,02-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,135.25,135.25,135.25,135.25,136.05,1.0,8.11,12000.0,0.0,02-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,135.0,135.25,132.35,134.1,134.1,754.0,6031.61,21660000.0,-222000.0,03-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,133.75,134.35,132.4,134.1,134.1,29.0,231.98,774000.0,24000.0,03-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,0.0,0.0,0.0,135.25,135.45,0.0,0.0,12000.0,0.0,03-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,134.9,134.9,131.75,133.25,133.25,774.0,6180.23,21498000.0,-162000.0,04-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,134.0,134.0,132.2,133.45,133.45,21.0,167.62,816000.0,42000.0,04-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,0.0,0.0,0.0,135.25,134.35,0.0,0.0,12000.0,0.0,04-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,133.55,135.0,132.85,134.2,134.2,766.0,6168.56,22032000.0,534000.0,05-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,134.0,134.65,134.0,134.6,134.6,17.0,136.98,864000.0,48000.0,05-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,134.65,135.0,134.65,135.0,135.2,3.0,24.27,30000.0,18000.0,05-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,134.55,134.6,133.05,134.15,134.15,639.0,5133.19,22374000.0,342000.0,08-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,134.7,134.7,133.7,134.5,134.5,15.0,120.77,906000.0,42000.0,08-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,133.85,133.9,133.85,133.9,135.1,2.0,16.06,42000.0,12000.0,08-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,134.3,134.6,132.8,134.05,134.05,579.0,4652.68,22512000.0,138000.0,10-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,134.05,134.6,133.5,134.3,134.3,25.0,201.09,930000.0,24000.0,10-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,133.9,133.95,133.9,133.95,135.25,2.0,16.07,48000.0,6000.0,10-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,134.15,136.2,133.7,135.85,135.85,895.0,7256.6,22578000.0,66000.0,11-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,134.55,136.45,133.9,136.0,136.0,42.0,340.81,966000.0,36000.0,11-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,0.0,0.0,0.0,133.95,137.1,0.0,0.0,48000.0,0.0,11-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,135.95,138.05,135.65,137.4,137.4,998.0,8216.81,22266000.0,-312000.0,12-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,136.0,138.45,136.0,137.6,137.6,132.0,1089.24,1278000.0,312000.0,12-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,136.65,138.5,136.65,138.5,138.75,2.0,16.5,48000.0,0.0,12-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,138.55,138.55,136.3,137.75,137.75,911.0,7504.85,21786000.0,-480000.0,16-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,138.8,138.8,136.7,138.05,138.05,103.0,850.44,1356000.0,78000.0,16-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,0.0,0.0,0.0,138.5,138.95,0.0,0.0,48000.0,0.0,16-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,103.4,106.15,102.85,105.6,105.6,1651.0,13871.89,28016000.0,6230000.0,17-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,103.7,106.5,103.35,105.9,105.9,220.0,1852.97,2080000.0,724000.0,17-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,104.25,106.8,104.25,106.3,106.3,39.0,329.61,240000.0,192000.0,17-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,105.65,106.35,104.65,105.55,105.55,877.0,7403.46,26616000.0,-1400000.0,18-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,105.45,106.55,105.2,105.9,105.9,278.0,2355.53,2552000.0,472000.0,18-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,106.0,106.35,105.6,105.6,106.6,8.0,67.88,256000.0,16000.0,18-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,105.5,105.7,104.3,104.9,104.9,551.0,4628.17,25832000.0,-784000.0,19-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,106.0,106.0,104.65,105.35,105.35,235.0,1982.24,3352000.0,800000.0,19-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,106.05,106.1,105.4,106.1,106.05,9.0,76.0,304000.0,48000.0,19-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,104.3,104.55,103.15,103.4,103.4,1330.0,11042.04,21928000.0,-3904000.0,22-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,104.95,105.0,103.7,103.85,103.85,1069.0,8912.32,9120000.0,5768000.0,22-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,105.2,105.2,103.85,103.9,103.9,10.0,83.6,328000.0,24000.0,22-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,103.0,105.9,103.0,105.5,105.5,1810.0,15197.44,15336000.0,-6592000.0,23-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,103.55,106.3,103.4,106.0,106.0,1610.0,13579.41,16624000.0,7504000.0,23-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,105.6,106.55,105.6,106.45,106.45,11.0,93.29,376000.0,48000.0,23-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,25-Aug-2022,0.0,XX,104.75,105.95,104.4,105.7,105.7,1183.0,9948.83,9384000.0,-5952000.0,24-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,29-Sep-2022,0.0,XX,105.15,106.6,104.95,106.35,106.35,1210.0,10236.92,22512000.0,5888000.0,24-Aug-2022,,,N,,,,,,,
FUTSTK,RECLTD,27-Oct-2022,0.0,XX,105.7,107.1,105.7,106.9,106.9,11.0,93.41,376000.0,0.0,24-Aug-2022,,,N,,,,,,,
