FH_INSTRUMENT,FH_SYMBOL,FH_EXPIRY_DT,FH_STRIKE_PRICE,FH_OPTION_TYPE,FH_MARKET_TYPE,FH_OPENING_PRICE,FH_TRADE_HIGH_PRICE,FH_TRADE_LOW_PRICE,FH_CLOSING_PRICE,FH_LAST_TRADED_PRICE,FH_PREV_CLS,FH_SETTLE_PRICE,FH_TOT_TRADED_QTY,FH_TOT_TRADED_VAL,FH_OPEN_INT,FH_CHANGE_IN_OI,FH_MARKET_LOT,FH_TIMESTAMP,FH_TIMESTAMP_ORDER,FH_UNDERLYING_VALUE,CALCULATED_PREMIUM_VAL,Unnamed: 15
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,227.4,227.4,218.45,219.45,,,219.45,38.0,262.87,303800.0,99200.0,,23-Aug-2021,,,,
FUTSTK,SAMMAANCAP,26-Aug-2021,0.0,XX,N,220.05,229.15,217.25,224.6,,,224.6,5323.0,36759.77,15366700.0,-6271300.0,,24-Aug-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,220.75,229.95,217.8,225.6,,,225.6,4873.0,33786.24,20615000.0,6878900.0,,24-Aug-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,219.0,226.95,219.0,226.5,,,226.5,18.0,124.38,347200.0,43400.0,,24-Aug-2021,,,,
FUTSTK,SAMMAANCAP,26-Aug-2021,0.0,XX,N,225.9,232.2,221.95,222.8,,,222.8,4637.0,32475.8,9405400.0,-5961300.0,,25-Aug-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,226.75,233.05,223.0,223.8,,,223.8,5645.0,39755.37,28148000.0,7533000.0,,25-Aug-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,227.25,232.3,224.0,224.35,,,224.35,36.0,254.32,427800.0,80600.0,,25-Aug-2021,,,,
FUTSTK,SAMMAANCAP,26-Aug-2021,0.0,XX,N,223.25,225.45,217.2,218.9,,,219.0,4537.0,31135.45,4925900.0,-4479500.0,,26-Aug-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,224.0,226.95,218.05,220.0,,,220.0,5821.0,40130.62,33777600.0,5629600.0,,26-Aug-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,225.2,226.3,219.45,220.6,,,220.6,110.0,762.04,678900.0,251100.0,,26-Aug-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,220.9,223.65,218.5,220.8,,,220.8,2654.0,18165.53,34676600.0,899000.0,,27-Aug-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,221.4,223.9,219.0,221.0,,,221.0,129.0,883.64,756400.0,77500.0,,27-Aug-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,220.0,221.0,220.0,220.95,,,220.95,6.0,41.03,18600.0,18600.0,,27-Aug-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,222.65,230.65,221.9,228.7,,,228.7,3990.0,28112.55,34995900.0,319300.0,,30-Aug-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,224.8,231.0,223.7,229.15,,,229.15,132.0,932.68,868000.0,111600.0,,30-Aug-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,225.5,230.15,225.0,228.5,,,228.5,5.0,35.18,34100.0,15500.0,,30-Aug-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,228.6,229.8,221.5,224.45,,,224.45,3272.0,22889.15,35405100.0,409200.0,,31-Aug-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,227.75,229.9,221.05,224.45,,,224.45,200.0,1399.87,967200.0,99200.0,,31-Aug-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,229.55,229.55,223.5,224.5,,,224.5,12.0,84.09,65100.0,31000.0,,31-Aug-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,224.85,237.25,224.15,232.8,,,232.8,6266.0,44819.27,37196900.0,1791800.0,,01-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,225.95,236.95,224.55,232.85,,,232.85,356.0,2558.61,1261700.0,294500.0,,01-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,224.5,235.9,224.5,232.2,,,232.2,20.0,143.53,108500.0,43400.0,,01-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,233.0,239.0,230.5,232.75,,,232.75,6622.0,48162.68,39087900.0,1891000.0,,02-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,233.7,238.75,230.6,232.65,,,232.65,571.0,4146.06,1856900.0,595200.0,,02-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,232.2,238.0,230.2,232.1,,,232.1,39.0,284.26,176700.0,68200.0,,02-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,226.5,234.5,225.45,231.55,,,231.55,621.0,4463.4,37162800.0,-1925100.0,,03-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,233.8,233.8,229.2,229.2,,,232.0,10.0,71.82,1825900.0,-31000.0,,03-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,0.0,0.0,0.0,232.1,,,232.7,0.0,0.0,176700.0,0.0,,03-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,231.95,233.85,229.5,232.05,,,232.05,258.0,1854.99,36363000.0,-799800.0,,06-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,231.0,232.0,227.35,232.0,,,232.0,9.0,64.42,1798000.0,-27900.0,,06-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,0.0,0.0,0.0,232.1,,,233.05,0.0,0.0,176700.0,0.0,,06-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,233.85,233.85,225.6,226.4,,,226.4,410.0,2893.48,35098200.0,-1264800.0,,07-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,232.0,232.0,226.3,227.1,,,227.1,15.0,105.83,1751500.0,-46500.0,,07-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,227.5,227.5,227.5,227.5,,,228.25,1.0,7.05,173600.0,-3100.0,,07-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,225.5,231.25,225.5,230.25,,,230.25,232.0,1645.39,34379000.0,-719200.0,,08-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,228.5,232.05,228.5,232.05,,,232.05,3.0,21.36,1742200.0,-9300.0,,08-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,0.0,0.0,0.0,227.5,,,231.65,0.0,0.0,173600.0,0.0,,08-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,228.7,229.5,226.25,227.5,,,227.5,75.0,529.97,34146500.0,-232500.0,,09-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,228.05,228.05,228.05,228.05,,,228.65,1.0,7.06,1739100.0,-3100.0,,09-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,0.0,0.0,0.0,227.5,,,229.3,0.0,0.0,173600.0,0.0,,09-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,225.55,231.25,224.45,228.9,,,228.9,304.0,2148.58,33204100.0,-942400.0,,13-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,226.35,230.05,224.8,230.05,,,230.05,9.0,63.35,1711200.0,-27900.0,,13-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,0.0,0.0,0.0,227.5,,,230.7,0.0,0.0,173600.0,0.0,,13-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,226.65,240.9,226.65,239.65,,,239.65,521.0,3821.52,31976500.0,-1227600.0,,14-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,235.3,242.75,235.0,242.75,,,242.75,11.0,81.09,1677100.0,-34100.0,,14-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,232.0,235.15,232.0,235.15,,,241.15,3.0,21.76,164300.0,-9300.0,,14-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,241.5,244.95,235.2,236.35,,,236.35,5742.0,42595.26,33883000.0,1906500.0,,15-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,243.25,245.5,235.3,236.6,,,236.6,1493.0,11034.08,2982200.0,1305100.0,,15-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,242.0,244.6,236.5,236.75,,,236.75,26.0,193.79,226300.0,62000.0,,15-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,236.2,250.5,235.4,242.55,,,242.55,6249.0,47072.73,35166400.0,1283400.0,,16-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,236.65,250.25,235.9,242.7,,,242.7,1368.0,10301.64,4237700.0,1255500.0,,16-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,238.3,245.0,237.4,243.0,,,243.0,36.0,271.56,297600.0,71300.0,,16-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,244.45,244.45,228.0,229.05,,,229.05,6939.0,50278.84,36545900.0,1379500.0,,17-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,244.7,244.7,228.4,229.35,,,229.35,1744.0,12590.2,6320900.0,2083200.0,,17-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,241.5,241.5,229.0,229.9,,,229.9,68.0,490.43,440200.0,142600.0,,17-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,227.25,227.85,213.9,214.95,,,214.95,848.0,5807.27,33969800.0,-2576100.0,,20-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,224.5,228.35,210.5,214.55,,,214.55,101.0,696.5,6007800.0,-313100.0,,20-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,0.0,0.0,0.0,229.9,,,217.1,0.0,0.0,440200.0,0.0,,20-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,216.9,218.6,206.55,209.8,,,209.8,406.0,2647.28,32711200.0,-1258600.0,,21-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,217.0,217.0,206.3,210.7,,,210.7,92.0,594.06,5725700.0,-282100.0,,21-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,0.0,0.0,0.0,229.9,,,209.9,0.0,0.0,440200.0,0.0,,21-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,210.5,224.85,210.5,222.65,,,222.65,237.0,1610.5,31976500.0,-734700.0,,22-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,214.2,222.1,213.75,222.1,,,222.1,6.0,40.23,5707100.0,-18600.0,,22-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,0.0,0.0,0.0,229.9,,,222.4,0.0,0.0,440200.0,0.0,,22-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,226.0,231.95,222.0,230.7,,,230.7,185.0,1313.0,31403000.0,-573500.0,,23-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,228.1,232.2,227.5,232.2,,,230.5,15.0,106.94,5660600.0,-46500.0,,23-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,0.0,0.0,0.0,229.9,,,231.2,0.0,0.0,440200.0,0.0,,23-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,232.4,237.8,223.3,225.4,,,225.4,235.0,1698.36,30674500.0,-728500.0,,24-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,232.2,238.0,225.9,225.9,,,226.7,20.0,144.75,5601700.0,-58900.0,,24-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,234.85,235.75,234.75,234.75,,,227.35,5.0,36.42,424700.0,-15500.0,,24-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,227.45,236.25,227.2,235.15,,,235.15,1311.0,9495.41,28777300.0,-1897200.0,,27-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,228.55,236.0,227.85,235.35,,,235.35,25.0,181.04,5530400.0,-71300.0,,27-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,232.8,234.25,232.8,234.25,,,234.25,3.0,21.69,421600.0,-3100.0,,27-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,234.95,236.5,224.05,226.75,,,226.75,9091.0,64220.99,15611600.0,-13165700.0,,28-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,236.0,237.2,224.9,227.1,,,227.1,8374.0,59335.28,21529500.0,15999100.0,,28-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,238.5,238.5,226.0,227.7,,,227.7,93.0,659.77,613800.0,192200.0,,28-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,223.75,233.65,222.6,229.1,,,229.1,4398.0,31424.18,8763700.0,-6847900.0,,29-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,224.0,234.3,223.65,229.85,,,229.85,5508.0,39507.75,29065600.0,7536100.0,,29-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,231.3,234.6,229.4,230.4,,,230.4,85.0,612.34,750200.0,136400.0,,29-Sep-2021,,,,
FUTSTK,SAMMAANCAP,30-Sep-2021,0.0,XX,N,230.7,236.6,229.2,231.4,,,231.65,5028.0,36305.3,682000.0,-8081700.0,,30-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,231.65,237.75,230.05,232.65,,,232.65,6984.0,50665.7,36369200.0,7303600.0,,30-Sep-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,234.05,237.9,231.6,233.3,,,233.3,83.0,602.56,787400.0,37200.0,,30-Sep-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,230.85,236.7,228.0,235.7,,,235.7,3256.0,23544.57,37305400.0,936200.0,,01-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,232.4,236.65,229.0,235.95,,,235.95,77.0,558.24,840100.0,52700.0,,01-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,230.0,236.0,230.0,236.0,,,236.0,5.0,36.19,12400.0,12400.0,,01-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,236.9,245.4,236.55,239.95,,,239.95,6011.0,44966.08,38353200.0,1047800.0,,04-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,239.8,245.65,237.0,239.7,,,239.7,395.0,2954.87,1205900.0,365800.0,,04-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,240.9,242.65,237.95,240.65,,,240.65,23.0,172.2,74400.0,62000.0,,04-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,238.85,247.3,236.0,243.0,,,243.0,4964.0,37296.13,39788500.0,1435300.0,,05-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,239.7,246.95,236.1,242.8,,,242.8,256.0,1915.23,1395000.0,189100.0,,05-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,238.4,246.5,237.4,243.35,,,243.35,29.0,216.1,148800.0,74400.0,,05-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,244.7,255.55,239.7,241.5,,,241.5,14981.0,115887.31,41828300.0,2039800.0,,06-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,243.9,255.25,239.6,241.25,,,241.25,1118.0,8633.66,2700100.0,1305100.0,,06-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,244.0,255.4,240.2,242.25,,,242.25,92.0,713.84,226300.0,77500.0,,06-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,244.1,250.0,243.1,243.6,,,243.6,761.0,5804.61,39481600.0,-2346700.0,,07-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,244.0,249.0,242.0,243.05,,,243.05,22.0,166.93,2631900.0,-68200.0,,07-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,248.0,248.0,248.0,248.0,,,245.5,1.0,7.68,223200.0,-3100.0,,07-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,245.45,248.1,240.35,240.95,,,240.95,256.0,1924.85,38688000.0,-793600.0,,08-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,240.55,241.0,240.55,241.0,,,241.0,2.0,14.92,2625700.0,-6200.0,,08-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,0.0,0.0,0.0,248.0,,,243.05,0.0,0.0,223200.0,0.0,,08-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,241.85,246.5,241.0,242.0,,,242.0,198.0,1491.12,38074200.0,-613800.0,,11-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,244.1,244.1,242.1,242.1,,,242.95,2.0,15.07,2619500.0,-6200.0,,11-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,0.0,0.0,0.0,248.0,,,243.85,0.0,0.0,223200.0,0.0,,11-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,242.3,242.3,235.0,238.2,,,238.2,340.0,2503.93,37020200.0,-1054000.0,,12-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,240.0,240.0,235.4,238.15,,,238.15,29.0,213.4,2529600.0,-89900.0,,12-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,236.55,236.55,236.55,236.55,,,240.45,1.0,7.33,220100.0,-3100.0,,12-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,239.7,242.5,236.0,237.35,,,237.35,187.0,1388.35,36443600.0,-576600.0,,13-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,241.45,241.45,241.45,241.45,,,237.4,1.0,7.48,2526500.0,-3100.0,,13-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,0.0,0.0,0.0,236.55,,,238.3,0.0,0.0,220100.0,0.0,,13-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,236.95,241.95,236.5,237.9,,,237.9,152.0,1123.64,35972400.0,-471200.0,,14-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,240.0,240.0,237.7,237.7,,,238.6,2.0,14.8,2520300.0,-6200.0,,14-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,0.0,0.0,0.0,236.55,,,239.45,0.0,0.0,220100.0,0.0,,14-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,242.1,251.0,240.5,248.5,,,248.5,452.0,3470.32,34574300.0,-1398100.0,,18-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,244.55,249.5,244.15,248.35,,,248.35,21.0,160.76,2455200.0,-65100.0,,18-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,247.2,249.0,246.8,249.0,,,249.0,5.0,38.43,204600.0,-15500.0,,18-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,252.0,264.7,249.5,253.25,,,253.25,1506.0,12071.61,31734700.0,-2839600.0,,19-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,254.0,264.9,249.65,252.7,,,252.7,73.0,584.61,2241300.0,-213900.0,,19-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,255.2,262.0,255.2,262.0,,,254.8,5.0,40.2,189100.0,-15500.0,,19-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,254.0,256.2,245.15,247.5,,,247.5,7071.0,54998.62,31477400.0,-257300.0,,20-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,254.5,256.65,245.7,248.1,,,248.1,2842.0,22118.13,6891300.0,4650000.0,,20-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,254.8,256.15,248.05,249.0,,,248.45,19.0,149.31,229400.0,40300.0,,20-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,249.35,254.3,243.55,250.05,,,250.05,5046.0,39027.38,29973900.0,-1503500.0,,21-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,250.0,254.75,244.0,250.6,,,250.6,2325.0,18016.49,10332300.0,3441000.0,,21-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,246.4,254.95,245.6,251.25,,,251.25,24.0,186.03,257300.0,27900.0,,21-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,246.95,247.85,223.6,230.1,,,230.1,9595.0,69044.49,22375800.0,-7598100.0,,22-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,248.25,248.25,221.1,229.25,,,229.25,6166.0,44350.42,17747500.0,7415200.0,,22-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,248.6,248.6,225.0,230.75,,,230.75,73.0,526.6,387500.0,130200.0,,22-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,231.1,231.1,211.5,221.15,,,221.15,456.0,3122.93,20974600.0,-1401200.0,,25-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,229.5,229.5,208.0,217.25,,,217.25,127.0,856.58,17356900.0,-390600.0,,25-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,0.0,0.0,0.0,230.75,,,222.05,0.0,0.0,387500.0,0.0,,25-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,224.9,229.95,220.1,227.2,,,227.2,293.0,2060.38,20066300.0,-908300.0,,26-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,225.5,225.5,221.45,222.35,,,222.35,9.0,62.3,17329000.0,-27900.0,,26-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,0.0,0.0,0.0,230.75,,,229.8,0.0,0.0,387500.0,0.0,,26-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,224.4,232.1,218.65,221.25,,,221.25,668.0,4668.46,18469800.0,-1596500.0,,27-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,224.25,227.0,218.0,220.85,,,220.85,86.0,596.63,17062400.0,-266600.0,,27-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,215.0,215.0,215.0,215.0,,,215.0,1.0,6.66,384400.0,-3100.0,,27-Oct-2021,,,,
FUTSTK,SAMMAANCAP,28-Oct-2021,0.0,XX,N,221.35,224.35,208.65,210.0,,,210.3,6292.0,41790.12,7517500.0,-10952300.0,,28-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,223.6,223.6,211.0,212.3,,,212.3,2232.0,14870.61,19632300.0,2569900.0,,28-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,219.4,219.4,213.0,213.0,,,213.0,6.0,40.2,365800.0,-18600.0,,28-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,213.5,222.7,211.25,217.65,,,217.65,6675.0,45024.86,25351800.0,5719500.0,,29-Oct-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,213.0,223.15,213.0,218.55,,,218.55,302.0,2052.95,716100.0,350300.0,,29-Oct-2021,,,,
FUTSTK,SAMMAANCAP,27-Jan-2022,0.0,XX,N,220.65,223.9,220.65,223.9,,,218.9,6.0,41.49,18600.0,18600.0,,29-Oct-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,218.75,221.8,215.85,220.35,,,220.35,2986.0,20279.15,27583800.0,2232000.0,,01-Nov-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,221.0,221.6,216.75,221.1,,,221.1,220.0,1496.59,821500.0,105400.0,,01-Nov-2021,,,,
FUTSTK,SAMMAANCAP,27-Jan-2022,0.0,XX,N,217.5,222.85,217.5,221.5,,,221.5,9.0,61.68,40300.0,21700.0,,01-Nov-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,221.3,229.5,220.4,226.15,,,226.15,3784.0,26570.35,29738300.0,2154500.0,,02-Nov-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,221.55,230.05,221.55,226.95,,,226.95,253.0,1782.72,1029200.0,207700.0,,02-Nov-2021,,,,
FUTSTK,SAMMAANCAP,27-Jan-2022,0.0,XX,N,222.6,230.0,222.6,229.0,,,227.05,17.0,120.04,65100.0,24800.0,,02-Nov-2021,,,,
FUTSTK,SAMMAANCAP,25-Nov-2021,0.0,XX,N,227.2,228.45,223.7,226.2,,,226.2,1904.0,13358.99,30138200.0,399900.0,,03-Nov-2021,,,,
FUTSTK,SAMMAANCAP,30-Dec-2021,0.0,XX,N,227.8,229.2,225.0,226.95,,,226.95,73.0,514.25,1119100.0,89900.0,,03-Nov-2021,,,,
