symbol,expiry,entry_date,exit_date,direction,entry_premium_pct,exit_premium_pct,pnl_pct,pnl_rupees,spot,lot_size,days_held,month
GLENMARK,2023-03-29,2023-03-24,2023-03-29,BUY,-76.884,-75.851,1.033,27623.0,1844.2,1450,5,2023-03
GLENMARK,2023-04-27,2023-04-24,2023-04-27,BUY,-71.923,-70.095,1.827,48865.0,1844.2,1450,3,2023-04
GLENMARK,2023-05-25,2023-05-22,2023-05-25,BUY,-67.072,-66.997,0.076,2030.0,1844.2,1450,3,2023-05
GLENMARK,2023-06-29,2023-06-26,2023-06-27,BUY,-64.903,-64.407,0.496,13267.0,1844.2,1450,1,2023-06
GLENMARK,2023-07-27,2023-07-24,2023-07-27,BUY,-57.285,-55.349,1.936,51765.0,1844.2,1450,3,2023-07
GLENMARK,2023-08-31,2023-08-28,2023-08-31,BUY,-58.397,-58.521,-0.125,-3335.0,1844.2,1450,3,2023-08
GLENMARK,2023-09-28,2023-09-25,2023-09-28,BUY,-57.233,-57.925,-0.691,-18487.0,1844.2,1450,3,2023-09
GLENMARK,2023-10-26,2023-10-23,2023-10-26,BUY,-58.727,-59.405,-0.678,-18125.0,1844.2,1450,3,2023-10
GLENMARK,2023-11-30,2023-11-24,2023-11-30,BUY,-57.301,-57.616,-0.314,-4205.0,1844.2,725,6,2023-11
GLENMARK,2024-01-25,2024-01-20,2024-01-25,BUY,-52.635,-51.722,0.914,12216.0,1844.2,725,5,2024-01
GLENMARK,2024-02-29,2024-02-26,2024-02-29,BUY,-49.604,-49.924,-0.32,-4277.0,1844.2,725,3,2024-02
GLENMARK,2024-03-28,2024-03-22,2024-03-28,BUY,-48.365,-48.053,0.312,4169.0,1844.2,725,6,2024-03
GLENMARK,2024-04-25,2024-04-22,2024-04-25,BUY,-43.583,-41.441,2.142,28638.0,1844.2,725,3,2024-04
GLENMARK,2024-05-30,2024-05-27,2024-05-30,BUY,-39.261,-37.496,1.765,23599.0,1844.2,725,3,2024-05
GLENMARK,2024-06-27,2024-06-24,2024-06-27,BUY,-33.83,-33.82,0.011,145.0,1844.2,725,3,2024-06
GLENMARK,2024-07-25,2024-07-22,2024-07-25,BUY,-22.582,-22.728,-0.146,-1958.0,1844.2,725,3,2024-07
GLENMARK,2024-08-29,2024-08-26,2024-08-29,BUY,-8.253,-7.987,0.266,3553.0,1844.2,725,3,2024-08
GLENMARK,2024-09-26,2024-09-23,2024-09-26,BUY,-7.171,-9.107,-1.936,-25883.0,1844.2,725,3,2024-09
GODREJCP,2023-02-23,2023-02-20,2023-02-23,BUY,-17.601,-17.241,0.36,4050.0,1125.2,1000,3,2023-02
GODREJCP,2023-03-29,2023-03-24,2023-03-29,BUY,-15.268,-14.042,1.226,13800.0,1125.2,1000,5,2023-03
GODREJCP,2023-04-27,2023-04-24,2023-04-27,BUY,-11.896,-15.14,-3.244,-36500.0,1125.2,1000,3,2023-04
GODREJCP,2023-05-25,2023-05-22,2023-05-25,BUY,-9.612,-8.621,0.991,11150.0,1125.2,1000,3,2023-05
GODREJCP,2023-06-29,2023-06-26,2023-06-27,BUY,-8.256,-7.719,0.538,6050.0,1125.2,1000,1,2023-06
GODREJCP,2023-07-27,2023-07-24,2023-07-27,BUY,-7.887,-8.345,-0.458,-5150.0,1125.2,1000,3,2023-07
GODREJCP,2023-08-31,2023-08-28,2023-08-31,BUY,-8.714,-10.629,-1.915,-21550.0,1125.2,1000,3,2023-08
GODREJCP,2023-09-28,2023-09-25,2023-09-28,BUY,-13.118,-11.971,1.146,12900.0,1125.2,1000,3,2023-09
GODREJCP,2023-10-26,2023-10-23,2023-10-26,BUY,-12.887,-14.34,-1.453,-16350.0,1125.2,1000,3,2023-10
GODREJCP,2023-11-30,2023-11-24,2023-11-30,BUY,-10.296,-10.34,-0.044,-250.0,1125.2,500,6,2023-11
GODREJCP,2024-02-29,2024-02-26,2024-02-29,SELL,11.149,11.633,-0.484,-2725.0,1125.2,500,3,2024-02
GODREJCP,2024-03-28,2024-03-22,2024-03-28,SELL,8.816,11.065,-2.248,-12650.0,1125.2,500,6,2024-03
GODREJCP,2024-04-25,2024-04-22,2024-04-25,SELL,5.483,6.59,-1.106,-6225.0,1125.2,500,3,2024-04
GODREJCP,2024-05-30,2024-05-27,2024-05-30,SELL,18.383,13.233,5.15,28975.0,1125.2,500,3,2024-05
GODREJCP,2024-06-27,2024-06-24,2024-06-27,SELL,22.587,21.232,1.355,7625.0,1125.2,500,3,2024-06
GODREJCP,2024-07-25,2024-07-22,2024-07-25,SELL,29.63,31.186,-1.555,-8750.0,1125.2,500,3,2024-07
GODREJCP,2024-08-29,2024-08-26,2024-08-29,SELL,29.204,31.59,-2.386,-13425.0,1125.2,500,3,2024-08
GODREJCP,2024-09-26,2024-09-23,2024-09-26,SELL,28.933,26.542,2.391,13450.0,1125.2,500,3,2024-09
GODREJPROP,2023-02-23,2023-02-20,2023-02-23,BUY,-44.849,-47.879,-3.03,-26924.0,2090.9,425,3,2023-02
GODREJPROP,2023-03-29,2023-03-24,2023-03-29,BUY,-50.06,-51.133,-1.074,-9541.0,2090.9,425,5,2023-03
GODREJPROP,2023-04-27,2023-04-24,2023-04-27,BUY,-38.613,-36.795,1.817,16150.0,2090.9,425,3,2023-04
GODREJPROP,2023-05-25,2023-05-22,2023-05-25,BUY,-35.719,-34.564,1.155,10264.0,2090.9,425,3,2023-05
GODREJPROP,2023-06-29,2023-06-26,2023-06-27,BUY,-26.675,-25.374,1.301,11560.0,2090.9,425,1,2023-06
GODREJPROP,2023-07-27,2023-07-24,2023-07-27,BUY,-21.161,-18.372,2.788,27692.0,2090.9,475,3,2023-07
GODREJPROP,2023-08-31,2023-08-28,2023-08-31,BUY,-22.046,-21.476,0.569,5652.0,2090.9,475,3,2023-08
GODREJPROP,2023-09-28,2023-09-25,2023-09-28,BUY,-23.404,-26.546,-3.142,-31208.0,2090.9,475,3,2023-09
GODREJPROP,2023-10-26,2023-10-23,2023-10-26,BUY,-22.103,-24.623,-2.52,-25032.0,2090.9,475,3,2023-10
GODREJPROP,2023-11-30,2023-11-24,2023-11-30,BUY,-11.789,-10.189,1.6,15889.0,2090.9,475,6,2023-11
GODREJPROP,2024-01-25,2024-01-20,2024-01-25,SELL,10.591,11.127,-0.536,-5320.0,2090.9,475,5,2024-01
GODREJPROP,2024-02-29,2024-02-26,2024-02-29,SELL,18.057,14.8,3.257,32347.0,2090.9,475,3,2024-02
GODREJPROP,2024-03-28,2024-03-22,2024-03-28,SELL,7.743,9.855,-2.112,-20971.0,2090.9,475,6,2024-03
GODREJPROP,2024-04-25,2024-04-22,2024-04-25,SELL,19.963,23.203,-3.24,-32181.0,2090.9,475,3,2024-04
GODREJPROP,2024-05-30,2024-05-27,2024-05-30,SELL,36.609,30.083,6.526,64814.0,2090.9,475,3,2024-05
GODREJPROP,2024-06-27,2024-06-24,2024-06-27,SELL,48.761,48.209,0.552,5486.0,2090.9,475,3,2024-06
GODREJPROP,2024-07-25,2024-07-22,2024-07-25,SELL,55.316,48.168,7.148,33626.0,2090.9,225,3,2024-07
GODREJPROP,2024-08-29,2024-08-26,2024-08-29,SELL,38.35,36.991,1.358,6390.0,2090.9,225,3,2024-08
GODREJPROP,2024-09-26,2024-09-23,2024-09-26,SELL,52.41,58.219,-5.809,-27326.0,2090.9,225,3,2024-09
GRASIM,2024-02-29,2024-02-26,2024-02-29,BUY,-19.899,-19.932,-0.033,-429.0,2734.8,477,3,2024-02
GRASIM,2024-03-28,2024-03-22,2024-03-28,BUY,-18.563,-16.336,2.227,29049.0,2734.8,477,6,2024-03
GRASIM,2024-04-25,2024-04-22,2024-04-25,BUY,-16.531,-13.531,3.0,39138.0,2734.8,477,3,2024-04
GRASIM,2024-05-30,2024-05-27,2024-05-30,BUY,-12.184,-14.251,-2.068,-26974.0,2734.8,477,3,2024-05
GRASIM,2024-06-27,2024-06-24,2024-06-27,BUY,-8.092,-3.461,4.631,60412.0,2734.8,477,3,2024-06
GRASIM,2024-07-25,2024-07-22,2024-07-25,SELL,3.039,2.58,0.459,3138.0,2734.8,250,3,2024-07
GRASIM,2024-09-26,2024-09-23,2024-09-26,BUY,-2.305,0.378,2.684,18350.0,2734.8,250,3,2024-09
HAVELLS,2023-02-23,2023-02-20,2023-02-23,BUY,-15.384,-16.64,-1.256,-9050.0,1441.1,500,3,2023-02
HAVELLS,2023-03-29,2023-03-24,2023-03-29,BUY,-18.052,-18.156,-0.104,-750.0,1441.1,500,5,2023-03
HAVELLS,2023-04-27,2023-04-24,2023-04-27,BUY,-16.526,-15.165,1.36,9800.0,1441.1,500,3,2023-04
HAVELLS,2023-05-25,2023-05-22,2023-05-25,BUY,-12.091,-11.266,0.826,5950.0,1441.1,500,3,2023-05
HAVELLS,2023-06-29,2023-06-26,2023-06-27,BUY,-10.391,-10.586,-0.194,-1400.0,1441.1,500,1,2023-06
HAVELLS,2023-07-27,2023-07-24,2023-07-27,BUY,-9.85,-9.004,0.847,6100.0,1441.1,500,3,2023-07
HAVELLS,2023-08-31,2023-08-28,2023-08-31,BUY,-8.556,-4.188,4.368,31475.0,1441.1,500,3,2023-08
HAVELLS,2023-09-28,2023-09-25,2023-09-28,BUY,-2.838,-4.556,-1.717,-12375.0,1441.1,500,3,2023-09
HAVELLS,2023-10-26,2023-10-23,2023-10-26,BUY,-10.745,-12.185,-1.44,-10375.0,1441.1,500,3,2023-10
HAVELLS,2023-11-30,2023-11-24,2023-11-30,BUY,-10.169,-9.621,0.548,3950.0,1441.1,500,6,2023-11
HAVELLS,2024-01-25,2024-01-20,2024-01-25,BUY,-4.576,-10.516,-5.94,-42800.0,1441.1,500,5,2024-01
HCLTECH,2023-02-23,2023-02-20,2023-02-23,BUY,-30.516,-32.096,-1.58,-17780.0,1608.0,700,3,2023-02
HCLTECH,2023-03-29,2023-03-24,2023-03-29,BUY,-34.502,-33.635,0.868,9765.0,1608.0,700,5,2023-03
HCLTECH,2023-04-27,2023-04-24,2023-04-27,BUY,-34.338,-33.479,0.858,9660.0,1608.0,700,3,2023-04
HCLTECH,2023-05-25,2023-05-22,2023-05-25,BUY,-30.376,-30.613,-0.236,-2660.0,1608.0,700,3,2023-05
HCLTECH,2023-06-29,2023-06-26,2023-06-27,BUY,-27.556,-27.428,0.127,1435.0,1608.0,700,1,2023-06
HCLTECH,2023-07-27,2023-07-24,2023-07-27,BUY,-30.672,-30.613,0.059,665.0,1608.0,700,3,2023-07
HCLTECH,2023-08-31,2023-08-28,2023-08-31,BUY,-28.579,-27.074,1.505,16940.0,1608.0,700,3,2023-08
HCLTECH,2023-09-28,2023-09-25,2023-09-28,BUY,-21.353,-22.808,-1.455,-16380.0,1608.0,700,3,2023-09
HCLTECH,2023-10-26,2023-10-23,2023-10-26,BUY,-23.066,-23.554,-0.488,-5495.0,1608.0,700,3,2023-10
HCLTECH,2023-11-30,2023-11-24,2023-11-30,BUY,-18.458,-16.775,1.682,18935.0,1608.0,700,6,2023-11
HCLTECH,2024-01-25,2024-01-20,2024-01-25,BUY,-4.095,-3.759,0.336,3780.0,1608.0,700,5,2024-01
HCLTECH,2024-02-29,2024-02-26,2024-02-29,SELL,2.799,3.386,-0.588,-6615.0,1608.0,700,3,2024-02
HCLTECH,2024-03-28,2024-03-22,2024-03-28,BUY,-3.197,-4.027,-0.83,-9345.0,1608.0,700,6,2024-03
HCLTECH,2024-04-25,2024-04-22,2024-04-25,BUY,-8.784,-6.521,2.264,25480.0,1608.0,700,3,2024-04
HCLTECH,2024-05-30,2024-05-27,2024-05-30,BUY,-15.793,-17.264,-1.471,-8277.0,1608.0,350,3,2024-05
HCLTECH,2024-06-27,2024-06-24,2024-06-27,BUY,-10.491,-9.409,1.082,6090.0,1608.0,350,3,2024-06
HCLTECH,2024-07-25,2024-07-22,2024-07-25,BUY,-2.59,-1.524,1.067,6003.0,1608.0,350,3,2024-07
HCLTECH,2024-08-29,2024-08-26,2024-08-29,SELL,6.738,8.703,-1.965,-11060.0,1608.0,350,3,2024-08
HCLTECH,2024-09-26,2024-09-23,2024-09-26,SELL,8.691,10.979,-2.289,-12880.0,1608.0,350,3,2024-09
HDFCAMC,2023-02-23,2023-02-20,2023-02-23,BUY,-65.457,-67.151,-1.695,-27420.0,5393.5,300,3,2023-02
HDFCAMC,2023-03-29,2023-03-24,2023-03-29,BUY,-69.012,-68.922,0.09,1455.0,5393.5,300,5,2023-03
HDFCAMC,2023-04-27,2023-04-24,2023-04-27,BUY,-66.995,-67.884,-0.89,-14400.0,5393.5,300,3,2023-04
HDFCAMC,2023-05-25,2023-05-22,2023-05-25,BUY,-66.965,-67.314,-0.349,-5655.0,5393.5,300,3,2023-05
HDFCAMC,2023-06-29,2023-06-26,2023-06-27,BUY,-62.817,-61.948,0.87,14070.0,5393.5,300,1,2023-06
HDFCAMC,2023-07-27,2023-07-24,2023-07-27,BUY,-53.933,-54.642,-0.709,-11475.0,5393.5,300,3,2023-07
HDFCAMC,2023-08-31,2023-08-28,2023-08-31,BUY,-53.86,-53.285,0.575,9300.0,5393.5,300,3,2023-08
HDFCAMC,2023-09-28,2023-09-25,2023-09-28,BUY,-50.574,-52.121,-1.547,-25035.0,5393.5,300,3,2023-09
HDFCAMC,2023-10-26,2023-10-23,2023-10-26,BUY,-47.381,-49.778,-2.396,-38775.0,5393.5,300,3,2023-10
HDFCAMC,2023-11-30,2023-11-24,2023-11-30,BUY,-47.314,-45.051,2.263,36615.0,5393.5,300,6,2023-11
HDFCAMC,2024-01-25,2024-01-20,2024-01-25,BUY,-36.907,-36.529,0.378,6120.0,5393.5,300,5,2024-01
HDFCAMC,2024-02-29,2024-02-26,2024-02-29,BUY,-27.961,-30.535,-2.574,-41655.0,5393.5,300,3,2024-02
HDFCAMC,2024-03-28,2024-03-22,2024-03-28,BUY,-30.983,-30.512,0.471,7620.0,5393.5,300,6,2024-03
HDFCAMC,2024-04-25,2024-04-22,2024-04-25,BUY,-32.258,-31.587,0.671,10860.0,5393.5,300,3,2024-04
HDFCAMC,2024-05-30,2024-05-27,2024-05-30,BUY,-26.868,-30.432,-3.564,-28838.0,5393.5,150,3,2024-05
HDFCAMC,2024-06-27,2024-06-24,2024-06-27,BUY,-26.219,-25.06,1.159,9375.0,5393.5,150,3,2024-06
HDFCAMC,2024-07-25,2024-07-22,2024-07-25,BUY,-24.544,-24.735,-0.191,-1545.0,5393.5,150,3,2024-07
HDFCAMC,2024-08-29,2024-08-26,2024-08-29,BUY,-18.235,-17.492,0.743,6008.0,5393.5,150,3,2024-08
HDFCAMC,2024-09-26,2024-09-23,2024-09-26,BUY,-17.967,-16.092,1.875,15173.0,5393.5,150,3,2024-09
HDFCLIFE,2023-02-23,2023-02-20,2023-02-23,BUY,-33.325,-36.296,-2.971,-24970.0,764.0,1100,3,2023-02
HDFCLIFE,2023-03-29,2023-03-24,2023-03-29,BUY,-35.589,-35.196,0.393,3300.0,764.0,1100,5,2023-03
HDFCLIFE,2023-04-27,2023-04-24,2023-04-27,BUY,-28.469,-32.232,-3.763,-31625.0,764.0,1100,3,2023-04
HDFCLIFE,2023-05-25,2023-05-22,2023-05-25,BUY,-25.609,-25.177,0.432,3630.0,764.0,1100,3,2023-05
HDFCLIFE,2023-06-29,2023-06-26,2023-06-27,BUY,-17.356,-13.658,3.698,31075.0,764.0,1100,1,2023-06
HDFCLIFE,2023-07-27,2023-07-24,2023-07-27,BUY,-14.359,-13.357,1.001,8415.0,764.0,1100,3,2023-07
HDFCLIFE,2023-08-31,2023-08-28,2023-08-31,BUY,-18.004,-15.74,2.264,19030.0,764.0,1100,3,2023-08
HDFCLIFE,2023-09-28,2023-09-25,2023-09-28,BUY,-15.746,-17.042,-1.296,-10890.0,764.0,1100,3,2023-09
HDFCLIFE,2023-10-26,2023-10-23,2023-10-26,BUY,-18.154,-20.812,-2.657,-22330.0,764.0,1100,3,2023-10
HDFCLIFE,2023-11-30,2023-11-24,2023-11-30,BUY,-12.507,-9.784,2.723,22880.0,764.0,1100,6,2023-11
HDFCLIFE,2024-01-25,2024-01-20,2024-01-25,BUY,-20.458,-24.195,-3.737,-31405.0,764.0,1100,5,2024-01
HEROMOTOCO,2023-02-23,2023-02-20,2023-02-23,BUY,-57.79,-58.503,-0.713,-12840.0,6002.5,300,3,2023-02
HEROMOTOCO,2023-03-29,2023-03-24,2023-03-29,BUY,-61.426,-61.585,-0.159,-2865.0,6002.5,300,5,2023-03
HEROMOTOCO,2023-04-27,2023-04-24,2023-04-27,BUY,-58.327,-58.239,0.088,1590.0,6002.5,300,3,2023-04
HEROMOTOCO,2023-05-25,2023-05-22,2023-05-25,BUY,-55.14,-54.501,0.638,11490.0,6002.5,300,3,2023-05
HEROMOTOCO,2023-06-29,2023-06-26,2023-06-27,BUY,-52.648,-52.807,-0.159,-2865.0,6002.5,300,1,2023-06
HEROMOTOCO,2023-07-27,2023-07-24,2023-07-27,BUY,-48.303,-47.889,0.414,7455.0,6002.5,300,3,2023-07
HEROMOTOCO,2023-08-31,2023-08-28,2023-08-31,BUY,-51.13,-51.314,-0.184,-3315.0,6002.5,300,3,2023-08
HEROMOTOCO,2023-09-28,2023-09-25,2023-09-28,BUY,-50.292,-50.356,-0.064,-1155.0,6002.5,300,3,2023-09
HEROMOTOCO,2023-10-26,2023-10-23,2023-10-26,BUY,-47.412,-48.227,-0.815,-14685.0,6002.5,300,3,2023-10
HEROMOTOCO,2023-11-30,2023-11-24,2023-11-30,BUY,-40.726,-36.465,4.262,76740.0,6002.5,300,6,2023-11
HEROMOTOCO,2023-12-28,2023-12-22,2023-12-28,BUY,-0.536,-0.206,0.33,3897.0,3935.7,300,6,2023-12
HEROMOTOCO,2024-01-25,2024-01-20,2024-01-25,BUY,-26.885,-26.162,0.723,13020.0,6002.5,300,5,2024-01
HINDALCO,2023-02-23,2023-02-20,2023-02-23,BUY,-44.092,-44.143,-0.051,-560.0,777.7,1400,3,2023-02
HINDALCO,2023-03-29,2023-03-24,2023-03-29,BUY,-50.019,-48.74,1.279,13930.0,777.7,1400,5,2023-03
HINDALCO,2023-04-27,2023-04-24,2023-04-27,BUY,-45.095,-44.709,0.386,4200.0,777.7,1400,3,2023-04
HINDALCO,2023-05-25,2023-05-22,2023-05-25,BUY,-47.435,-47.943,-0.508,-5530.0,777.7,1400,3,2023-05
HINDALCO,2023-06-29,2023-06-26,2023-06-27,BUY,-46.702,-46.355,0.347,3780.0,777.7,1400,1,2023-06
HINDALCO,2023-07-27,2023-07-24,2023-07-27,BUY,-44.227,-42.034,2.192,23870.0,777.7,1400,3,2023-07
HINDALCO,2023-08-31,2023-08-28,2023-08-31,BUY,-42.536,-40.793,1.742,18970.0,777.7,1400,3,2023-08
HINDALCO,2023-09-28,2023-09-25,2023-09-28,BUY,-39.617,-40.022,-0.405,-4410.0,777.7,1400,3,2023-09
HINDALCO,2023-10-26,2023-10-23,2023-10-26,BUY,-41.237,-41.353,-0.116,-1260.0,777.7,1400,3,2023-10
HINDALCO,2023-11-30,2023-11-24,2023-11-30,BUY,-34.596,-33.651,0.945,10290.0,777.7,1400,6,2023-11
HINDALCO,2024-01-25,2024-01-20,2024-01-25,BUY,-27.929,-26.932,0.997,10850.0,777.7,1400,5,2024-01
HINDALCO,2024-02-29,2024-02-26,2024-02-29,BUY,-35.059,-35.316,-0.257,-2800.0,777.7,1400,3,2024-02
HINDALCO,2024-03-28,2024-03-22,2024-03-28,BUY,-29.478,-27.961,1.517,16520.0,777.7,1400,6,2024-03
HINDALCO,2024-04-25,2024-04-22,2024-04-25,BUY,-20.471,-17.044,3.427,37310.0,777.7,1400,3,2024-04
HINDALCO,2024-05-30,2024-05-27,2024-05-30,BUY,-12.563,-10.865,1.697,18480.0,777.7,1400,3,2024-05
HINDALCO,2024-06-27,2024-06-24,2024-06-27,BUY,-11.965,-12.093,-0.129,-1400.0,777.7,1400,3,2024-06
HINDALCO,2024-07-25,2024-07-22,2024-07-25,BUY,-13.656,-17.211,-3.555,-38710.0,777.7,1400,3,2024-07
HINDALCO,2024-08-29,2024-08-26,2024-08-29,BUY,-8.577,-10.145,-1.569,-17080.0,777.7,1400,3,2024-08
HINDALCO,2024-09-26,2024-09-23,2024-09-26,BUY,-11.238,-5.799,5.439,59220.0,777.7,1400,3,2024-09
HINDPETRO,2024-02-29,2024-02-26,2024-02-29,SELL,14.95,8.042,6.908,88020.0,471.9,2700,3,2024-02
HINDPETRO,2024-04-25,2024-04-22,2024-04-25,SELL,4.365,4.122,0.244,3105.0,471.9,2700,3,2024-04
HINDPETRO,2024-05-30,2024-05-27,2024-05-30,SELL,18.277,13.011,5.266,33548.0,471.9,1350,3,2024-05
HINDPETRO,2024-06-27,2024-06-24,2024-06-27,BUY,-28.258,-29.127,-0.869,-8303.0,471.9,2025,3,2024-06
HINDPETRO,2024-07-25,2024-07-22,2024-07-25,BUY,-26.362,-20.958,5.404,51638.0,471.9,2025,3,2024-07
HINDPETRO,2024-08-29,2024-08-26,2024-08-29,BUY,-14.198,-11.729,2.469,23591.0,471.9,2025,3,2024-08
HINDPETRO,2024-09-26,2024-09-23,2024-09-26,BUY,-14.442,-10.797,3.645,34830.0,471.9,2025,3,2024-09
HINDUNILVR,2023-02-23,2023-02-20,2023-02-23,SELL,3.355,2.243,1.111,8115.0,2433.7,300,3,2023-02
HINDUNILVR,2023-03-29,2023-03-24,2023-03-29,SELL,1.999,3.735,-1.736,-12675.0,2433.7,300,5,2023-03
HINDUNILVR,2023-04-27,2023-04-24,2023-04-27,SELL,2.891,1.547,1.344,9810.0,2433.7,300,3,2023-04
HINDUNILVR,2023-05-25,2023-05-22,2023-05-25,SELL,8.267,6.831,1.436,10485.0,2433.7,300,3,2023-05
HINDUNILVR,2023-06-29,2023-06-26,2023-06-27,SELL,9.151,8.75,0.401,2925.0,2433.7,300,1,2023-06
HINDUNILVR,2023-07-27,2023-07-24,2023-07-27,SELL,6.198,5.426,0.772,5640.0,2433.7,300,3,2023-07
HINDUNILVR,2023-08-31,2023-08-28,2023-08-31,SELL,4.863,2.854,2.009,14670.0,2433.7,300,3,2023-08
HINDUNILVR,2023-09-28,2023-09-25,2023-09-28,SELL,1.757,0.865,0.892,6510.0,2433.7,300,3,2023-09
HINDUNILVR,2023-10-26,2023-10-23,2023-10-26,SELL,2.19,1.855,0.335,2445.0,2433.7,300,3,2023-10
HINDUNILVR,2023-11-30,2023-11-24,2023-11-30,SELL,3.355,4.325,-0.97,-7080.0,2433.7,300,6,2023-11
HINDUNILVR,2024-01-25,2024-01-20,2024-01-25,SELL,1.617,-0.288,1.905,13905.0,2433.7,300,5,2024-01
HINDZINC,2026-01-27,2026-01-23,2026-01-27,BUY,-0.508,-0.096,0.412,3525.0,698.7,1225,4,2026-01
HUDCO,2025-01-30,2025-01-27,2025-01-30,BUY,-1.206,-0.125,1.082,5500.0,209.72,2425,3,2025-01
ICICIBANK,2023-02-23,2023-02-20,2023-02-23,BUY,-37.678,-38.762,-1.084,-10395.0,1369.5,700,3,2023-02
ICICIBANK,2023-03-29,2023-03-24,2023-03-29,BUY,-37.747,-37.751,-0.004,-35.0,1369.5,700,5,2023-03
ICICIBANK,2023-04-27,2023-04-24,2023-04-27,BUY,-33.899,-33.114,0.785,7525.0,1369.5,700,3,2023-04
ICICIBANK,2023-05-25,2023-05-22,2023-05-25,BUY,-30.639,-31.468,-0.829,-7945.0,1369.5,700,3,2023-05
ICICIBANK,2023-06-29,2023-06-26,2023-06-27,BUY,-32.304,-31.723,0.581,5565.0,1369.5,700,1,2023-06
ICICIBANK,2023-07-27,2023-07-24,2023-07-27,BUY,-27.452,-27.532,-0.08,-770.0,1369.5,700,3,2023-07
ICICIBANK,2023-08-31,2023-08-28,2023-08-31,BUY,-29.131,-29.923,-0.792,-7595.0,1369.5,700,3,2023-08
ICICIBANK,2023-09-28,2023-09-25,2023-09-28,BUY,-30.208,-31.172,-0.964,-9240.0,1369.5,700,3,2023-09
ICICIBANK,2023-10-26,2023-10-23,2023-10-26,BUY,-32.194,-33.713,-1.519,-14560.0,1369.5,700,3,2023-10
ICICIBANK,2023-11-30,2023-11-24,2023-11-30,BUY,-32.158,-31.815,0.343,3290.0,1369.5,700,6,2023-11
ICICIBANK,2024-01-25,2024-01-20,2024-01-25,BUY,-26.243,-26.269,-0.026,-245.0,1369.5,700,5,2024-01
ICICIBANK,2024-02-29,2024-02-26,2024-02-29,BUY,-23.041,-23.162,-0.12,-1155.0,1369.5,700,3,2024-02
ICICIBANK,2024-03-28,2024-03-22,2024-03-28,BUY,-20.398,-20.033,0.365,3500.0,1369.5,700,6,2024-03
ICICIBANK,2024-04-25,2024-04-22,2024-04-25,BUY,-20.767,-18.89,1.877,17990.0,1369.5,700,3,2024-04
ICICIBANK,2024-05-30,2024-05-27,2024-05-30,BUY,-17.211,-18.649,-1.438,-13790.0,1369.5,700,3,2024-05
ICICIBANK,2024-06-27,2024-06-24,2024-06-27,BUY,-14.666,-11.176,3.49,33460.0,1369.5,700,3,2024-06
ICICIBANK,2024-07-25,2024-07-22,2024-07-25,BUY,-9.237,-12.413,-3.176,-30450.0,1369.5,700,3,2024-07
ICICIBANK,2024-08-29,2024-08-26,2024-08-29,BUY,-11.479,-10.675,0.803,7700.0,1369.5,700,3,2024-08
ICICIBANK,2024-09-26,2024-09-23,2024-09-26,BUY,-3.79,-3.016,0.774,7420.0,1369.5,700,3,2024-09
ICICIGI,2023-02-23,2023-02-20,2023-02-23,BUY,-44.429,-45.307,-0.878,-7480.0,2004.1,425,3,2023-02
ICICIGI,2023-03-29,2023-03-24,2023-03-29,BUY,-46.26,-46.375,-0.115,-978.0,2004.1,425,5,2023-03
ICICIGI,2023-04-27,2023-04-24,2023-04-27,BUY,-46.515,-46.792,-0.277,-2359.0,2004.1,425,3,2023-04
ICICIGI,2023-05-25,2023-05-22,2023-05-25,BUY,-45.3,-45.996,-0.696,-5929.0,2004.1,425,3,2023-05
ICICIGI,2023-06-29,2023-06-26,2023-06-27,BUY,-36.171,-33.826,2.345,19975.0,2004.1,425,1,2023-06
ICICIGI,2023-07-27,2023-07-24,2023-07-27,BUY,-30.707,-32.241,-1.534,-15375.0,2004.1,500,3,2023-07
ICICIGI,2023-08-31,2023-08-28,2023-08-31,BUY,-33.806,-34.385,-0.579,-5800.0,2004.1,500,3,2023-08
ICICIGI,2023-09-28,2023-09-25,2023-09-28,BUY,-34.18,-36.146,-1.966,-19700.0,2004.1,500,3,2023-09
ICICIGI,2023-10-26,2023-10-23,2023-10-26,BUY,-30.278,-32.311,-2.033,-20375.0,2004.1,500,3,2023-10
ICICIGI,2023-11-30,2023-11-24,2023-11-30,BUY,-28.11,-26.276,1.834,18375.0,2004.1,500,6,2023-11
ICICIGI,2024-01-25,2024-01-20,2024-01-25,BUY,-26.568,-26.161,0.407,4075.0,2004.1,500,5,2024-01
ICICIGI,2024-02-29,2024-02-26,2024-02-29,BUY,-17.679,-14.381,3.298,33050.0,2004.1,500,3,2024-02
ICICIGI,2024-03-28,2024-03-22,2024-03-28,BUY,-16.593,-15.897,0.696,6975.0,2004.1,500,6,2024-03
ICICIGI,2024-04-25,2024-04-22,2024-04-25,BUY,-15.718,-15.139,0.579,5800.0,2004.1,500,3,2024-04
ICICIGI,2024-05-30,2024-05-27,2024-05-30,BUY,-18.946,-20.925,-1.978,-19825.0,2004.1,500,3,2024-05
ICICIGI,2024-06-27,2024-06-24,2024-06-27,BUY,-11.494,-10.469,1.025,10275.0,2004.1,500,3,2024-06
ICICIGI,2024-07-25,2024-07-22,2024-07-25,BUY,-5.531,-2.048,3.483,34900.0,2004.1,500,3,2024-07
ICICIGI,2024-08-29,2024-08-26,2024-08-29,SELL,5.511,6.831,-1.32,-13225.0,2004.1,500,3,2024-08
