strategy,symbol,entry_date,exit_date,pnl_pct,portfolio_pnl,days_held,exit_reason
PAIR,CHOLAFIN/LICHSGFIN,2024-07-30,2024-07-31,0.37,1596.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-07-18,2024-08-01,1.5029,6491.0,14,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-07-31,2024-08-01,1.0992,4773.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-07-31,2024-08-01,-0.1905,-830.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-01,2024-08-02,0.8405,3661.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-01,2024-08-02,0.232,1014.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-01,2024-08-02,0.4042,1767.0,1,z_revert
PAIR,BAJFINANCE/BAJAJFINSV,2024-07-19,2024-08-05,-0.2177,-953.0,17,time_stop
PAIR,POWERGRID/RECLTD,2024-08-02,2024-08-05,0.3678,1609.0,3,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-02,2024-08-05,0.1324,580.0,3,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-02,2024-08-05,2.7205,11923.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-08-05,2024-08-06,0.9514,4209.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-05,2024-08-06,-0.126,-559.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-05,2024-08-06,2.081,9234.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-08-05,2024-08-06,-0.8635,-3859.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-06,2024-08-07,-0.5568,-2481.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-06,2024-08-07,0.7775,3458.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-06,2024-08-07,2.707,12071.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-08-06,2024-08-07,0.4857,2186.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-07,2024-08-08,-0.7782,-3509.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-07,2024-08-08,0.5052,2272.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-07,2024-08-08,-1.3287,-5986.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-08-07,2024-08-08,0.9037,4052.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-08,2024-08-09,-0.2215,-996.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-08,2024-08-09,0.1349,606.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-08,2024-08-09,0.0754,339.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-08-08,2024-08-09,-0.9172,-4126.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-09,2024-08-12,0.0319,143.0,3,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-09,2024-08-12,-1.2453,-5584.0,3,z_revert
PAIR,DLF/GODREJPROP,2024-08-09,2024-08-12,-0.0702,-313.0,3,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-09,2024-08-12,-0.8408,-3753.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-08-12,2024-08-13,0.3605,1604.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-12,2024-08-13,0.599,2669.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-08-12,2024-08-13,-0.5706,-2548.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-12,2024-08-13,-0.5715,-2547.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-13,2024-08-14,-0.0797,-354.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-13,2024-08-14,1.8643,8289.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-08-13,2024-08-14,0.924,4135.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-13,2024-08-14,1.027,4611.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-14,2024-08-16,-0.1871,-843.0,2,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-14,2024-08-16,0.3508,1579.0,2,z_revert
PAIR,DLF/GODREJPROP,2024-08-14,2024-08-16,1.6758,7555.0,2,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-08-14,2024-08-16,-0.2406,-1091.0,2,z_revert
PAIR,POWERGRID/RECLTD,2024-08-16,2024-08-19,-0.1582,-717.0,3,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-16,2024-08-19,-1.1474,-5196.0,3,z_revert
PAIR,DLF/GODREJPROP,2024-08-16,2024-08-19,-0.3116,-1406.0,3,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-08-16,2024-08-19,-1.1546,-5202.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-08-19,2024-08-20,-1.2515,-5616.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-19,2024-08-20,-0.5151,-2301.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-08-19,2024-08-20,-1.1168,-4980.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-08-19,2024-08-20,-0.4038,-1794.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-20,2024-08-21,-0.1557,-691.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-20,2024-08-21,-0.2842,-1260.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-08-20,2024-08-21,0.5016,2221.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-08-20,2024-08-22,-0.0635,-282.0,2,z_revert
PAIR,POWERGRID/RECLTD,2024-08-21,2024-08-22,-0.4833,-2144.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-21,2024-08-22,-0.0477,-211.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-21,2024-08-22,-1.314,-5818.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-22,2024-08-23,0.9681,4267.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-22,2024-08-23,1.9364,8563.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-08-22,2024-08-23,0.3639,1620.0,1,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-22,2024-08-23,-0.6431,-2867.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-23,2024-08-26,0.0473,210.0,3,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-23,2024-08-26,0.5252,2336.0,3,z_revert
PAIR,CHOLAFIN/LICHSGFIN,2024-08-23,2024-08-26,1.9501,8690.0,3,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-26,2024-08-27,0.3363,1509.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-27,2024-08-28,0.8931,4012.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-28,2024-08-29,0.3871,1744.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-29,2024-08-30,-0.3686,-1663.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-08-23,2024-09-02,-0.0172,-78.0,10,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-08-30,2024-09-02,-0.2874,-1295.0,3,z_revert
BREAKOUT,BAJFINANCE,2024-09-02,2024-09-05,-2.5565,-11509.0,3,stoploss
PAIR,DLF/GODREJPROP,2024-09-05,2024-09-06,-1.3186,-5883.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-08-26,2024-09-09,-1.5493,-6880.0,14,z_revert
BREAKOUT,BAJAJFINSV,2024-09-02,2024-09-09,0.8058,3559.0,7,time_stop
PAIR,DLF/GODREJPROP,2024-09-06,2024-09-09,0.4425,1960.0,3,z_revert
PAIR,DRREDDY/ZYDUSLIFE,2024-08-26,2024-09-10,2.3429,10393.0,15,time_stop
PAIR,POWERGRID/PFC,2024-09-09,2024-09-10,2.0645,9233.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-09-09,2024-09-10,0.0197,89.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-09-09,2024-09-10,0.1878,846.0,1,z_revert
PAIR,POWERGRID/PFC,2024-09-10,2024-09-11,0.8908,4016.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-09-10,2024-09-11,0.535,2419.0,1,z_revert
PAIR,POWERGRID/PFC,2024-09-11,2024-09-12,0.1597,724.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-09-11,2024-09-12,-0.0886,-402.0,1,z_revert
PAIR,POWERGRID/PFC,2024-09-12,2024-09-13,0.6544,2965.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-09-12,2024-09-13,0.524,2380.0,1,z_revert
PAIR,POWERGRID/PFC,2024-09-13,2024-09-16,0.9896,4503.0,3,z_revert
PAIR,DLF/GODREJPROP,2024-09-13,2024-09-16,1.7026,7774.0,3,z_revert
BREAKOUT,DIVISLAB,2024-09-10,2024-09-17,0.8333,3828.0,7,time_stop
BREAKOUT,COFORGE,2024-09-10,2024-09-17,3.0003,13822.0,7,time_stop
PAIR,POWERGRID/PFC,2024-09-16,2024-09-17,0.6784,3158.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-09-16,2024-09-17,-0.3396,-1585.0,1,z_revert
PAIR,POWERGRID/PFC,2024-09-17,2024-09-18,-1.385,-6455.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-09-17,2024-09-18,-0.5077,-2355.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-09-17,2024-09-18,-0.5807,-2689.0,1,z_revert
PAIR,POWERGRID/PFC,2024-09-18,2024-09-19,1.342,6201.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-09-18,2024-09-19,-1.0041,-4661.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-09-18,2024-09-19,-0.4025,-1862.0,1,z_revert
PAIR,M&M/HEROMOTOCO,2024-09-17,2024-09-20,2.5257,11667.0,3,z_revert
PAIR,POWERGRID/PFC,2024-09-19,2024-09-20,0.582,2712.0,1,z_revert
PAIR,DLF/GODREJPROP,2024-09-19,2024-09-20,0.2372,1107.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-09-19,2024-09-20,1.0891,5090.0,1,z_revert
PAIR,POWERGRID/PFC,2024-09-20,2024-09-23,-0.7361,-3453.0,3,z_revert
BREAKOUT,M&M,2024-09-20,2024-09-23,3.2552,15232.0,3,target
PAIR,JSWSTEEL/HINDALCO,2024-09-20,2024-09-23,0.3092,1463.0,3,z_revert
PAIR,POWERGRID/PFC,2024-09-23,2024-09-24,1.4054,6658.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-09-23,2024-09-24,-1.609,-7660.0,1,z_revert
PAIR,VEDL/JINDALSTEL,2024-09-23,2024-09-25,2.904,13748.0,2,z_revert
PAIR,POWERGRID/PFC,2024-09-24,2024-09-25,2.4676,11801.0,1,z_revert
BREAKOUT,TATASTEEL,2024-09-24,2024-09-26,3.4539,16660.0,2,target
PAIR,POWERGRID/PFC,2024-09-25,2024-09-26,0.5524,2697.0,1,z_revert
PAIR,POWERGRID/PFC,2024-09-26,2024-09-27,-2.7393,-13399.0,1,z_revert
PAIR,POWERGRID/PFC,2024-09-27,2024-09-30,0.2234,1082.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-09-30,2024-10-01,-0.5187,-2515.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-09-25,2024-10-03,0.7896,3821.0,8,z_revert
BREAKOUT,MARUTI,2024-09-26,2024-10-03,-4.6285,-22461.0,7,time_stop
PAIR,POWERGRID/PFC,2024-10-01,2024-10-03,1.751,8359.0,2,z_revert
PAIR,DLF/GODREJPROP,2024-09-20,2024-10-04,-0.4086,-1963.0,14,z_revert
PAIR,POWERGRID/RECLTD,2024-10-03,2024-10-04,0.4956,2377.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-10-03,2024-10-04,-0.2486,-1195.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-03,2024-10-04,0.787,3778.0,1,z_revert
PAIR,POWERGRID/PFC,2024-10-04,2024-10-07,0.9393,4522.0,3,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-04,2024-10-07,-0.2371,-1145.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-10-07,2024-10-08,-2.4825,-11980.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-07,2024-10-08,0.7316,3500.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-10-08,2024-10-09,-0.4083,-1958.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-08,2024-10-09,-0.427,-2045.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-10-09,2024-10-10,-0.3588,-1716.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-09,2024-10-10,0.8208,3920.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-10-10,2024-10-11,-0.0836,-400.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-10,2024-10-11,-0.0541,-259.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-10-11,2024-10-14,-0.3053,-1462.0,3,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-11,2024-10-14,-0.5872,-2808.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-10-14,2024-10-15,-0.5674,-2708.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-14,2024-10-15,-1.0236,-4875.0,1,z_revert
PAIR,COFORGE/PERSISTENT,2024-10-04,2024-10-16,2.9997,14237.0,12,z_revert
PAIR,POWERGRID/RECLTD,2024-10-15,2024-10-16,-0.8333,-3997.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-15,2024-10-16,1.3393,6404.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-10-16,2024-10-17,1.3206,6344.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-10-17,2024-10-18,-0.18,-869.0,1,z_revert
PAIR,BAJFINANCE/BAJAJFINSV,2024-10-04,2024-10-21,0.3145,1517.0,17,time_stop
PAIR,POWERGRID/RECLTD,2024-10-18,2024-10-21,1.136,5485.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-10-21,2024-10-22,0.9465,4588.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-16,2024-10-23,-2.2853,-11116.0,7,z_revert
PAIR,POWERGRID/RECLTD,2024-10-22,2024-10-23,-0.5133,-2477.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-10-21,2024-10-24,2.1992,10592.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-10-23,2024-10-25,-0.7009,-3402.0,2,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-10-23,2024-10-25,0.1223,592.0,2,z_revert
PAIR,DRREDDY/ZYDUSLIFE,2024-10-16,2024-10-28,39.568,191652.0,12,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-10-25,2024-10-28,0.1311,723.0,3,z_revert
PAIR,SUNPHARMA/DRREDDY,2024-10-28,2024-10-29,-0.4024,-2220.0,1,z_stop
PAIR,RELIANCE/IOC,2024-10-28,2024-10-29,1.0356,5706.0,1,z_stop
PAIR,LICHSGFIN/MANAPPURAM,2024-10-24,2024-11-08,-2.2305,-12333.0,15,time_stop
MEAN_REV,RELIANCE,2024-10-29,2024-11-08,-3.8327,-21026.0,10,time_stop
PAIR,POWERGRID/RECLTD,2024-10-25,2024-11-11,-0.4269,-2311.0,17,time_stop
BREAKOUT,PAGEIND,2024-11-08,2024-11-12,-2.0454,-11054.0,4,stoploss
PAIR,POWERGRID/RECLTD,2024-11-11,2024-11-12,0.289,1551.0,1,z_revert
PAIR,SUNPHARMA/DRREDDY,2024-10-29,2024-11-13,1.306,7014.0,15,time_stop
PAIR,POWERGRID/RECLTD,2024-11-12,2024-11-13,0.0027,14.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-11-12,2024-11-13,0.6966,3759.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-11-13,2024-11-14,0.3946,2134.0,1,z_revert
MEAN_REV,RELIANCE,2024-11-08,2024-11-18,-1.8705,-10131.0,10,time_stop
PAIR,POWERGRID/RECLTD,2024-11-14,2024-11-18,-0.094,-506.0,4,z_revert
PAIR,POWERGRID/RECLTD,2024-11-18,2024-11-19,-0.9601,-5164.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-11-19,2024-11-21,4.105,22007.0,2,z_revert
PAIR,POWERGRID/RECLTD,2024-11-21,2024-11-22,0.0656,357.0,1,z_revert
MEAN_REV,COLPAL,2024-11-13,2024-11-25,2.3325,12687.0,12,time_stop
PAIR,POWERGRID/RECLTD,2024-11-22,2024-11-25,-0.5045,-2766.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-11-25,2024-11-26,-0.4496,-2461.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-11-25,2024-11-26,0.1182,646.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-11-26,2024-11-27,-0.5274,-2883.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-11-26,2024-11-27,0.6991,3815.0,1,z_revert
PAIR,SUNPHARMA/DRREDDY,2024-11-13,2024-11-28,-0.952,-5208.0,15,time_stop
MEAN_REV,RELIANCE,2024-11-18,2024-11-28,0.7079,3860.0,10,time_stop
PAIR,JSWSTEEL/HINDALCO,2024-11-27,2024-11-28,-0.0566,-309.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-11-28,2024-11-29,0.1721,940.0,1,z_revert
PAIR,VEDL/JINDALSTEL,2024-11-28,2024-11-29,-0.4014,-2195.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-11-29,2024-12-02,0.7308,3991.0,3,z_revert
PAIR,VEDL/JINDALSTEL,2024-11-29,2024-12-02,0.1934,1059.0,3,z_revert
MEAN_REV,DRREDDY,2024-11-28,2024-12-09,5.1851,28406.0,11,time_stop
BREAKOUT,SHREECEM,2024-12-02,2024-12-09,-1.6304,-9094.0,7,time_stop
BREAKOUT,DLF,2024-12-02,2024-12-09,1.6067,8910.0,7,time_stop
PAIR,BAJAJ-AUTO/HEROMOTOCO,2024-12-09,2024-12-10,-0.1392,-776.0,1,z_revert
PAIR,JSWSTEEL/HINDALCO,2024-12-09,2024-12-10,0.2175,1212.0,1,z_revert
PAIR,POWERGRID/PFC,2024-11-27,2024-12-12,-3.1274,-17447.0,15,time_stop
BREAKOUT,CHOLAFIN,2024-12-10,2024-12-13,-2.2008,-12143.0,3,stoploss
BREAKOUT,JINDALSTEL,2024-12-10,2024-12-16,-2.5854,-14155.0,6,stoploss
BREAKOUT,DLF,2024-12-16,2024-12-17,-2.052,-11133.0,1,stoploss
PAIR,POWERGRID/RECLTD,2024-12-12,2024-12-18,1.0423,5614.0,6,z_revert
MEAN_REV,DRREDDY,2024-12-09,2024-12-19,4.9773,26908.0,10,time_stop
PAIR,POWERGRID/RECLTD,2024-12-18,2024-12-19,0.642,3531.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-12-19,2024-12-20,0.593,3269.0,1,z_revert
PAIR,POWERGRID/RECLTD,2024-12-20,2024-12-23,-0.0912,-504.0,3,z_revert
PAIR,POWERGRID/RECLTD,2024-12-23,2024-12-24,-0.2319,-1281.0,1,z_revert
PAIR,POWERGRID/PFC,2024-12-24,2024-12-26,-1.2097,-6675.0,2,z_revert
PAIR,POWERGRID/RECLTD,2024-12-26,2024-12-27,0.846,4649.0,1,z_revert
PAIR,LICHSGFIN/MANAPPURAM,2024-12-13,2024-12-30,-4.6109,-25410.0,17,time_stop
PAIR,BAJFINANCE/BAJAJFINSV,2024-12-17,2025-01-01,-0.587,-3183.0,15,time_stop
PAIR,DRREDDY/ZYDUSLIFE,2024-12-19,2025-01-03,-1.8704,-10120.0,15,time_stop
MEAN_REV,NMDC,2024-12-27,2025-01-06,-6.2231,-33451.0,10,time_stop
PAIR,BAJFINANCE/MUTHOOTFIN,2025-01-01,2025-01-06,3.5,18404.0,5,z_revert
PAIR,POWERGRID/RECLTD,2025-01-03,2025-01-08,1.6755,8918.0,5,z_revert
PAIR,POWERGRID/RECLTD,2025-01-08,2025-01-09,1.1793,6314.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-01-09,2025-01-10,2.2508,12100.0,1,z_revert
PAIR,COFORGE/PERSISTENT,2024-12-30,2025-01-13,1.2684,6872.0,14,z_revert
PAIR,SUNPHARMA/LUPIN,2025-01-06,2025-01-14,2.3071,12556.0,8,z_revert
PAIR,NHPC/PFC,2025-01-13,2025-01-14,-1.2847,-7048.0,1,z_revert
PAIR,NHPC/PFC,2025-01-14,2025-01-15,-0.7299,-3986.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-01-14,2025-01-15,1.1018,6002.0,1,z_revert
MEAN_REV,NMDC,2025-01-06,2025-01-16,0.6284,3436.0,10,time_stop
PAIR,NHPC/PFC,2025-01-15,2025-01-16,0.1333,730.0,1,z_revert
PAIR,NHPC/PFC,2025-01-16,2025-01-17,1.0949,6004.0,1,z_revert
PAIR,M&M/ASHOKLEY,2025-01-10,2025-01-20,2.8428,15648.0,10,z_revert
PAIR,NHPC/PFC,2025-01-17,2025-01-20,-0.2434,-1353.0,3,z_revert
BREAKOUT,HDFCLIFE,2025-01-16,2025-01-21,-3.0291,-16825.0,5,stoploss
PAIR,NHPC/PFC,2025-01-20,2025-01-21,0.2591,1424.0,1,z_revert
PAIR,NHPC/PFC,2025-01-21,2025-01-22,0.2397,1318.0,1,z_revert
PAIR,DMART/PAGEIND,2025-01-21,2025-01-22,-0.638,-3512.0,1,z_revert
PAIR,NHPC/PFC,2025-01-22,2025-01-23,0.6561,3604.0,1,z_revert
PAIR,DMART/PAGEIND,2025-01-22,2025-01-23,-0.5647,-3109.0,1,z_revert
PAIR,NHPC/PFC,2025-01-23,2025-01-24,0.2569,1412.0,1,z_revert
PAIR,POWERGRID/RECLTD,2025-01-23,2025-01-24,1.9799,10888.0,1,z_revert
BREAKOUT,KOTAKBANK,2025-01-20,2025-01-27,-2.1516,-11915.0,7,time_stop
PAIR,NHPC/PFC,2025-01-24,2025-01-27,1.0529,5787.0,3,z_revert
BREAKOUT,MPHASIS,2025-01-24,2025-01-27,-2.5426,-14025.0,3,stoploss
PAIR,NHPC/PFC,2025-01-27,2025-01-28,-0.662,-3619.0,1,z_revert
PAIR,DMART/PAGEIND,2025-01-27,2025-01-28,0.136,742.0,1,z_revert
PAIR,NHPC/PFC,2025-01-28,2025-01-29,-0.5015,-2737.0,1,z_revert
PAIR,RELIANCE/IOC,2025-01-15,2025-01-30,0.1172,638.0,15,time_stop
BREAKOUT,BAJFINANCE,2025-01-28,2025-01-30,4.0347,21987.0,2,target
PAIR,NHPC/PFC,2025-01-29,2025-01-30,-1.0922,-6036.0,1,z_revert
PAIR,NHPC/PFC,2025-01-30,2025-01-31,1.293,7119.0,1,z_revert
PAIR,NHPC/PFC,2025-01-31,2025-02-01,1.1049,6111.0,1,z_revert
PAIR,NHPC/PFC,2025-02-01,2025-02-03,1.4104,7830.0,2,z_revert
PAIR,NHPC/PFC,2025-02-03,2025-02-04,-1.2411,-6924.0,1,z_revert
PAIR,NHPC/PFC,2025-02-04,2025-02-05,-0.3956,-2197.0,1,z_revert
PAIR,NHPC/PFC,2025-02-05,2025-02-06,-0.7299,-4049.0,1,z_revert
PAIR,NHPC/PFC,2025-02-06,2025-02-07,-0.6458,-3573.0,1,z_revert
PAIR,NHPC/PFC,2025-02-07,2025-02-10,0.7308,4035.0,3,z_revert
PAIR,INDUSINDBK/BANKBARODA,2025-01-27,2025-02-11,-8.9056,-49289.0,15,time_stop
PAIR,NHPC/PFC,2025-02-10,2025-02-11,1.5396,8256.0,1,z_revert
PAIR,COFORGE/PERSISTENT,2025-01-30,2025-02-12,1.2146,6548.0,13,z_revert
PAIR,NHPC/PFC,2025-02-11,2025-02-12,-0.3127,-1693.0,1,z_revert
PAIR,NHPC/PFC,2025-02-12,2025-02-13,0.4895,2647.0,1,z_revert
PAIR,BAJFINANCE/BAJAJFINSV,2025-01-30,2025-02-14,-3.1666,-17154.0,15,time_stop
PAIR,NHPC/PFC,2025-02-13,2025-02-14,0.3891,2084.0,1,z_revert
PAIR,NHPC/PFC,2025-02-14,2025-02-17,-0.2896,-1554.0,3,z_revert
PAIR,NHPC/PFC,2025-02-17,2025-02-18,-0.452,-2422.0,1,z_revert
PAIR,INFY/PERSISTENT,2025-02-14,2025-02-19,3.9998,21402.0,5,z_revert
PAIR,NHPC/PFC,2025-02-18,2025-02-19,-0.078,-423.0,1,z_revert
PAIR,NHPC/PFC,2025-02-19,2025-02-20,2.4698,13396.0,1,z_revert
PAIR,NHPC/PFC,2025-02-20,2025-02-21,0.2173,1189.0,1,z_revert
PAIR,NHPC/PFC,2025-02-21,2025-02-24,-0.566,-3099.0,3,z_revert
PAIR,NHPC/PFC,2025-02-24,2025-02-25,-0.7662,-4187.0,1,z_revert
PAIR,BAJAJ-AUTO/HEROMOTOCO,2025-02-11,2025-02-27,-4.1383,-22552.0,16,time_stop
PAIR,INDUSINDBK/BANKBARODA,2025-02-12,2025-02-27,-2.5998,-13963.0,15,time_stop
PAIR,NHPC/PFC,2025-02-25,2025-02-27,-0.5472,-2912.0,2,z_revert
PAIR,NHPC/PFC,2025-02-27,2025-02-28,-0.3235,-1718.0,1,z_revert
BREAKOUT,CHOLAFIN,2025-02-27,2025-02-28,-2.3161,-12289.0,1,stoploss
PAIR,POWERGRID/RECLTD,2025-02-27,2025-03-03,0.8169,4299.0,4,z_revert
PAIR,NHPC/PFC,2025-02-28,2025-03-03,-1.0024,-5290.0,3,z_revert
PAIR,NHPC/PFC,2025-03-03,2025-03-04,-0.3012,-1584.0,1,z_revert
PAIR,INDUSINDBK/BANKBARODA,2025-03-03,2025-03-05,2.7398,14394.0,2,z_revert
PAIR,NHPC/PFC,2025-03-04,2025-03-05,0.3317,1759.0,1,z_revert
PAIR,M&M/ASHOKLEY,2025-02-19,2025-03-06,2.7826,14776.0,15,time_stop
PAIR,NHPC/PFC,2025-03-05,2025-03-07,0.0771,413.0,2,z_revert
BREAKOUT,TATASTEEL,2025-03-05,2025-03-07,3.5271,18917.0,2,target
PAIR,VEDL/SAIL,2025-03-06,2025-03-07,-0.7407,-4022.0,1,z_revert
PAIR,NHPC/PFC,2025-03-07,2025-03-10,0.0429,232.0,3,z_revert
PAIR,NHPC/PFC,2025-03-10,2025-03-11,-0.0517,-280.0,1,z_revert
