,entry_date,exit_date,pair,strategy,direction,days,entry_z,exit_z,gross,charges,net,reason,win
362,2025-03-04,2025-03-05,RECLTD/HUDCO,PAIRS,SELL_A,1,2.398,1.928,45747.0,5490.0,40257.0,INTRADAY,True
363,2025-03-05,2025-03-06,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-1.943,-1.854,17695.0,2123.0,15572.0,INTRADAY,True
364,2025-03-05,2025-03-06,HINDALCO/VEDL,PAIRS,SELL_A,1,1.831,1.823,17515.0,2102.0,15413.0,INTRADAY,True
365,2025-03-05,2025-03-07,RECLTD/HUDCO,PAIRS,SELL_A,2,1.928,1.457,22315.0,2678.0,19637.0,PROFIT,True
366,2025-03-06,2025-03-07,SAIL_CAL,CALENDAR,BUY_NEAR,1,-2.145,-1.166,13240.0,1589.0,11651.0,INTRADAY,True
367,2025-03-06,2025-03-07,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-1.854,-1.761,12747.0,1530.0,11218.0,INTRADAY,True
368,2025-03-06,2025-03-10,POWERGRID/PFC,PAIRS,BUY_A,4,-1.758,-0.482,54425.0,6531.0,47894.0,PROFIT,True
369,2025-03-06,2025-03-11,IDFCFIRSTB/RBLBANK,PAIRS,BUY_A,5,-2.342,-2.169,4795.0,575.0,4219.0,INTRADAY,True
370,2025-03-06,2025-03-11,HINDALCO/VEDL,PAIRS,SELL_A,5,1.823,1.959,-27299.0,3276.0,-30574.0,TIME_STOP,False
371,2025-03-11,2025-03-12,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-2.451,-1.737,30775.0,3693.0,27082.0,INTRADAY,True
372,2025-03-11,2025-03-12,ADANIENT/ADANIGREEN,PAIRS,SELL_A,1,1.876,1.215,50665.0,6080.0,44585.0,PROFIT,True
373,2025-03-11,2025-03-17,IDFCFIRSTB/RBLBANK,PAIRS,BUY_A,6,-2.169,-2.491,-48523.0,5823.0,-54345.0,TIME_STOP,False
374,2025-03-12,2025-03-17,DALBHARAT/GRASIM,PAIRS,BUY_A,5,-2.121,-1.503,26490.0,3179.0,23311.0,INTRADAY,True
375,2025-03-13,2025-03-17,SAIL_CAL,CALENDAR,BUY_NEAR,4,-2.884,-3.942,9120.0,1094.0,8026.0,INTRADAY,True
376,2025-03-17,2025-03-21,SBIN/IDFCFIRSTB,PAIRS,SELL_A,4,2.41,1.839,33202.0,3984.0,29218.0,INTRADAY,True
377,2025-03-17,2025-03-18,SAIL_CAL,CALENDAR,BUY_NEAR,1,-3.942,-0.613,20400.0,2448.0,17952.0,INTRADAY,True
378,2025-03-18,2025-03-24,LTIM/MPHASIS,PAIRS,BUY_A,6,-1.973,-2.539,-68851.0,8262.0,-77113.0,TIME_STOP,False
379,2025-03-19,2025-03-20,OBEROIRLTY_CAL,CALENDAR,BUY_NEAR,1,-2.363,-2.44,16940.0,2033.0,14907.0,INTRADAY,True
380,2025-03-20,2025-03-21,DALBHARAT/GRASIM,PAIRS,BUY_A,1,-2.212,-1.088,35804.0,4297.0,31508.0,PROFIT,True
381,2025-03-24,2025-03-25,BAJFINANCE/SBICARD,PAIRS,SELL_A,1,2.414,2.086,47250.0,5670.0,41580.0,INTRADAY,True
382,2025-03-24,2025-03-26,KOTAKBANK/RBLBANK,PAIRS,SELL_A,2,2.244,1.373,55962.0,6716.0,49247.0,PROFIT,True
383,2025-03-25,2025-03-26,BAJFINANCE/SBICARD,PAIRS,SELL_A,1,2.086,1.233,74728.0,8967.0,65761.0,PROFIT,True
384,2025-03-25,2025-03-27,DALBHARAT/GRASIM,PAIRS,BUY_A,2,-2.84,-1.901,38807.0,4657.0,34150.0,INTRADAY,True
385,2025-03-26,2025-03-28,IDFCFIRSTB/RBLBANK,PAIRS,BUY_A,2,-2.256,-2.255,16780.0,2014.0,14766.0,INTRADAY,True
386,2025-03-27,2025-03-28,COLPAL_CAL,CALENDAR,SELL_NEAR,1,3.65,3.069,12862.0,1543.0,11319.0,INTRADAY,True
387,2025-03-28,2025-04-01,ITC_CAL,CALENDAR,SELL_NEAR,4,2.825,2.512,12240.0,1469.0,10771.0,INTRADAY,True
388,2025-03-28,2025-04-02,BANKBARODA/IDFCFIRSTB,PAIRS,SELL_A,5,2.683,2.079,57831.0,6940.0,50891.0,INTRADAY,True
389,2025-03-28,2025-04-01,COLPAL_CAL,CALENDAR,SELL_NEAR,4,3.069,2.737,12259.0,1471.0,10788.0,INTRADAY,True
390,2025-04-01,2025-04-02,COLPAL_CAL,CALENDAR,SELL_NEAR,1,2.737,2.765,8522.0,1023.0,7500.0,INTRADAY,True
391,2025-04-01,2025-04-02,ITC_CAL,CALENDAR,SELL_NEAR,1,2.512,1.952,5040.0,605.0,4435.0,INTRADAY,True
392,2025-04-01,2025-04-02,IRFC/HUDCO,PAIRS,BUY_A,1,-2.237,-1.459,36232.0,4348.0,31884.0,PROFIT,True
393,2025-04-01,2025-04-03,LTIM/MPHASIS,PAIRS,BUY_A,2,-2.315,-1.844,53761.0,6451.0,47310.0,INTRADAY,True
394,2025-04-01,2025-04-03,ULTRACEMCO/GRASIM,PAIRS,BUY_A,2,-2.008,-1.61,28210.0,3385.0,24825.0,INTRADAY,True
395,2025-04-02,2025-04-07,DABUR/GODREJCP,PAIRS,BUY_A,5,-2.424,-3.462,-134656.0,16159.0,-150815.0,TIME_STOP,False
396,2025-04-02,2025-04-07,NESTLEIND/TATACONSUM,PAIRS,BUY_A,5,-2.744,-1.425,40226.0,4827.0,35399.0,PROFIT,True
397,2025-04-02,2025-04-03,BANKBARODA/IDFCFIRSTB,PAIRS,SELL_A,1,2.079,1.583,72355.0,8683.0,63672.0,INTRADAY,True
398,2025-04-02,2025-04-03,COLPAL_CAL,CALENDAR,SELL_NEAR,1,2.765,2.322,12749.0,1530.0,11219.0,INTRADAY,True
399,2025-04-03,2025-04-04,COLPAL_CAL,CALENDAR,SELL_NEAR,1,2.322,2.295,9380.0,1126.0,8254.0,INTRADAY,True
400,2025-04-03,2025-04-07,IRFC/HUDCO,PAIRS,BUY_A,4,-1.703,-1.032,31239.0,3749.0,27490.0,PROFIT,True
401,2025-04-03,2025-04-04,LTIM/MPHASIS,PAIRS,BUY_A,1,-1.844,-1.584,62388.0,7487.0,54901.0,INTRADAY,True
402,2025-04-04,2025-04-09,TECHM/OFSS,PAIRS,BUY_A,5,-2.217,-2.574,-62162.0,7460.0,-69622.0,TIME_STOP,False
403,2025-04-04,2025-04-08,LUPIN/TORNTPHARM,PAIRS,BUY_A,4,-2.367,-1.703,55271.0,6632.0,48638.0,INTRADAY,True
404,2025-04-04,2025-04-07,COLPAL_CAL,CALENDAR,SELL_NEAR,3,2.295,2.236,12976.0,1557.0,11419.0,INTRADAY,True
405,2025-04-04,2025-04-07,BANKBARODA/IDFCFIRSTB,PAIRS,SELL_A,3,2.001,1.867,46367.0,5564.0,40803.0,INTRADAY,True
406,2025-04-07,2025-04-08,DLF/GODREJPROP,PAIRS,BUY_A,1,-1.8,-1.725,22117.0,2654.0,19463.0,INTRADAY,True
407,2025-04-07,2025-04-08,COLPAL_CAL,CALENDAR,SELL_NEAR,1,2.236,1.639,10281.0,1234.0,9048.0,INTRADAY,True
408,2025-04-08,2025-04-09,ITC_CAL,CALENDAR,SELL_NEAR,1,2.434,2.211,10960.0,1315.0,9645.0,INTRADAY,True
409,2025-04-08,2025-04-11,DLF/GODREJPROP,PAIRS,BUY_A,3,-1.725,-1.198,17910.0,2149.0,15761.0,PROFIT,True
410,2025-04-08,2025-04-15,IRFC/HUDCO,PAIRS,BUY_A,7,-2.319,-2.456,-41624.0,4995.0,-46618.0,TIME_STOP,False
411,2025-04-09,2025-04-15,POWERGRID/PFC,PAIRS,SELL_A,6,1.991,0.545,49089.0,5891.0,43198.0,PROFIT,True
412,2025-04-09,2025-04-11,ITC_CAL,CALENDAR,SELL_NEAR,2,2.211,1.561,8880.0,1066.0,7814.0,INTRADAY,True
413,2025-04-09,2025-04-11,MPHASIS/OFSS,PAIRS,BUY_A,2,-1.829,-1.693,30426.0,3651.0,26775.0,INTRADAY,True
414,2025-04-11,2025-04-15,DLF/IRCTC,PAIRS,BUY_A,4,-2.884,-2.201,47695.0,5723.0,41972.0,INTRADAY,True
415,2025-04-15,2025-04-16,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-2.049,-1.681,23520.0,2822.0,20697.0,INTRADAY,True
416,2025-04-16,2025-04-17,SBIN/BANKBARODA,PAIRS,BUY_A,1,-2.174,-1.539,42443.0,5093.0,37350.0,INTRADAY,True
417,2025-04-17,2025-04-21,SUNPHARMA/LUPIN,PAIRS,SELL_A,4,2.257,0.895,78527.0,9423.0,69104.0,PROFIT,True
418,2025-04-17,2025-04-21,CONCOR/IRCTC,PAIRS,BUY_A,4,-1.902,-1.345,21179.0,2541.0,18637.0,PROFIT,True
419,2025-04-17,2025-04-21,ULTRACEMCO/GRASIM,PAIRS,BUY_A,4,-1.959,-1.727,24215.0,2906.0,21309.0,INTRADAY,True
420,2025-04-17,2025-04-22,EICHERMOT/MOTHERSON,PAIRS,SELL_A,5,2.104,2.05,-11641.0,1397.0,-13038.0,TIME_STOP,False
421,2025-04-17,2025-04-22,ADANIENT/ADANIENSOL,PAIRS,BUY_A,5,-1.821,-1.709,12737.0,1528.0,11209.0,INTRADAY,True
422,2025-04-21,2025-04-22,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-1.727,-1.478,7776.0,933.0,6843.0,PROFIT,True
423,2025-04-22,2025-04-23,IRFC/HUDCO,PAIRS,BUY_A,1,-2.451,-1.927,60443.0,7253.0,53190.0,INTRADAY,True
424,2025-04-23,2025-04-24,IRFC/HUDCO,PAIRS,BUY_A,1,-1.927,-1.838,25428.0,3051.0,22377.0,INTRADAY,True
425,2025-04-23,2025-04-25,SBIN/BANKBARODA,PAIRS,BUY_A,2,-1.937,-1.748,30870.0,3704.0,27165.0,INTRADAY,True
426,2025-04-24,2025-04-25,ADANIENT/ADANIENSOL,PAIRS,BUY_A,1,-2.208,-1.96,59537.0,7144.0,52393.0,INTRADAY,True
427,2025-04-24,2025-04-25,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,5.7,4.416,11190.0,1343.0,9847.0,INTRADAY,True
428,2025-04-24,2025-04-25,ITC_CAL,CALENDAR,SELL_NEAR,1,4.636,3.011,16960.0,2035.0,14925.0,INTRADAY,True
429,2025-04-24,2025-04-25,IRFC/HUDCO,PAIRS,BUY_A,1,-1.838,-1.548,49792.0,5975.0,43817.0,INTRADAY,True
430,2025-04-25,2025-04-28,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,3,4.416,3.694,6480.0,778.0,5702.0,INTRADAY,True
431,2025-04-25,2025-04-28,ITC_CAL,CALENDAR,SELL_NEAR,3,3.011,2.817,6720.0,806.0,5914.0,INTRADAY,True
432,2025-04-25,2025-04-28,ADANIENT/ADANIENSOL,PAIRS,BUY_A,3,-1.96,-1.933,23877.0,2865.0,21012.0,INTRADAY,True
433,2025-04-25,2025-04-29,CONCOR/IRCTC,PAIRS,BUY_A,4,-1.809,-1.721,20632.0,2476.0,18156.0,INTRADAY,True
434,2025-04-25,2025-04-30,IRFC/HUDCO,PAIRS,BUY_A,5,-1.548,-2.012,-66872.0,8025.0,-74897.0,TIME_STOP,False
435,2025-04-28,2025-04-29,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,3.694,3.074,6780.0,814.0,5966.0,INTRADAY,True
436,2025-04-28,2025-04-29,ITC_CAL,CALENDAR,SELL_NEAR,1,2.817,2.221,7680.0,922.0,6758.0,INTRADAY,True
437,2025-04-28,2025-04-30,ADANIENT/ADANIENSOL,PAIRS,BUY_A,2,-1.933,-1.846,11799.0,1416.0,10383.0,INTRADAY,True
438,2025-04-29,2025-05-02,CONCOR/IRCTC,PAIRS,BUY_A,3,-1.721,-1.332,11255.0,1351.0,9904.0,PROFIT,True
439,2025-04-29,2025-05-05,ULTRACEMCO/GRASIM,PAIRS,BUY_A,6,-1.567,-2.027,-30572.0,3669.0,-34241.0,TIME_STOP,False
440,2025-04-29,2025-05-02,SBIN/BANKBARODA,PAIRS,BUY_A,3,-1.895,-1.57,21307.0,2557.0,18751.0,INTRADAY,True
441,2025-04-29,2025-05-05,NESTLEIND/TATACONSUM,PAIRS,BUY_A,6,-2.148,-2.1,-19300.0,2316.0,-21616.0,TIME_STOP,False
442,2025-04-29,2025-04-30,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,3.074,2.643,10410.0,1249.0,9161.0,INTRADAY,True
443,2025-04-29,2025-04-30,ITC_CAL,CALENDAR,SELL_NEAR,1,2.221,2.121,6000.0,720.0,5280.0,INTRADAY,True
444,2025-04-30,2025-05-02,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,2,2.643,2.58,10800.0,1296.0,9504.0,INTRADAY,True
445,2025-04-30,2025-05-05,ADANIENT/ADANIENSOL,PAIRS,BUY_A,5,-1.846,-1.124,55637.0,6676.0,48960.0,PROFIT,True
446,2025-04-30,2025-05-02,ITC_CAL,CALENDAR,SELL_NEAR,2,2.121,1.043,14240.0,1709.0,12531.0,INTRADAY,True
447,2025-04-30,2025-05-02,EICHERMOT/EXIDEIND,PAIRS,SELL_A,2,2.07,1.282,77200.0,9264.0,67936.0,PROFIT,True
448,2025-05-02,2025-05-06,BANKBARODA/FEDERALBNK,PAIRS,SELL_A,4,3.585,0.318,138380.0,16606.0,121774.0,PROFIT,True
449,2025-05-02,2025-05-05,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,3,2.58,2.129,12870.0,1544.0,11326.0,INTRADAY,True
450,2025-05-02,2025-05-05,CONCOR/GODREJPROP,PAIRS,BUY_A,3,-2.172,-1.232,47160.0,5659.0,41501.0,PROFIT,True
451,2025-05-05,2025-05-06,HINDPETRO/GAIL,PAIRS,SELL_A,1,2.413,1.829,61313.0,7358.0,53956.0,INTRADAY,True
452,2025-05-05,2025-05-06,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,2.129,2.013,11640.0,1397.0,10243.0,INTRADAY,True
453,2025-05-06,2025-05-07,HINDUNILVR_CAL,CALENDAR,SELL_NEAR,1,2.013,1.858,7950.0,954.0,6996.0,INTRADAY,True
454,2025-05-06,2025-05-12,ULTRACEMCO/DALBHARAT,PAIRS,BUY_A,6,-1.973,-1.951,-1424.0,171.0,-1595.0,INTRADAY,False
455,2025-05-08,2025-05-09,ITC_CAL,CALENDAR,SELL_NEAR,1,2.02,1.906,10400.0,1248.0,9152.0,INTRADAY,True
456,2025-05-08,2025-05-09,MOTHERSON/BHARATFORG,PAIRS,SELL_A,1,1.912,-0.292,95493.0,11459.0,84034.0,PROFIT,True
457,2025-05-09,2025-05-12,LT/DLF,PAIRS,SELL_A,3,3.072,2.256,64521.0,7743.0,56779.0,INTRADAY,True
458,2025-05-09,2025-05-12,CONCOR/IRCTC,PAIRS,BUY_A,3,-1.787,-1.264,19679.0,2361.0,17317.0,PROFIT,True
459,2025-05-12,2025-05-19,ULTRACEMCO/DALBHARAT,PAIRS,BUY_A,7,-1.951,-2.005,-33048.0,3966.0,-37014.0,TIME_STOP,False
460,2025-05-12,2025-05-14,LT/DLF,PAIRS,SELL_A,2,2.256,1.757,35004.0,4201.0,30804.0,INTRADAY,True
461,2025-05-13,2025-05-19,RECLTD/ADANIENT,PAIRS,BUY_A,6,-2.672,-2.39,-49699.0,5964.0,-55663.0,TIME_STOP,False
462,2025-05-14,2025-05-16,CONCOR/IRCTC,PAIRS,BUY_A,2,-1.954,-1.003,37579.0,4509.0,33069.0,PROFIT,True
463,2025-05-14,2025-05-16,LT/GODREJPROP,PAIRS,SELL_A,2,2.178,1.591,25524.0,3063.0,22461.0,INTRADAY,True
464,2025-05-14,2025-05-19,CIPLA/DRREDDY,PAIRS,BUY_A,5,-2.247,-2.312,288.0,35.0,253.0,TIME_STOP,True
465,2025-05-14,2025-05-15,TATASTEEL/HINDALCO,PAIRS,SELL_A,1,2.124,2.096,16704.0,2004.0,14700.0,INTRADAY,True
466,2025-05-14,2025-05-15,MOTHERSON/BHARATFORG,PAIRS,BUY_A,1,-1.781,-1.233,23075.0,2769.0,20306.0,PROFIT,True
467,2025-05-15,2025-05-20,TATASTEEL/HINDALCO,PAIRS,SELL_A,5,2.096,2.025,-18193.0,2183.0,-20376.0,TIME_STOP,False
468,2025-05-16,2025-05-19,HINDPETRO/GAIL,PAIRS,SELL_A,3,2.091,1.482,46824.0,5619.0,41205.0,PROFIT,True
469,2025-05-16,2025-05-21,PFC/IRFC,PAIRS,BUY_A,5,-2.465,-2.439,15621.0,1875.0,13747.0,INTRADAY,True
470,2025-05-20,2025-05-23,ULTRACEMCO/SHREECEM,PAIRS,BUY_A,3,-2.057,-1.682,19189.0,2303.0,16886.0,INTRADAY,True
471,2025-05-21,2025-05-23,LT/DLF,PAIRS,BUY_A,2,-2.15,-1.895,16170.0,1940.0,14229.0,INTRADAY,True
472,2025-05-21,2025-05-26,PFC/IRFC,PAIRS,BUY_A,5,-2.439,-2.526,-22516.0,2702.0,-25218.0,TIME_STOP,False
473,2025-05-23,2025-05-26,LT/DLF,PAIRS,BUY_A,3,-1.895,-1.49,18345.0,2201.0,16143.0,PROFIT,True
474,2025-05-23,2025-05-27,HINDUNILVR/COLPAL,PAIRS,SELL_A,4,2.304,1.997,10093.0,1211.0,8882.0,INTRADAY,True
475,2025-05-26,2025-06-02,CIPLA/DRREDDY,PAIRS,BUY_A,7,-2.443,-2.013,-16999.0,2040.0,-19038.0,TIME_STOP,False
476,2025-05-26,2025-05-28,RECLTD/ADANIENT,PAIRS,BUY_A,2,-1.856,-1.692,21911.0,2629.0,19281.0,INTRADAY,True
477,2025-05-27,2025-05-28,HINDUNILVR/COLPAL,PAIRS,SELL_A,1,1.997,1.389,18728.0,2247.0,16481.0,PROFIT,True
478,2025-05-27,2025-06-02,TATASTEEL/HINDALCO,PAIRS,SELL_A,6,1.975,1.814,-3206.0,385.0,-3591.0,INTRADAY,False
479,2025-05-27,2025-06-02,CONCOR/GODREJPROP,PAIRS,SELL_A,6,2.111,1.683,2815.0,338.0,2477.0,INTRADAY,True
480,2025-05-27,2025-06-02,ULTRACEMCO/DALBHARAT,PAIRS,BUY_A,6,-2.304,-2.31,-34392.0,4127.0,-38520.0,TIME_STOP,False
481,2025-05-29,2025-05-30,LT/DLF,PAIRS,BUY_A,1,-2.145,-1.983,15832.0,1900.0,13933.0,INTRADAY,True
482,2025-05-30,2025-06-04,LT/DLF,PAIRS,BUY_A,5,-1.983,-1.996,-19698.0,2364.0,-22062.0,TIME_STOP,False
483,2025-06-02,2025-06-03,TATASTEEL/HINDALCO,PAIRS,SELL_A,1,1.814,1.502,33426.0,4011.0,29415.0,INTRADAY,True
484,2025-06-02,2025-06-09,PFC/IRFC,PAIRS,BUY_A,7,-2.419,-1.541,19418.0,2330.0,17088.0,INTRADAY,True
485,2025-06-02,2025-06-09,CONCOR/IRCTC,PAIRS,SELL_A,7,2.496,1.95,-17655.0,2119.0,-19773.0,TIME_STOP,False
486,2025-06-03,2025-06-05,ULTRACEMCO/AMBUJACEM,PAIRS,BUY_A,2,-2.262,-1.516,23040.0,2765.0,20275.0,INTRADAY,True
487,2025-06-04,2025-06-05,LTIM/MPHASIS,PAIRS,SELL_A,1,1.745,1.659,22455.0,2695.0,19760.0,INTRADAY,True
488,2025-06-05,2025-06-06,BAJFINANCE/SBICARD,PAIRS,BUY_A,1,-2.327,-1.496,43388.0,5207.0,38181.0,PROFIT,True
489,2025-06-05,2025-06-06,EICHERMOT/MOTHERSON,PAIRS,BUY_A,1,-1.987,-1.749,31574.0,3789.0,27785.0,INTRADAY,True
490,2025-06-06,2025-06-11,HINDUNILVR/COLPAL,PAIRS,SELL_A,5,2.096,1.728,10095.0,1211.0,8883.0,INTRADAY,True
491,2025-06-06,2025-06-09,SAIL_CAL,CALENDAR,BUY_NEAR,3,-2.206,-0.737,9640.0,1157.0,8483.0,INTRADAY,True
492,2025-06-09,2025-06-11,HDFCBANK/ICICIBANK,PAIRS,SELL_A,2,2.145,0.993,32065.0,3848.0,28218.0,PROFIT,True
493,2025-06-09,2025-06-12,EICHERMOT/EXIDEIND,PAIRS,BUY_A,3,-1.968,-1.743,14934.0,1792.0,13142.0,INTRADAY,True
494,2025-06-09,2025-06-16,CIPLA/DRREDDY,PAIRS,BUY_A,7,-2.531,-1.965,-24847.0,2982.0,-27829.0,TIME_STOP,False
495,2025-06-10,2025-06-11,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-2.018,-1.91,17279.0,2073.0,15205.0,INTRADAY,True
496,2025-06-11,2025-06-12,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-1.91,-1.725,18481.0,2218.0,16263.0,INTRADAY,True
497,2025-06-11,2025-06-16,LT/DLF,PAIRS,BUY_A,5,-2.412,-2.063,-3793.0,455.0,-4248.0,TIME_STOP,False
498,2025-06-12,2025-06-16,BAJFINANCE/SBICARD,PAIRS,BUY_A,4,-1.868,-2.086,-2655192.0,318623.0,-2973815.0,LOT_CHANGE,False
499,2025-06-12,2025-06-13,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-1.725,-1.55,13791.0,1655.0,12136.0,INTRADAY,True
500,2025-06-13,2025-06-16,ULTRACEMCO/GRASIM,PAIRS,BUY_A,3,-1.55,-1.235,8067.0,968.0,7099.0,PROFIT,True
501,2025-06-13,2025-06-16,LTIM/MPHASIS,PAIRS,SELL_A,3,1.765,1.37,27616.0,3314.0,24302.0,PROFIT,True
502,2025-06-16,2025-06-17,ADANIENT/ADANIGREEN,PAIRS,SELL_A,1,1.844,0.916,17802.0,2136.0,15666.0,PROFIT,True
503,2025-06-20,2025-06-25,ULTRACEMCO/SHREECEM,PAIRS,SELL_A,5,1.888,2.042,-18343.0,2201.0,-20544.0,TIME_STOP,False
504,2025-06-25,2025-06-26,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-2.46,-2.457,11024.0,1323.0,9701.0,INTRADAY,True
505,2025-06-25,2025-06-30,HDFCBANK/ICICIBANK,PAIRS,SELL_A,5,2.248,2.402,-20240.0,2429.0,-22668.0,TIME_STOP,False
506,2025-06-25,2025-06-30,ADANIENT/ADANIGREEN,PAIRS,SELL_A,5,1.746,1.634,6281.0,754.0,5528.0,INTRADAY,True
507,2025-06-26,2025-06-27,SAIL_CAL,CALENDAR,SELL_NEAR,1,2.202,1.769,23171.0,2781.0,20390.0,INTRADAY,True
508,2025-06-26,2025-06-27,ULTRACEMCO/GRASIM,PAIRS,BUY_A,1,-2.457,-0.975,38994.0,4679.0,34314.0,PROFIT,True
509,2025-06-26,2025-07-01,HINDPETRO/GAIL,PAIRS,SELL_A,5,2.4,2.959,-62608.0,7513.0,-70121.0,TIME_STOP,False
510,2025-06-30,2025-07-07,ADANIENT/ADANIGREEN,PAIRS,SELL_A,7,1.634,1.85,-15548.0,1866.0,-17414.0,TIME_STOP,False
511,2025-07-01,2025-07-04,BANKBARODA/FEDERALBNK,PAIRS,BUY_A,3,-2.115,-2.015,1022.0,123.0,899.0,INTRADAY,True
512,2025-07-02,2025-07-03,SAIL_CAL,CALENDAR,SELL_NEAR,1,3.197,2.679,20445.0,2453.0,17992.0,INTRADAY,True
513,2025-07-03,2025-07-04,SAIL_CAL,CALENDAR,SELL_NEAR,1,2.679,1.652,14758.0,1771.0,12987.0,INTRADAY,True
514,2025-07-04,2025-07-07,BANKBARODA/FEDERALBNK,PAIRS,BUY_A,3,-2.015,-1.822,20883.0,2506.0,18377.0,INTRADAY,True
515,2025-07-07,2025-07-08,SAIL_CAL,CALENDAR,SELL_NEAR,1,2.283,2.283,7050.0,846.0,6204.0,INTRADAY,True
516,2025-07-07,2025-07-14,IOC/GAIL,PAIRS,SELL_A,7,2.29,2.138,-25733.0,3088.0,-28820.0,TIME_STOP,False
517,2025-07-08,2025-07-11,HDFCBANK/ICICIBANK,PAIRS,SELL_A,3,1.787,1.716,-2877.0,345.0,-3223.0,INTRADAY,False
518,2025-07-08,2025-07-09,SAIL_CAL,CALENDAR,SELL_NEAR,1,2.283,2.319,20445.0,2453.0,17992.0,INTRADAY,True
519,2025-07-09,2025-07-14,ULTRACEMCO/GRASIM,PAIRS,SELL_A,5,1.692,1.544,8654.0,1038.0,7615.0,INTRADAY,True
520,2025-07-09,2025-07-10,SAIL_CAL,CALENDAR,SELL_NEAR,1,2.319,2.169,7990.0,959.0,7031.0,INTRADAY,True
521,2025-07-10,2025-07-11,SAIL_CAL,CALENDAR,SELL_NEAR,1,2.169,1.194,15510.0,1861.0,13649.0,INTRADAY,True
522,2025-07-11,2025-07-14,SUNPHARMA/LUPIN,PAIRS,SELL_A,3,2.078,1.659,25649.0,3078.0,22571.0,INTRADAY,True
523,2025-07-14,2025-07-15,ULTRACEMCO/GRASIM,PAIRS,SELL_A,1,1.544,1.539,11323.0,1359.0,9965.0,INTRADAY,True
524,2025-07-15,2025-07-16,SUNPHARMA/LUPIN,PAIRS,SELL_A,1,1.937,1.928,9801.0,1176.0,8625.0,INTRADAY,True
525,2025-07-15,2025-07-21,ULTRACEMCO/GRASIM,PAIRS,SELL_A,6,1.539,2.167,-27354.0,3282.0,-30636.0,TIME_STOP,False
526,2025-07-16,2025-07-17,SUNPHARMA/LUPIN,PAIRS,SELL_A,1,1.928,1.252,20663.0,2480.0,18184.0,PROFIT,True
527,2025-07-16,2025-07-18,HINDPETRO/GAIL,PAIRS,SELL_A,2,2.16,1.197,75851.0,9102.0,66748.0,PROFIT,True
528,2025-07-22,2025-07-23,IOC/GAIL,PAIRS,SELL_A,1,1.967,1.687,20530.0,2464.0,18066.0,INTRADAY,True
529,2025-07-24,2025-07-25,VEDL/NATIONALUM,PAIRS,BUY_A,1,-1.825,-1.642,24420.0,2930.0,21489.0,INTRADAY,True
530,2025-07-25,2025-07-28,ADANIENT/ADANIGREEN,PAIRS,SELL_A,3,1.575,-0.651,55138.0,6617.0,48521.0,PROFIT,True
531,2025-07-28,2025-07-29,IRFC/HUDCO,PAIRS,SELL_A,1,1.561,1.55,10963.0,1316.0,9647.0,INTRADAY,True
532,2025-07-29,2025-07-30,IRFC/HUDCO,PAIRS,SELL_A,1,1.55,1.038,13849.0,1662.0,12187.0,PROFIT,True
533,2025-07-30,2025-08-01,BHARATFORG/EXIDEIND,PAIRS,BUY_A,2,-2.16,-2.028,13350.0,1602.0,11748.0,INTRADAY,True
534,2025-07-31,2025-08-01,SAIL_CAL,CALENDAR,SELL_NEAR,1,4.016,3.842,21150.0,2538.0,18612.0,INTRADAY,True
535,2025-07-31,2025-08-01,VEDL/NATIONALUM,PAIRS,BUY_A,1,-1.984,-1.047,36315.0,4358.0,31957.0,PROFIT,True
536,2025-07-31,2025-08-05,ADANIENT/ADANIGREEN,PAIRS,BUY_A,5,-2.047,-2.998,-52503.0,6300.0,-58804.0,TIME_STOP,False
537,2025-07-31,2025-08-05,NHPC/ADANIENSOL,PAIRS,SELL_A,5,1.809,2.973,-36651.0,4398.0,-41050.0,TIME_STOP,False
538,2025-08-01,2025-08-04,SAIL_CAL,CALENDAR,SELL_NEAR,3,3.842,2.548,25286.0,3034.0,22252.0,INTRADAY,True
539,2025-08-01,2025-08-04,TATASTEEL/HINDALCO,PAIRS,BUY_A,3,-1.952,-0.592,55486.0,6658.0,48828.0,PROFIT,True
540,2025-08-01,2025-08-06,BANKBARODA/FEDERALBNK,PAIRS,SELL_A,5,2.887,2.623,-24727.0,2967.0,-27694.0,TIME_STOP,False
541,2025-08-01,2025-08-06,BHARATFORG/EXIDEIND,PAIRS,BUY_A,5,-2.028,-2.057,-16453.0,1974.0,-18427.0,TIME_STOP,False
